        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44531000e+00,        +5.886214495797e-04,        -2.190535333896e-06,        +6.125506531330e-05
 2.44531500e+00,        +5.876834898700e-04,        -2.190827407387e-06,        +6.127742044997e-05
 2.44532000e+00,        +5.867480925218e-04,        -2.191119336689e-06,        +6.129972666280e-05
 2.44532500e+00,        +5.858152482052e-04,        -2.191411116249e-06,        +6.132198410695e-05
 2.44533000e+00,        +5.848849476326e-04,        -2.191702753005e-06,        +6.134419293693e-05
 2.44533500e+00,        +5.839571815583e-04,        -2.191994237986e-06,        +6.136635330663e-05
 2.44534000e+00,        +5.830319407790e-04,        -2.192285576253e-06,        +6.138846536932e-05
 2.44534500e+00,        +5.821092161328e-04,        -2.192576767315e-06,        +6.141052927759e-05
 2.44535000e+00,        +5.811889984995e-04,        -2.192867810156e-06,        +6.143254518343e-05
 2.44535500e+00,        +5.802712787999e-04,        -2.193158697390e-06,        +6.145451323822e-05
 2.44536000e+00,        +5.793560479963e-04,        -2.193449434784e-06,        +6.147643359269e-05
 2.44536500e+00,        +5.784432970920e-04,        -2.193740026469e-06,        +6.149830639694e-05
 2.44537000e+00,        +5.775330171302e-04,        -2.194030462820e-06,        +6.152013180047e-05
 2.44537500e+00,        +5.766251991950e-04,        -2.194320746020e-06,        +6.154190995217e-05
 2.44538000e+00,        +5.757198344106e-04,        -2.194610877057e-06,        +6.156364100034e-05
 2.44538500e+00,        +5.748169139409e-04,        -2.194900854463e-06,        +6.158532509261e-05
 2.44539000e+00,        +5.739164289904e-04,        -2.195190679313e-06,        +6.160696237606e-05
 2.44539500e+00,        +5.730183708018e-04,        -2.195480350167e-06,        +6.162855299714e-05
 2.44540000e+00,        +5.721227306584e-04,        -2.195769865266e-06,        +6.165009710170e-05
 2.44540500e+00,        +5.712294998821e-04,        -2.196059221842e-06,        +6.167159483506e-05
 2.44541000e+00,        +5.703386698334e-04,        -2.196348425862e-06,        +6.169304634184e-05
 2.44541500e+00,        +5.694502319120e-04,        -2.196637473344e-06,        +6.171445176616e-05
 2.44542000e+00,        +5.685641775557e-04,        -2.196926363554e-06,        +6.173581125145e-05
 2.44542500e+00,        +5.676804982409e-04,        -2.197215094233e-06,        +6.175712494070e-05
 2.44543000e+00,        +5.667991854820e-04,        -2.197503671970e-06,        +6.177839297621e-05
 2.44543500e+00,        +5.659202308310e-04,        -2.197792087411e-06,        +6.179961549973e-05
 2.44544000e+00,        +5.650436258780e-04,        -2.198080340877e-06,        +6.182079265249e-05
 2.44544500e+00,        +5.641693622501e-04,        -2.198368439222e-06,        +6.184192457501e-05
 2.44545000e+00,        +5.632974316122e-04,        -2.198656377333e-06,        +6.186301140739e-05
 2.44545500e+00,        +5.624278256660e-04,        -2.198944154120e-06,        +6.188405328908e-05
 2.44546000e+00,        +5.615605361496e-04,        -2.199231772417e-06,        +6.190505035899e-05
 2.44546500e+00,        +5.606955548387e-04,        -2.199519227518e-06,        +6.192600275547e-05
 2.44547000e+00,        +5.598328735449e-04,        -2.199806516852e-06,        +6.194691061632e-05
 2.44547500e+00,        +5.589724841160e-04,        -2.200093650500e-06,        +6.196777407874e-05
 2.44548000e+00,        +5.581143784364e-04,        -2.200380619817e-06,        +6.198859327944e-05
 2.44548500e+00,        +5.572585484258e-04,        -2.200667424875e-06,        +6.200936835455e-05
 2.44549000e+00,        +5.564049860401e-04,        -2.200954068905e-06,        +6.203009943967e-05
 2.44549500e+00,        +5.555536832706e-04,        -2.201240547536e-06,        +6.205078666980e-05
 2.44550000e+00,        +5.547046321434e-04,        -2.201526858095e-06,        +6.207143017945e-05
 2.44550500e+00,        +5.538578247207e-04,        -2.201813007962e-06,        +6.209203010258e-05
 2.44551000e+00,        +5.530132530990e-04,        -2.202098990230e-06,        +6.211258657263e-05
 2.44551500e+00,        +5.521709094097e-04,        -2.202384811113e-06,        +6.213309972249e-05
 2.44552000e+00,        +5.513307858191e-04,        -2.202670462129e-06,        +6.215356968450e-05
 2.44552500e+00,        +5.504928745271e-04,        -2.202955950901e-06,        +6.217399659049e-05
 2.44553000e+00,        +5.496571677689e-04,        -2.203241267179e-06,        +6.219438057177e-05
 2.44553500e+00,        +5.488236578132e-04,        -2.203526420213e-06,        +6.221472175914e-05
 2.44554000e+00,        +5.479923369621e-04,        -2.203811402705e-06,        +6.223502028280e-05
 2.44554500e+00,        +5.471631975524e-04,        -2.204096220669e-06,        +6.225527627256e-05
 2.44555000e+00,        +5.463362319538e-04,        -2.204380868841e-06,        +6.227548985761e-05
 2.44555500e+00,        +5.455114325694e-04,        -2.204665348515e-06,        +6.229566116669e-05
 2.44556000e+00,        +5.446887918355e-04,        -2.204949659362e-06,        +6.231579032796e-05
 2.44556500e+00,        +5.438683022214e-04,        -2.205233797440e-06,        +6.233587746914e-05
 2.44557000e+00,        +5.430499562292e-04,        -2.205517770346e-06,        +6.235592271741e-05
 2.44557500e+00,        +5.422337463939e-04,        -2.205801571340e-06,        +6.237592619946e-05
 2.44558000e+00,        +5.414196652825e-04,        -2.206085200843e-06,        +6.239588804147e-05
 2.44558500e+00,        +5.406077054944e-04,        -2.206368659942e-06,        +6.241580836916e-05
 2.44559000e+00,        +5.397978596617e-04,        -2.206651949064e-06,        +6.243568730765e-05
 2.44559500e+00,        +5.389901204479e-04,        -2.206935064846e-06,        +6.245552498171e-05
 2.44560000e+00,        +5.381844805485e-04,        -2.207218009481e-06,        +6.247532151550e-05
 2.44560500e+00,        +5.373809326905e-04,        -2.207500784047e-06,        +6.249507703276e-05
 2.44561000e+00,        +5.365794696328e-04,        -2.207783382798e-06,        +6.251479165669e-05
 2.44561500e+00,        +5.357800841650e-04,        -2.208065811078e-06,        +6.253446551008e-05
 2.44562000e+00,        +5.349827691083e-04,        -2.208348065991e-06,        +6.255409871516e-05
 2.44562500e+00,        +5.341875173145e-04,        -2.208630142427e-06,        +6.257369139374e-05
 2.44563000e+00,        +5.333943216668e-04,        -2.208912050864e-06,        +6.259324366711e-05
 2.44563500e+00,        +5.326031750788e-04,        -2.209193785142e-06,        +6.261275565612e-05
 2.44564000e+00,        +5.318140704943e-04,        -2.209475340395e-06,        +6.263222748110e-05
 2.44564500e+00,        +5.310270008876e-04,        -2.209756724943e-06,        +6.265165926200e-05
 2.44565000e+00,        +5.302419592637e-04,        -2.210037932160e-06,        +6.267105111818e-05
 2.44565500e+00,        +5.294589386570e-04,        -2.210318964590e-06,        +6.269040316864e-05
 2.44566000e+00,        +5.286779321322e-04,        -2.210599821220e-06,        +6.270971553185e-05
 2.44566500e+00,        +5.278989327833e-04,        -2.210880503004e-06,        +6.272898832588e-05
 2.44567000e+00,        +5.271219337344e-04,        -2.211161007675e-06,        +6.274822166827e-05
 2.44567500e+00,        +5.263469281388e-04,        -2.211441335461e-06,        +6.276741567614e-05
 2.44568000e+00,        +5.255739091789e-04,        -2.211721486539e-06,        +6.278657046617e-05
 2.44568500e+00,        +5.248028700661e-04,        -2.212001460746e-06,        +6.280568615456e-05
 2.44569000e+00,        +5.240338040420e-04,        -2.212281259077e-06,        +6.282476285705e-05
 2.44569500e+00,        +5.232667043750e-04,        -2.212560878655e-06,        +6.284380068902e-05
 2.44570000e+00,        +5.225015643639e-04,        -2.212840316680e-06,        +6.286279976525e-05
 2.44570500e+00,        +5.217383773354e-04,        -2.213119582446e-06,        +6.288176020024e-05
 2.44571000e+00,        +5.209771366443e-04,        -2.213398666080e-06,        +6.290068210791e-05
 2.44571500e+00,        +5.202178356741e-04,        -2.213677572899e-06,        +6.291956560185e-05
 2.44572000e+00,        +5.194604678364e-04,        -2.213956299027e-06,        +6.293841079511e-05
 2.44572500e+00,        +5.187050265704e-04,        -2.214234846609e-06,        +6.295721780041e-05
 2.44573000e+00,        +5.179515053431e-04,        -2.214513217299e-06,        +6.297598672997e-05
 2.44573500e+00,        +5.171998976500e-04,        -2.214791405536e-06,        +6.299471769557e-05
 2.44574000e+00,        +5.164501970130e-04,        -2.215069413149e-06,        +6.301341080860e-05
 2.44574500e+00,        +5.157023969822e-04,        -2.215347240856e-06,        +6.303206618004e-05
 2.44575000e+00,        +5.149564911346e-04,        -2.215624892090e-06,        +6.305068392035e-05
 2.44575500e+00,        +5.142124730744e-04,        -2.215902360333e-06,        +6.306926413967e-05
 2.44576000e+00,        +5.134703364326e-04,        -2.216179645094e-06,        +6.308780694765e-05
 2.44576500e+00,        +5.127300748676e-04,        -2.216456751898e-06,        +6.310631245360e-05
 2.44577000e+00,        +5.119916820638e-04,        -2.216733675419e-06,        +6.312478076630e-05
 2.44577500e+00,        +5.112551517326e-04,        -2.217010418690e-06,        +6.314321199423e-05
 2.44578000e+00,        +5.105204776117e-04,        -2.217286979241e-06,        +6.316160624535e-05
 2.44578500e+00,        +5.097876534652e-04,        -2.217563361282e-06,        +6.317996362727e-05
 2.44579000e+00,        +5.090566730834e-04,        -2.217839555782e-06,        +6.319828424722e-05
 2.44579500e+00,        +5.083275302823e-04,        -2.218115573313e-06,        +6.321656821194e-05
 2.44580000e+00,        +5.076002189042e-04,        -2.218391402470e-06,        +6.323481562784e-05
 2.44580500e+00,        +5.068747328171e-04,        -2.218667052545e-06,        +6.325302660087e-05
 2.44581000e+00,        +5.061510659146e-04,        -2.218942520780e-06,        +6.327120123661e-05
 2.44581500e+00,        +5.054292121157e-04,        -2.219217806076e-06,        +6.328933964023e-05
 2.44582000e+00,        +5.047091653652e-04,        -2.219492902599e-06,        +6.330744191651e-05
 2.44582500e+00,        +5.039909196325e-04,        -2.219767820303e-06,        +6.332550816983e-05
 2.44583000e+00,        +5.032744689127e-04,        -2.220042553180e-06,        +6.334353850416e-05
 2.44583500e+00,        +5.025598072258e-04,        -2.220317101746e-06,        +6.336153302310e-05
 2.44584000e+00,        +5.018469286166e-04,        -2.220591467268e-06,        +6.337949182986e-05
 2.44584500e+00,        +5.011358271546e-04,        -2.220865648942e-06,        +6.339741502724e-05
 2.44585000e+00,        +5.004264969341e-04,        -2.221139642874e-06,        +6.341530271765e-05
 2.44585500e+00,        +4.997189320739e-04,        -2.221413456892e-06,        +6.343315500313e-05
 2.44586000e+00,        +4.990131267170e-04,        -2.221687085918e-06,        +6.345097198535e-05
 2.44586500e+00,        +4.983090750311e-04,        -2.221960523956e-06,        +6.346875376560e-05
 2.44587000e+00,        +4.976067712075e-04,        -2.222233779611e-06,        +6.348650044474e-05
 2.44587500e+00,        +4.969062094620e-04,        -2.222506853905e-06,        +6.350421212327e-05
 2.44588000e+00,        +4.962073840342e-04,        -2.222779740624e-06,        +6.352188890136e-05
 2.44588500e+00,        +4.955102891871e-04,        -2.223052441939e-06,        +6.353953087877e-05
 2.44589000e+00,        +4.948149192082e-04,        -2.223324954594e-06,        +6.355713815490e-05
 2.44589500e+00,        +4.941212684077e-04,        -2.223597282190e-06,        +6.357471082874e-05
 2.44590000e+00,        +4.934293311195e-04,        -2.223869426855e-06,        +6.359224899895e-05
 2.44590500e+00,        +4.927391017016e-04,        -2.224141383475e-06,        +6.360975276384e-05
 2.44591000e+00,        +4.920505745339e-04,        -2.224413154213e-06,        +6.362722222124e-05
 2.44591500e+00,        +4.913637440206e-04,        -2.224684739834e-06,        +6.364465746880e-05
 2.44592000e+00,        +4.906786045878e-04,        -2.224956135782e-06,        +6.366205860366e-05
 2.44592500e+00,        +4.899951506856e-04,        -2.225227345824e-06,        +6.367942572265e-05
 2.44593000e+00,        +4.893133767859e-04,        -2.225498371632e-06,        +6.369675892223e-05
 2.44593500e+00,        +4.886332773837e-04,        -2.225769206703e-06,        +6.371405829851e-05
 2.44594000e+00,        +4.879548469965e-04,        -2.226039857306e-06,        +6.373132394727e-05
 2.44594500e+00,        +4.872780801645e-04,        -2.226310319494e-06,        +6.374855596386e-05
 2.44595000e+00,        +4.866029714496e-04,        -2.226580593612e-06,        +6.376575444337e-05
 2.44595500e+00,        +4.859295154360e-04,        -2.226850683648e-06,        +6.378291948046e-05
 2.44596000e+00,        +4.852577067308e-04,        -2.227120582399e-06,        +6.380005116949e-05
 2.44596500e+00,        +4.845875399623e-04,        -2.227390295527e-06,        +6.381714960446e-05
 2.44597000e+00,        +4.839190097807e-04,        -2.227659821197e-06,        +6.383421487896e-05
 2.44597500e+00,        +4.832521108585e-04,        -2.227929159084e-06,        +6.385124708640e-05
 2.44598000e+00,        +4.825868378893e-04,        -2.228198302510e-06,        +6.386824631966e-05
 2.44598500e+00,        +4.819231855888e-04,        -2.228467264591e-06,        +6.388521267135e-05
 2.44599000e+00,        +4.812611486933e-04,        -2.228736035091e-06,        +6.390214623379e-05
 2.44599500e+00,        +4.806007219618e-04,        -2.229004619728e-06,        +6.391904709890e-05
 2.44600000e+00,        +4.799419001732e-04,        -2.229273012426e-06,        +6.393591535830e-05
 2.44600500e+00,        +4.792846781285e-04,        -2.229541220464e-06,        +6.395275110322e-05
 2.44601000e+00,        +4.786290506490e-04,        -2.229809237780e-06,        +6.396955442462e-05
 2.44601500e+00,        +4.779750125777e-04,        -2.230077067873e-06,        +6.398632541307e-05
 2.44602000e+00,        +4.773225587778e-04,        -2.230344705806e-06,        +6.400306415885e-05
 2.44602500e+00,        +4.766716841337e-04,        -2.230612156942e-06,        +6.401977075192e-05
 2.44603000e+00,        +4.760223835500e-04,        -2.230879421550e-06,        +6.403644528185e-05
 2.44603500e+00,        +4.753746519523e-04,        -2.231146493077e-06,        +6.405308783793e-05
 2.44604000e+00,        +4.747284842863e-04,        -2.231413373929e-06,        +6.406969850915e-05
 2.44604500e+00,        +4.740838755181e-04,        -2.231680069953e-06,        +6.408627738409e-05
 2.44605000e+00,        +4.734408206341e-04,        -2.231946575435e-06,        +6.410282455108e-05
 2.44605500e+00,        +4.727993146411e-04,        -2.232212887161e-06,        +6.411934009814e-05
 2.44606000e+00,        +4.721593525656e-04,        -2.232479014241e-06,        +6.413582411291e-05
 2.44606500e+00,        +4.715209294540e-04,        -2.232744950667e-06,        +6.415227668273e-05
 2.44607000e+00,        +4.708840403729e-04,        -2.233010699123e-06,        +6.416869789465e-05
 2.44607500e+00,        +4.702486804083e-04,        -2.233276252780e-06,        +6.418508783538e-05
 2.44608000e+00,        +4.696148446663e-04,        -2.233541621337e-06,        +6.420144659134e-05
 2.44608500e+00,        +4.689825282719e-04,        -2.233806798145e-06,        +6.421777424861e-05
 2.44609000e+00,        +4.683517263703e-04,        -2.234071781824e-06,        +6.423407089298e-05
 2.44609500e+00,        +4.677224341258e-04,        -2.234336580536e-06,        +6.425033660991e-05
 2.44610000e+00,        +4.670946467217e-04,        -2.234601189053e-06,        +6.426657148457e-05
 2.44610500e+00,        +4.664683593611e-04,        -2.234865604173e-06,        +6.428277560180e-05
 2.44611000e+00,        +4.658435672657e-04,        -2.235129828638e-06,        +6.429894904619e-05
 2.44611500e+00,        +4.652202656762e-04,        -2.235393866229e-06,        +6.431509190196e-05
 2.44612000e+00,        +4.645984498528e-04,        -2.235657711071e-06,        +6.433120425304e-05
 2.44612500e+00,        +4.639781150737e-04,        -2.235921366000e-06,        +6.434728618310e-05
 2.44613000e+00,        +4.633592566369e-04,        -2.236184830605e-06,        +6.436333777545e-05
 2.44613500e+00,        +4.627418698580e-04,        -2.236448104209e-06,        +6.437935911316e-05
 2.44614000e+00,        +4.621259500716e-04,        -2.236711189521e-06,        +6.439535027897e-05
 2.44614500e+00,        +4.615114926311e-04,        -2.236974082707e-06,        +6.441131135532e-05
 2.44615000e+00,        +4.608984929076e-04,        -2.237236783302e-06,        +6.442724242437e-05
 2.44615500e+00,        +4.602869462914e-04,        -2.237499296693e-06,        +6.444314356796e-05
 2.44616000e+00,        +4.596768481902e-04,        -2.237761615167e-06,        +6.445901486768e-05
 2.44616500e+00,        +4.590681940300e-04,        -2.238023747466e-06,        +6.447485640482e-05
 2.44617000e+00,        +4.584609792554e-04,        -2.238285685805e-06,        +6.449066826035e-05
 2.44617500e+00,        +4.578551993281e-04,        -2.238547435293e-06,        +6.450645051496e-05
 2.44618000e+00,        +4.572508497287e-04,        -2.238808994305e-06,        +6.452220324906e-05
 2.44618500e+00,        +4.566479259546e-04,        -2.239070357663e-06,        +6.453792654278e-05
 2.44619000e+00,        +4.560464235213e-04,        -2.239331535589e-06,        +6.455362047597e-05
 2.44619500e+00,        +4.554463379621e-04,        -2.239592518201e-06,        +6.456928512816e-05
 2.44620000e+00,        +4.548476648276e-04,        -2.239853314173e-06,        +6.458492057868e-05
 2.44620500e+00,        +4.542503996860e-04,        -2.240113917358e-06,        +6.460052690645e-05
 2.44621000e+00,        +4.536545381230e-04,        -2.240374329038e-06,        +6.461610419025e-05
 2.44621500e+00,        +4.530600757411e-04,        -2.240634551500e-06,        +6.463165250845e-05
 2.44622000e+00,        +4.524670081604e-04,        -2.240894580931e-06,        +6.464717193927e-05
 2.44622500e+00,        +4.518753310182e-04,        -2.241154418506e-06,        +6.466266256057e-05
 2.44623000e+00,        +4.512850399687e-04,        -2.241414065841e-06,        +6.467812444993e-05
 2.44623500e+00,        +4.506961306830e-04,        -2.241673524407e-06,        +6.469355768471e-05
 2.44624000e+00,        +4.501085988492e-04,        -2.241932788481e-06,        +6.470896234196e-05
 2.44624500e+00,        +4.495224401722e-04,        -2.242191864898e-06,        +6.472433849848e-05
 2.44625000e+00,        +4.489376503737e-04,        -2.242450745789e-06,        +6.473968623078e-05
 2.44625500e+00,        +4.483542251918e-04,        -2.242709437303e-06,        +6.475500561509e-05
 2.44626000e+00,        +4.477721603816e-04,        -2.242967937948e-06,        +6.477029672744e-05
 2.44626500e+00,        +4.471914517144e-04,        -2.243226246025e-06,        +6.478555964350e-05
 2.44627000e+00,        +4.466120949777e-04,        -2.243484367113e-06,        +6.480079443873e-05
 2.44627500e+00,        +4.460340859759e-04,        -2.243742292320e-06,        +6.481600118833e-05
 2.44628000e+00,        +4.454574205295e-04,        -2.244000030830e-06,        +6.483117996722e-05
 2.44628500e+00,        +4.448820944749e-04,        -2.244257570824e-06,        +6.484633085003e-05
 2.44629000e+00,        +4.443081036649e-04,        -2.244514925664e-06,        +6.486145391119e-05
 2.44629500e+00,        +4.437354439680e-04,        -2.244772088202e-06,        +6.487654922483e-05
 2.44630000e+00,        +4.431641112695e-04,        -2.245029058500e-06,        +6.489161686482e-05
 2.44630500e+00,        +4.425941014696e-04,        -2.245285838214e-06,        +6.490665690480e-05
 2.44631000e+00,        +4.420254104849e-04,        -2.245542428924e-06,        +6.492166941812e-05
 2.44631500e+00,        +4.414580342475e-04,        -2.245798826262e-06,        +6.493665447790e-05
 2.44632000e+00,        +4.408919687056e-04,        -2.246055032207e-06,        +6.495161215700e-05
 2.44632500e+00,        +4.403272098223e-04,        -2.246311046329e-06,        +6.496654252799e-05
 2.44633000e+00,        +4.397637535767e-04,        -2.246566872338e-06,        +6.498144566326e-05
 2.44633500e+00,        +4.392015959636e-04,        -2.246822503744e-06,        +6.499632163489e-05
 2.44634000e+00,        +4.386407329928e-04,        -2.247077945966e-06,        +6.501117051474e-05
 2.44634500e+00,        +4.380811606891e-04,        -2.247333195519e-06,        +6.502599237441e-05
 2.44635000e+00,        +4.375228750935e-04,        -2.247588252418e-06,        +6.504078728523e-05
 2.44635500e+00,        +4.369658722612e-04,        -2.247843120645e-06,        +6.505555531833e-05
 2.44636000e+00,        +4.364101482630e-04,        -2.248097800107e-06,        +6.507029654456e-05
 2.44636500e+00,        +4.358556991849e-04,        -2.248352284731e-06,        +6.508501103456e-05
 2.44637000e+00,        +4.353025211275e-04,        -2.248606579314e-06,        +6.509969885864e-05
 2.44637500e+00,        +4.347506102061e-04,        -2.248860685739e-06,        +6.511436008698e-05
 2.44638000e+00,        +4.341999625519e-04,        -2.249114598596e-06,        +6.512899478947e-05
 2.44638500e+00,        +4.336505743098e-04,        -2.249368318944e-06,        +6.514360303572e-05
 2.44639000e+00,        +4.331024416397e-04,        -2.249621852259e-06,        +6.515818489518e-05
 2.44639500e+00,        +4.325555607162e-04,        -2.249875189215e-06,        +6.517274043698e-05
 2.44640000e+00,        +4.320099277282e-04,        -2.250128339712e-06,        +6.518726973008e-05
 2.44640500e+00,        +4.314655388797e-04,        -2.250381297878e-06,        +6.520177284315e-05
 2.44641000e+00,        +4.309223903888e-04,        -2.250634067120e-06,        +6.521624984469e-05
 2.44641500e+00,        +4.303804784877e-04,        -2.250886644224e-06,        +6.523070080286e-05
 2.44642000e+00,        +4.298397994230e-04,        -2.251139029068e-06,        +6.524512578569e-05
 2.44642500e+00,        +4.293003494560e-04,        -2.251391224543e-06,        +6.525952486097e-05
 2.44643000e+00,        +4.287621248618e-04,        -2.251643229584e-06,        +6.527389809617e-05
 2.44643500e+00,        +4.282251219295e-04,        -2.251895043001e-06,        +6.528824555860e-05
 2.44644000e+00,        +4.276893369624e-04,        -2.252146666318e-06,        +6.530256731536e-05
 2.44644500e+00,        +4.271547662778e-04,        -2.252398099882e-06,        +6.531686343324e-05
 2.44645000e+00,        +4.266214062069e-04,        -2.252649341156e-06,        +6.533113397886e-05
 2.44645500e+00,        +4.260892530947e-04,        -2.252900391151e-06,        +6.534537901864e-05
 2.44646000e+00,        +4.255583033001e-04,        -2.253151256519e-06,        +6.535959861871e-05
 2.44646500e+00,        +4.250285531955e-04,        -2.253401925795e-06,        +6.537379284500e-05
 2.44647000e+00,        +4.244999991672e-04,        -2.253652405381e-06,        +6.538796176322e-05
 2.44647500e+00,        +4.239726376150e-04,        -2.253902695028e-06,        +6.540210543887e-05
 2.44648000e+00,        +4.234464649522e-04,        -2.254152795337e-06,        +6.541622393720e-05
 2.44648500e+00,        +4.229214776058e-04,        -2.254402704132e-06,        +6.543031732327e-05
 2.44649000e+00,        +4.223976720158e-04,        -2.254652425061e-06,        +6.544438566187e-05
 2.44649500e+00,        +4.218750446361e-04,        -2.254901953544e-06,        +6.545842901764e-05
 2.44650000e+00,        +4.213535919334e-04,        -2.255151293298e-06,        +6.547244745495e-05
 2.44650500e+00,        +4.208333103879e-04,        -2.255400443043e-06,        +6.548644103796e-05
 2.44651000e+00,        +4.203141964929e-04,        -2.255649401024e-06,        +6.550040983061e-05
 2.44651500e+00,        +4.197962467551e-04,        -2.255898168068e-06,        +6.551435389667e-05
 2.44652000e+00,        +4.192794576936e-04,        -2.256146749509e-06,        +6.552827329963e-05
 2.44652500e+00,        +4.187638258413e-04,        -2.256395138572e-06,        +6.554216810282e-05
 2.44653000e+00,        +4.182493477433e-04,        -2.256643339277e-06,        +6.555603836932e-05
 2.44653500e+00,        +4.177360199583e-04,        -2.256891347607e-06,        +6.556988416201e-05
 2.44654000e+00,        +4.172238390572e-04,        -2.257139166158e-06,        +6.558370554356e-05
 2.44654500e+00,        +4.167128016242e-04,        -2.257386798276e-06,        +6.559750257643e-05
 2.44655000e+00,        +4.162029042556e-04,        -2.257634239212e-06,        +6.561127532290e-05
 2.44655500e+00,        +4.156941435611e-04,        -2.257881489826e-06,        +6.562502384497e-05
 2.44656000e+00,        +4.151865161625e-04,        -2.258128550923e-06,        +6.563874820449e-05
 2.44656500e+00,        +4.146800186942e-04,        -2.258375426011e-06,        +6.565244846309e-05
 2.44657000e+00,        +4.141746478032e-04,        -2.258622106931e-06,        +6.566612468219e-05
 2.44657500e+00,        +4.136704001488e-04,        -2.258868604335e-06,        +6.567977692302e-05
 2.44658000e+00,        +4.131672724028e-04,        -2.259114908710e-06,        +6.569340524656e-05
 2.44658500e+00,        +4.126652612495e-04,        -2.259361023390e-06,        +6.570700971365e-05
 2.44659000e+00,        +4.121643633851e-04,        -2.259606951266e-06,        +6.572059038489e-05
 2.44659500e+00,        +4.116645755183e-04,        -2.259852687571e-06,        +6.573414732066e-05
 2.44660000e+00,        +4.111658943696e-04,        -2.260098236997e-06,        +6.574768058119e-05
 2.44660500e+00,        +4.106683166721e-04,        -2.260343597055e-06,        +6.576119022648e-05
 2.44661000e+00,        +4.101718391704e-04,        -2.260588768860e-06,        +6.577467631631e-05
 2.44661500e+00,        +4.096764586217e-04,        -2.260833752543e-06,        +6.578813891034e-05
 2.44662000e+00,        +4.091821717946e-04,        -2.261078544420e-06,        +6.580157806790e-05
 2.44662500e+00,        +4.086889754700e-04,        -2.261323149046e-06,        +6.581499384824e-05
 2.44663000e+00,        +4.081968664405e-04,        -2.261567566625e-06,        +6.582838631040e-05
 2.44663500e+00,        +4.077058415103e-04,        -2.261811794582e-06,        +6.584175551315e-05
 2.44664000e+00,        +4.072158974957e-04,        -2.262055834253e-06,        +6.585510151516e-05
 2.44664500e+00,        +4.067270312243e-04,        -2.262299688743e-06,        +6.586842437481e-05
 2.44665000e+00,        +4.062392395356e-04,        -2.262543349866e-06,        +6.588172415038e-05
 2.44665500e+00,        +4.057525192807e-04,        -2.262786827163e-06,        +6.589500089990e-05
 2.44666000e+00,        +4.052668673220e-04,        -2.263030114861e-06,        +6.590825468124e-05
 2.44666500e+00,        +4.047822805336e-04,        -2.263273213774e-06,        +6.592148555206e-05
 2.44667000e+00,        +4.042987558010e-04,        -2.263516126928e-06,        +6.593469356981e-05
 2.44667500e+00,        +4.038162900208e-04,        -2.263758849054e-06,        +6.594787879180e-05
 2.44668000e+00,        +4.033348801013e-04,        -2.264001383940e-06,        +6.596104127510e-05
 2.44668500e+00,        +4.028545229622e-04,        -2.264243734026e-06,        +6.597418107664e-05
 2.44669000e+00,        +4.023752155337e-04,        -2.264485894510e-06,        +6.598729825314e-05
 2.44669500e+00,        +4.018969547581e-04,        -2.264727868822e-06,        +6.600039286115e-05
 2.44670000e+00,        +4.014197375882e-04,        -2.264969652826e-06,        +6.601346495702e-05
 2.44670500e+00,        +4.009435609879e-04,        -2.265211251427e-06,        +6.602651459687e-05
 2.44671000e+00,        +4.004684219325e-04,        -2.265452663398e-06,        +6.603954183676e-05
 2.44671500e+00,        +3.999943174080e-04,        -2.265693890711e-06,        +6.605254673240e-05
 2.44672000e+00,        +3.995212444118e-04,        -2.265934925898e-06,        +6.606552933949e-05
 2.44672500e+00,        +3.990491999513e-04,        -2.266175775190e-06,        +6.607848971342e-05
 2.44673000e+00,        +3.985781810456e-04,        -2.266416442292e-06,        +6.609142790945e-05
 2.44673500e+00,        +3.981081847242e-04,        -2.266656914979e-06,        +6.610434398270e-05
 2.44674000e+00,        +3.976392080274e-04,        -2.266897207402e-06,        +6.611723798798e-05
 2.44674500e+00,        +3.971712480064e-04,        -2.267137309454e-06,        +6.613010998008e-05
 2.44675000e+00,        +3.967043017227e-04,        -2.267377227041e-06,        +6.614296001353e-05
 2.44675500e+00,        +3.962383662488e-04,        -2.267616957569e-06,        +6.615578814268e-05
 2.44676000e+00,        +3.957734386673e-04,        -2.267856502990e-06,        +6.616859442173e-05
 2.44676500e+00,        +3.953095160719e-04,        -2.268095858880e-06,        +6.618137890463e-05
 2.44677000e+00,        +3.948465955663e-04,        -2.268335032083e-06,        +6.619414164532e-05
 2.44677500e+00,        +3.943846742648e-04,        -2.268574017190e-06,        +6.620688269737e-05
 2.44678000e+00,        +3.939237492922e-04,        -2.268812817982e-06,        +6.621960211431e-05
 2.44678500e+00,        +3.934638177833e-04,        -2.269051429997e-06,        +6.623229994944e-05
 2.44679000e+00,        +3.930048768836e-04,        -2.269289858296e-06,        +6.624497625593e-05
 2.44679500e+00,        +3.925469237486e-04,        -2.269528100812e-06,        +6.625763108671e-05
 2.44680000e+00,        +3.920899555442e-04,        -2.269766158701e-06,        +6.627026449460e-05
 2.44680500e+00,        +3.916339694463e-04,        -2.270004029137e-06,        +6.628287653223e-05
 2.44681000e+00,        +3.911789626408e-04,        -2.270241715410e-06,        +6.629546725204e-05
 2.44681500e+00,        +3.907249323241e-04,        -2.270479216868e-06,        +6.630803670636e-05
 2.44682000e+00,        +3.902718757022e-04,        -2.270716532513e-06,        +6.632058494727e-05
