        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40075000e+00,        +5.420725192665e-10,        +1.151394238078e-09,        +4.218274131107e-10,        +5.625477074214e-10,        +1.964743776621e-07,        +1.432969033608e-07,        +5.505745178024e-10,        +1.596242235933e-09,        +2.131186069438e-10,        +7.783658281310e-10,        +1.803097424856e-07,        +1.790780594216e-07,        +2.591263270397e-10,        +2.184664298112e-09,        -5.569144858386e-10,        +1.302910194019e-09,        +8.947602695149e-08,        +2.957595511232e-07,        -8.030950019320e-10,        +2.445575378187e-09,        -1.385495644089e-10,        +2.555499951739e-10,        +1.805515915856e-08,        +1.574492539724e-07
 2.40077500e+00,        +5.427367103178e-10,        +1.151706825190e-09,        +4.222375495061e-10,        +5.626332251940e-10,        +1.965860919364e-07,        +1.433323693396e-07,        +5.513087631957e-10,        +1.596750928627e-09,        +2.134843706843e-10,        +7.784750716371e-10,        +1.804189656217e-07,        +1.791330270637e-07,        +2.598632891362e-10,        +2.185608471538e-09,        -5.566636280077e-10,        +1.303241448927e-09,        +8.955892305415e-08,        +2.958818522348e-07,        -8.032674423160e-10,        +2.446110451382e-09,        -1.385541202291e-10,        +2.556728212577e-10,        +1.807611831568e-08,        +1.574864447159e-07
 2.40080000e+00,        +5.434007910949e-10,        +1.152019426105e-09,        +4.226475121417e-10,        +5.627186451777e-10,        +1.966979212081e-07,        +1.433678382636e-07,        +5.520430467945e-10,        +1.597259790738e-09,        +2.138499881551e-10,        +7.785842390395e-10,        +1.805283041275e-07,        +1.791880122804e-07,        +2.606004526773e-10,        +2.186552988058e-09,        -5.564128387396e-10,        +1.303572643543e-09,        +8.964192724989e-08,        +2.960042343556e-07,        -8.034401813065e-10,        +2.446645494631e-09,        -1.385587325600e-10,        +2.557953807549e-10,        +1.809710674548e-08,        +1.575236622955e-07
 2.40082500e+00,        +5.440647621143e-10,        +1.152332041170e-09,        +4.230573011999e-10,        +5.628039675066e-10,        +1.968098656389e-07,        +1.434033100875e-07,        +5.527773693560e-10,        +1.597768822758e-09,        +2.142154595081e-10,        +7.786933304306e-10,        +1.806377581726e-07,        +1.792430150522e-07,        +2.613378186015e-10,        +2.187497848530e-09,        -5.561621179572e-10,        +1.303903778014e-09,        +8.972503972377e-08,        +2.961266975656e-07,        -8.036132193031e-10,        +2.447180508580e-09,        -1.385634016714e-10,        +2.559176737651e-10,        +1.811812449930e-08,        +1.575609067376e-07
 2.40085000e+00,        +5.447286238918e-10,        +1.152644670733e-09,        +4.234669168632e-10,        +5.628891923149e-10,        +1.969219253906e-07,        +1.434387847656e-07,        +5.535117316310e-10,        +1.598278025176e-09,        +2.145807848951e-10,        +7.788023459032e-10,        +1.807473279268e-07,        +1.792980353595e-07,        +2.620753878569e-10,        +2.188443053823e-09,        -5.559114655866e-10,        +1.304234852480e-09,        +8.980826066129e-08,        +2.962492419449e-07,        -8.037865567048e-10,        +2.447715493876e-09,        -1.385681278329e-10,        +2.560397003873e-10,        +1.813917162860e-08,        +1.575981780687e-07
 2.40087500e+00,        +5.453923769445e-10,        +1.152957315140e-09,        +4.238763593129e-10,        +5.629743197359e-10,        +1.970341006252e-07,        +1.434742622523e-07,        +5.542461343793e-10,        +1.598787398483e-09,        +2.149459644664e-10,        +7.789112855496e-10,        +1.808570135603e-07,        +1.793530731824e-07,        +2.628131613871e-10,        +2.189388604799e-09,        -5.556608815516e-10,        +1.304565867088e-09,        +8.989159024830e-08,        +2.963718675736e-07,        -8.039601939109e-10,        +2.448250451168e-09,        -1.385729113144e-10,        +2.561614607207e-10,        +1.816024818494e-08,        +1.576354763152e-07
 2.40090000e+00,        +5.460560217883e-10,        +1.153269974739e-09,        +4.242856287312e-10,        +5.630593499034e-10,        +1.971463915050e-07,        +1.435097425017e-07,        +5.549805783551e-10,        +1.599296943167e-09,        +2.153109983739e-10,        +7.790201494622e-10,        +1.809668152436e-07,        +1.794081285012e-07,        +2.635511401412e-10,        +2.190334502325e-09,        -5.554103657762e-10,        +1.304896821978e-09,        +8.997502867108e-08,        +2.964945745320e-07,        -8.041341313214e-10,        +2.448785381101e-09,        -1.385777523861e-10,        +2.562829548637e-10,        +1.818135422001e-08,        +1.576728015036e-07
 2.40092500e+00,        +5.467195589401e-10,        +1.153582649875e-09,        +4.246947252988e-10,        +5.631442829505e-10,        +1.972587981929e-07,        +1.435452254675e-07,        +5.557150643177e-10,        +1.599806659718e-09,        +2.156758867678e-10,        +7.791289377324e-10,        +1.810767331474e-07,        +1.794632012958e-07,        +2.642893250655e-10,        +2.191280747265e-09,        -5.551599181859e-10,        +1.305227717294e-09,        +9.005857611630e-08,        +2.966173629003e-07,        -8.043083693362e-10,        +2.449320284325e-09,        -1.385826513181e-10,        +2.564041829146e-10,        +1.820248978561e-08,        +1.577101536604e-07
 2.40095000e+00,        +5.473829889179e-10,        +1.153895340895e-09,        +4.251036491968e-10,        +5.632291190102e-10,        +1.973713208516e-07,        +1.435807111036e-07,        +5.564495930248e-10,        +1.600316548627e-09,        +2.160406297991e-10,        +7.792376504531e-10,        +1.811867674430e-07,        +1.795182915460e-07,        +2.650277171161e-10,        +2.192227340486e-09,        -5.549095387055e-10,        +1.305558553179e-09,        +9.014223277103e-08,        +2.967402327586e-07,        -8.044829083558e-10,        +2.449855161489e-09,        -1.385876083809e-10,        +2.565251449714e-10,        +1.822365493363e-08,        +1.577475328120e-07
 2.40097500e+00,        +5.480463122383e-10,        +1.154208048146e-09,        +4.255124006060e-10,        +5.633138582155e-10,        +1.974839596443e-07,        +1.436161993636e-07,        +5.571841652363e-10,        +1.600826610382e-09,        +2.164052276171e-10,        +7.793462877151e-10,        +1.812969183016e-07,        +1.795733992314e-07,        +2.657663172419e-10,        +2.193174282851e-09,        -5.546592272598e-10,        +1.305889329777e-09,        +9.022599882272e-08,        +2.968631841872e-07,        -8.046577487802e-10,        +2.450390013243e-09,        -1.385926238451e-10,        +2.566458411319e-10,        +1.824484971610e-08,        +1.577849389850e-07
