        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.47367000e+00,        +1.738538177360e-10,        +1.874146536324e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.175608965632e-13,        +4.702576608382e-03,        +2.829269831421e-12,        +1.509631064906e-02,        +8.175608965632e-13,        +4.702576608382e-03,        +2.829269831421e-12,        +1.509631064906e-02,        +4.116038882267e-13,        +2.367528614481e-03,        +1.594603827366e-12,        +8.508426616918e-03,        +1.724719245578e-10,        +9.920514073478e-01,        +1.814783575950e-10,        +9.683253367741e-01,        +1.527283934307e-13,        +8.784874293792e-04,        +1.512422378622e-12,        +8.069925959944e-03
 2.47367500e+00,        +1.737912360887e-10,        +1.873513347450e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.172207573726e-13,        +4.702312819476e-03,        +2.827990778895e-12,        +1.509458570308e-02,        +8.172207573726e-13,        +4.702312819476e-03,        +2.827990778895e-12,        +1.509458570308e-02,        +4.114260451703e-13,        +2.367357839380e-03,        +1.593876653167e-12,        +8.507420858977e-03,        +1.724099361109e-10,        +9.920519583785e-01,        +1.814177463305e-10,        +9.683290838432e-01,        +1.526531753388e-13,        +8.783709626238e-04,        +1.511720982503e-12,        +8.068909594697e-03
 2.47368000e+00,        +1.737286973292e-10,        +1.872880589928e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.168808432187e-13,        +4.702048975080e-03,        +2.826712605039e-12,        +1.509286080618e-02,        +8.168808432187e-13,        +4.702048975080e-03,        +2.826712605039e-12,        +1.509286080618e-02,        +4.112483213613e-13,        +2.367187043267e-03,        +1.593149978276e-12,        +8.506415127818e-03,        +1.723479901551e-10,        +9.920525094855e-01,        +1.813571763424e-10,        +9.683328308150e-01,        +1.525780095464e-13,        +8.782544961886e-04,        +1.511020067142e-12,        +8.067893251004e-03
 2.47368500e+00,        +1.736662014218e-10,        +1.872248263401e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.165411539642e-13,        +4.701785075501e-03,        +2.825435309001e-12,        +1.509113595794e-02,        +8.165411539642e-13,        +4.701785075501e-03,        +2.825435309001e-12,        +1.509113595794e-02,        +4.110707167218e-13,        +2.367016226280e-03,        +1.592423802248e-12,        +8.505409423404e-03,        +1.722860866551e-10,        +9.920530606681e-01,        +1.812966475967e-10,        +9.683365776894e-01,        +1.525028960207e-13,        +8.781380301526e-04,        +1.510319632180e-12,        +8.066876929218e-03
 2.47369000e+00,        +1.736037483231e-10,        +1.871616367431e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.162016893642e-13,        +4.701521120646e-03,        +2.824158889945e-12,        +1.508941115866e-02,        +8.162016893642e-13,        +4.701521120646e-03,        +2.824158889945e-12,        +1.508941115866e-02,        +4.108932311227e-13,        +2.366845388373e-03,        +1.591698124588e-12,        +8.504403745798e-03,        +1.722242255679e-10,        +9.920536119265e-01,        +1.812361600515e-10,        +9.683403244663e-01,        +1.524278347021e-13,        +8.780215644791e-04,        +1.509619677104e-12,        +8.065860629207e-03
 2.47369500e+00,        +1.735413379977e-10,        +1.870984901664e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.158624492243e-13,        +4.701257110483e-03,        +2.822883347176e-12,        +1.508768640873e-02,        +8.158624492243e-13,        +4.701257110483e-03,        +2.822883347176e-12,        +1.508768640873e-02,        +4.107158644623e-13,        +2.366674529545e-03,        +1.590972944893e-12,        +8.503398095184e-03,        +1.721624068584e-10,        +9.920541632608e-01,        +1.811757136728e-10,        +9.683440711450e-01,        +1.523528255461e-13,        +8.779050991769e-04,        +1.508920201513e-12,        +8.064844351078e-03
 2.47370000e+00,        +1.734789704056e-10,        +1.870353865697e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.155234333609e-13,        +4.700993045177e-03,        +2.821608679814e-12,        +1.508596170790e-02,        +8.155234333609e-13,        +4.700993045177e-03,        +2.821608679814e-12,        +1.508596170790e-02,        +4.105386166398e-13,        +2.366503649866e-03,        +1.590248262681e-12,        +8.502392471536e-03,        +1.721006304871e-10,        +9.920547146707e-01,        +1.811153084222e-10,        +9.683478177256e-01,        +1.522778685081e-13,        +8.777886342770e-04,        +1.508221204980e-12,        +8.063828094998e-03
 2.47370500e+00,        +1.734166455045e-10,        +1.869723259107e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.151846415333e-13,        +4.700728924619e-03,        +2.820334887050e-12,        +1.508423705654e-02,        +8.151846415333e-13,        +4.700728924619e-03,        +2.820334887050e-12,        +1.508423705654e-02,        +4.103614875294e-13,        +2.366332749291e-03,        +1.589524077474e-12,        +8.501386874940e-03,        +1.720388964119e-10,        +9.920552661563e-01,        +1.810549442591e-10,        +9.683515642077e-01,        +1.522029635310e-13,        +8.776721697521e-04,        +1.507522687003e-12,        +8.062811860851e-03
 2.47371000e+00,        +1.733543632592e-10,        +1.869093081539e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.148460735839e-13,        +4.700464748993e-03,        +2.819061968096e-12,        +1.508251245451e-02,        +8.148460735839e-13,        +4.700464748993e-03,        +2.819061968096e-12,        +1.508251245451e-02,        +4.101844770444e-13,        +2.366161827903e-03,        +1.588800388846e-12,        +8.500381305451e-03,        +1.719772045980e-10,        +9.920558177175e-01,        +1.809946211497e-10,        +9.683553105911e-01,        +1.521281105773e-13,        +8.775557056492e-04,        +1.506824647218e-12,        +8.061795648920e-03
 2.47371500e+00,        +1.732921236314e-10,        +1.868463332609e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.145077293124e-13,        +4.700200518316e-03,        +2.817789922177e-12,        +1.508078790202e-02,        +8.145077293124e-13,        +4.700200518316e-03,        +2.817789922177e-12,        +1.508078790202e-02,        +4.100075850780e-13,        +2.365990885715e-03,        +1.588077196351e-12,        +8.499375763151e-03,        +1.719155550074e-10,        +9.920563693540e-01,        +1.809343390571e-10,        +9.683590568756e-01,        +1.520533095986e-13,        +8.774392419705e-04,        +1.506127085182e-12,        +8.060779459231e-03
 2.47372000e+00,        +1.732299265785e-10,        +1.867834011888e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.141696084806e-13,        +4.699936232507e-03,        +2.816518748464e-12,        +1.507906339930e-02,        +8.141696084806e-13,        +4.699936232507e-03,        +2.816518748464e-12,        +1.507906339930e-02,        +4.098308115055e-13,        +2.365819922690e-03,        +1.587354499505e-12,        +8.498370248119e-03,        +1.718539475979e-10,        +9.920569210661e-01,        +1.808740979404e-10,        +9.683628030608e-01,        +1.519785605394e-13,        +8.773227786973e-04,        +1.505430000409e-12,        +8.059763291747e-03
 2.47372500e+00,        +1.731677720667e-10,        +1.867205119039e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.138317109495e-13,        +4.699671891811e-03,        +2.815248446177e-12,        +1.507733894617e-02,        +8.138317109495e-13,        +4.699671891811e-03,        +2.815248446177e-12,        +1.507733894617e-02,        +4.096541562484e-13,        +2.365648938941e-03,        +1.586632297892e-12,        +8.497364760381e-03,        +1.717923823362e-10,        +9.920574728534e-01,        +1.808138977673e-10,        +9.683665491467e-01,        +1.519038633645e-13,        +8.772063158839e-04,        +1.504733392545e-12,        +8.058747146750e-03
 2.47373000e+00,        +1.731056600513e-10,        +1.866576653610e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.134940364582e-13,        +4.699407496076e-03,        +2.813979014466e-12,        +1.507561454293e-02,        +8.134940364582e-13,        +4.699407496076e-03,        +2.813979014466e-12,        +1.507561454293e-02,        +4.094776191715e-13,        +2.365477934402e-03,        +1.585910591009e-12,        +8.496359300012e-03,        +1.717308591776e-10,        +9.920580247160e-01,        +1.807537384945e-10,        +9.683702951329e-01,        +1.518292180145e-13,        +8.770898535007e-04,        +1.504037261069e-12,        +8.057731024120e-03
 2.47373500e+00,        +1.730435904976e-10,        +1.865948615255e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.131565848208e-13,        +4.699143045301e-03,        +2.812710452650e-12,        +1.507389018998e-02,        +8.131565848208e-13,        +4.699143045301e-03,        +2.812710452650e-12,        +1.507389018998e-02,        +4.093012001758e-13,        +2.365306909079e-03,        +1.585189378457e-12,        +8.495353867183e-03,        +1.716693780882e-10,        +9.920585766541e-01,        +1.806936200889e-10,        +9.683740410189e-01,        +1.517546244435e-13,        +8.769733915434e-04,        +1.503341605581e-12,        +8.056714923928e-03
 2.47374000e+00,        +1.729815633702e-10,        +1.865321003618e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.128193559029e-13,        +4.698878539808e-03,        +2.811442759871e-12,        +1.507216588682e-02,        +8.128193559029e-13,        +4.698878539808e-03,        +2.811442759871e-12,        +1.507216588682e-02,        +4.091248991846e-13,        +2.365135863115e-03,        +1.584468659792e-12,        +8.494348461839e-03,        +1.716079390325e-10,        +9.920591286670e-01,        +1.806335425164e-10,        +9.683777868048e-01,        +1.516800826192e-13,        +8.768569300910e-04,        +1.502646425726e-12,        +8.055698846533e-03
 2.47374500e+00,        +1.729195786242e-10,        +1.864693818247e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.124823494303e-13,        +4.698613979370e-03,        +2.810175935313e-12,        +1.507044163398e-02,        +8.124823494303e-13,        +4.698613979370e-03,        +2.810175935313e-12,        +1.507044163398e-02,        +4.089487160563e-13,        +2.364964796410e-03,        +1.583748434516e-12,        +8.493343084095e-03,        +1.715465419662e-10,        +9.920596807551e-01,        +1.805735057339e-10,        +9.683815324902e-01,        +1.516055924775e-13,        +8.767404690882e-04,        +1.501951720965e-12,        +8.054682791718e-03
 2.47375000e+00,        +1.728576362214e-10,        +1.864067058759e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.121455652294e-13,        +4.698349364149e-03,        +2.808909978143e-12,        +1.506871743129e-02,        +8.121455652294e-13,        +4.698349364149e-03,        +2.808909978143e-12,        +1.506871743129e-02,        +4.087726506956e-13,        +2.364793709038e-03,        +1.583028702172e-12,        +8.492337733950e-03,        +1.714851868515e-10,        +9.920602329182e-01,        +1.805135097047e-10,        +9.683852780751e-01,        +1.515311539760e-13,        +8.766240085680e-04,        +1.501257490889e-12,        +8.053666759650e-03
 2.47375500e+00,        +1.727957361259e-10,        +1.863440724794e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.118090030938e-13,        +4.698084694071e-03,        +2.807644887666e-12,        +1.506699327921e-02,        +8.118090030938e-13,        +4.698084694071e-03,        +2.807644887666e-12,        +1.506699327921e-02,        +4.085967029948e-13,        +2.364622600972e-03,        +1.582309462351e-12,        +8.491332411586e-03,        +1.714238736527e-10,        +9.920607851564e-01,        +1.804535543943e-10,        +9.683890235588e-01,        +1.514567670664e-13,        +8.765075485201e-04,        +1.500563735078e-12,        +8.052650750369e-03
 2.47376000e+00,        +1.727338782996e-10,        +1.862814815968e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.114726628649e-13,        +4.697819969384e-03,        +2.806380663012e-12,        +1.506526917735e-02,        +8.114726628649e-13,        +4.697819969384e-03,        +2.806380663012e-12,        +1.506526917735e-02,        +4.084208728653e-13,        +2.364451472322e-03,        +1.581590714587e-12,        +8.490327116950e-03,        +1.713626023321e-10,        +9.920613374693e-01,        +1.803936397661e-10,        +9.683927689416e-01,        +1.513824317105e-13,        +8.763910890018e-04,        +1.499870453135e-12,        +8.051634764112e-03
 2.47376500e+00,        +1.726720627042e-10,        +1.862189331898e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.111365443053e-13,        +4.697555189892e-03,        +2.805117303496e-12,        +1.506354512641e-02,        +8.111365443053e-13,        +4.697555189892e-03,        +2.805117303496e-12,        +1.506354512641e-02,        +4.082451601845e-13,        +2.364280323007e-03,        +1.580872458459e-12,        +8.489321850255e-03,        +1.713013728519e-10,        +9.920618898571e-01,        +1.803337657832e-10,        +9.683965142226e-01,        +1.513081478516e-13,        +8.762746299659e-04,        +1.499177644597e-12,        +8.050618800772e-03
 2.47377000e+00,        +1.726102893006e-10,        +1.861564272191e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.108006472361e-13,        +4.697290355756e-03,        +2.803854808257e-12,        +1.506182112615e-02,        +8.108006472361e-13,        +4.697290355756e-03,        +2.803854808257e-12,        +1.506182112615e-02,        +4.080695648545e-13,        +2.364109153098e-03,        +1.580154693497e-12,        +8.488316611479e-03,        +1.712401851731e-10,        +9.920624423197e-01,        +1.802739324083e-10,        +9.684002594018e-01,        +1.512339154470e-13,        +8.761581714493e-04,        +1.498485309046e-12,        +8.049602860519e-03
 2.47377500e+00,        +1.725485580494e-10,        +1.860939636449e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.104649714433e-13,        +4.697025466950e-03,        +2.802593176509e-12,        +1.506009717680e-02,        +8.104649714433e-13,        +4.697025466950e-03,        +2.802593176509e-12,        +1.506009717680e-02,        +4.078940867625e-13,        +2.363937962587e-03,        +1.579437419246e-12,        +8.487311400707e-03,        +1.711790392567e-10,        +9.920629948570e-01,        +1.802141396031e-10,        +9.684040044791e-01,        +1.511597344465e-13,        +8.760417134477e-04,        +1.497793446031e-12,        +8.048586943362e-03
 2.47378000e+00,        +1.724868689118e-10,        +1.860315424285e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.101295167563e-13,        +4.696760523670e-03,        +2.801332407382e-12,        +1.505837327806e-02,        +8.101295167563e-13,        +4.696760523670e-03,        +2.801332407382e-12,        +1.505837327806e-02,        +4.077187258142e-13,        +2.363766751559e-03,        +1.578720635236e-12,        +8.486306217898e-03,        +1.711179350644e-10,        +9.920635474688e-01,        +1.801543873308e-10,        +9.684077494545e-01,        +1.510856048085e-13,        +8.759252560021e-04,        +1.497102055141e-12,        +8.047571049498e-03
 2.47378500e+00,        +1.724252218529e-10,        +1.859691635349e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.097942829712e-13,        +4.696495525823e-03,        +2.800072500227e-12,        +1.505664943049e-02,        +8.097942829712e-13,        +4.696495525823e-03,        +2.800072500227e-12,        +1.505664943049e-02,        +4.075434819034e-13,        +2.363595519982e-03,        +1.578004341077e-12,        +8.485301063264e-03,        +1.710568725616e-10,        +9.920641001551e-01,        +1.800946755576e-10,        +9.684114943273e-01,        +1.510115264848e-13,        +8.758087990957e-04,        +1.496411135963e-12,        +8.046555178931e-03
 2.47379000e+00,        +1.723636168294e-10,        +1.859068269203e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.094592698536e-13,        +4.696230473366e-03,        +2.798813454175e-12,        +1.505492563420e-02,        +8.094592698536e-13,        +4.696230473366e-03,        +2.798813454175e-12,        +1.505492563420e-02,        +4.073683549063e-13,        +2.363424267834e-03,        +1.577288536268e-12,        +8.484295936825e-03,        +1.709958517052e-10,        +9.920646529161e-01,        +1.800350042419e-10,        +9.684152390974e-01,        +1.509374994202e-13,        +8.756923427152e-04,        +1.495720688004e-12,        +8.045539331617e-03
 2.47379500e+00,        +1.723020538084e-10,        +1.858445325519e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.091244772552e-13,        +4.695965366467e-03,        +2.797555268502e-12,        +1.505320188917e-02,        +8.091244772552e-13,        +4.695965366467e-03,        +2.797555268502e-12,        +1.505320188917e-02,        +4.071933447415e-13,        +2.363252995198e-03,        +1.576573220415e-12,        +8.483290838670e-03,        +1.709348724628e-10,        +9.920652057514e-01,        +1.799753733521e-10,        +9.684189837644e-01,        +1.508635235790e-13,        +8.755758869059e-04,        +1.495030710912e-12,        +8.044523507812e-03
 2.47380000e+00,        +1.722405327484e-10,        +1.857822803880e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.087899049744e-13,        +4.695700205223e-03,        +2.796297942320e-12,        +1.505147819523e-02,        +8.087899049744e-13,        +4.695700205223e-03,        +2.796297942320e-12,        +1.505147819523e-02,        +4.070184512999e-13,        +2.363081702113e-03,        +1.575858393023e-12,        +8.482285768761e-03,        +1.708739347932e-10,        +9.920657586610e-01,        +1.799157828485e-10,        +9.684227283284e-01,        +1.507895989124e-13,        +8.754594316815e-04,        +1.494341204235e-12,        +8.043507707588e-03
 2.47380500e+00,        +1.721790536127e-10,        +1.857200703917e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.084555527922e-13,        +4.695434989501e-03,        +2.795041474954e-12,        +1.504975455297e-02,        +8.084555527922e-13,        +4.695434989501e-03,        +2.795041474954e-12,        +1.504975455297e-02,        +4.068436744681e-13,        +2.362910388527e-03,        +1.575144053685e-12,        +8.481280727296e-03,        +1.708130386601e-10,        +9.920663116450e-01,        +1.798562326955e-10,        +9.684264727888e-01,        +1.507157253695e-13,        +8.753429770183e-04,        +1.493652167531e-12,        +8.042491930897e-03
 2.47381000e+00,        +1.721176163641e-10,        +1.856579025256e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.081214205413e-13,        +4.695169719478e-03,        +2.793785865578e-12,        +1.504803096218e-02,        +8.081214205413e-13,        +4.695169719478e-03,        +2.793785865578e-12,        +1.504803096218e-02,        +4.066690141542e-13,        +2.362739054519e-03,        +1.574430201951e-12,        +8.480275714273e-03,        +1.707521840265e-10,        +9.920668647030e-01,        +1.797967228577e-10,        +9.684302171456e-01,        +1.506419029098e-13,        +8.752265229557e-04,        +1.492963600406e-12,        +8.041476177940e-03
 2.47381500e+00,        +1.720562209598e-10,        +1.855957767469e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.077875079868e-13,        +4.694904395090e-03,        +2.792531113350e-12,        +1.504630742303e-02,        +8.077875079868e-13,        +4.694904395090e-03,        +2.792531113350e-12,        +1.504630742303e-02,        +4.064944702344e-13,        +2.362567700062e-03,        +1.573716837332e-12,        +8.479270729735e-03,        +1.706913708501e-10,        +9.920674178354e-01,        +1.797372532938e-10,        +9.684339613986e-01,        +1.505681314778e-13,        +8.751100694755e-04,        +1.492275502372e-12,        +8.040460448662e-03
 2.47382000e+00,        +1.719948673708e-10,        +1.855336930262e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.074538149838e-13,        +4.694639016424e-03,        +2.791277217663e-12,        +1.504458393586e-02,        +8.074538149838e-13,        +4.694639016424e-03,        +2.791277217663e-12,        +1.504458393586e-02,        +4.063200426305e-13,        +2.362396325202e-03,        +1.573003959485e-12,        +8.478265773876e-03,        +1.706305991022e-10,        +9.920679710418e-01,        +1.796778239760e-10,        +9.684377055470e-01,        +1.504944110379e-13,        +8.749936166027e-04,        +1.491587873097e-12,        +8.039444743260e-03
 2.47382500e+00,        +1.719335555541e-10,        +1.854716513204e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.071203413151e-13,        +4.694373583528e-03,        +2.790024177619e-12,        +1.504286050055e-02,        +8.071203413151e-13,        +4.694373583528e-03,        +2.790024177619e-12,        +1.504286050055e-02,        +4.061457312267e-13,        +2.362224929961e-03,        +1.572291567907e-12,        +8.477260846678e-03,        +1.705698687400e-10,        +9.920685243222e-01,        +1.796184348627e-10,        +9.684414495910e-01,        +1.504207415395e-13,        +8.748771643483e-04,        +1.490900712116e-12,        +8.038429061812e-03
 2.47383000e+00,        +1.718722854690e-10,        +1.854096515888e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.067870867669e-13,        +4.694108096401e-03,        +2.788771992394e-12,        +1.504113711718e-02,        +8.067870867669e-13,        +4.694108096401e-03,        +2.788771992394e-12,        +1.504113711718e-02,        +4.059715359092e-13,        +2.362053514337e-03,        +1.571579662125e-12,        +8.476255948159e-03,        +1.705091797234e-10,        +9.920690776766e-01,        +1.795590859153e-10,        +9.684451935304e-01,        +1.503471229316e-13,        +8.747607127079e-04,        +1.490214018962e-12,        +8.037413404275e-03
 2.47383500e+00,        +1.718110570817e-10,        +1.853476937973e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.064540511795e-13,        +4.693842555173e-03,        +2.787520661261e-12,        +1.503941378580e-02,        +8.064540511795e-13,        +4.693842555173e-03,        +2.787520661261e-12,        +1.503941378580e-02,        +4.057974565911e-13,        +2.361882078393e-03,        +1.570868241737e-12,        +8.475251078415e-03,        +1.704485320188e-10,        +9.920696311047e-01,        +1.794997771010e-10,        +9.684489373649e-01,        +1.502735551757e-13,        +8.746442617147e-04,        +1.489527793268e-12,        +8.036397770865e-03
 2.47384000e+00,        +1.717498703488e-10,        +1.852857779023e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.061212343065e-13,        +4.693576959735e-03,        +2.786270183377e-12,        +1.503769050665e-02,        +8.061212343065e-13,        +4.693576959735e-03,        +2.786270183377e-12,        +1.503769050665e-02,        +4.056234931437e-13,        +2.361710622081e-03,        +1.570157306249e-12,        +8.474246237492e-03,        +1.703879255831e-10,        +9.920701846068e-01,        +1.794405083781e-10,        +9.684526810944e-01,        +1.502000382143e-13,        +8.745278113412e-04,        +1.488842034531e-12,        +8.035382161474e-03
 2.47384500e+00,        +1.716887252436e-10,        +1.852239038770e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.057886360454e-13,        +4.693311310350e-03,        +2.785020558116e-12,        +1.503596727971e-02,        +8.057886360454e-13,        +4.693311310350e-03,        +2.785020558116e-12,        +1.503596727971e-02,        +4.054496455078e-13,        +2.361539145523e-03,        +1.569446855329e-12,        +8.473241425529e-03,        +1.703273603900e-10,        +9.920707381825e-01,        +1.793812797211e-10,        +9.684564247183e-01,        +1.501265720203e-13,        +8.744113616507e-04,        +1.488156742477e-12,        +8.034366576490e-03
 2.47385000e+00,        +1.716276217191e-10,        +1.851620716743e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.054562561197e-13,        +4.693045606831e-03,        +2.783771784593e-12,        +1.503424410529e-02,        +8.054562561197e-13,        +4.693045606831e-03,        +2.783771784593e-12,        +1.503424410529e-02,        +4.052759135402e-13,        +2.361367648638e-03,        +1.568736888450e-12,        +8.472236642554e-03,        +1.702668363929e-10,        +9.920712918319e-01,        +1.793220910847e-10,        +9.684601682365e-01,        +1.500531565304e-13,        +8.742949125984e-04,        +1.487471916553e-12,        +8.033351015696e-03
 2.47385500e+00,        +1.715665597423e-10,        +1.851002812609e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.051240943640e-13,        +4.692779849252e-03,        +2.782523862120e-12,        +1.503252098358e-02,        +8.051240943640e-13,        +4.692779849252e-03,        +2.782523862120e-12,        +1.503252098358e-02,        +4.051022971522e-13,        +2.361196131465e-03,        +1.568027405225e-12,        +8.471231888702e-03,        +1.702063535591e-10,        +9.920718455551e-01,        +1.792629424372e-10,        +9.684639116485e-01,        +1.499797917049e-13,        +8.741784642079e-04,        +1.486787556394e-12,        +8.032335479264e-03
 2.47386000e+00,        +1.715055392709e-10,        +1.850385325945e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.047921505783e-13,        +4.692514037735e-03,        +2.781276789786e-12,        +1.503079791430e-02,        +8.047921505783e-13,        +4.692514037735e-03,        +2.781276789786e-12,        +1.503079791430e-02,        +4.049287962347e-13,        +2.361024594051e-03,        +1.567318405149e-12,        +8.470227163891e-03,        +1.701459118466e-10,        +9.920723993517e-01,        +1.792038337381e-10,        +9.684676549546e-01,        +1.499064774952e-13,        +8.740620164951e-04,        +1.486103661537e-12,        +8.031319967248e-03
 2.47386500e+00,        +1.714445602701e-10,        +1.849768256401e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.044604245773e-13,        +4.692248172294e-03,        +2.780030566883e-12,        +1.502907489770e-02,        +8.044604245773e-13,        +4.692248172294e-03,        +2.780030566883e-12,        +1.502907489770e-02,        +4.047554106899e-13,        +2.360853036411e-03,        +1.566609887818e-12,        +8.469222468259e-03,        +1.700855112210e-10,        +9.920729532218e-01,        +1.791447649538e-10,        +9.684713981543e-01,        +1.498332138582e-13,        +8.739455694720e-04,        +1.485420231592e-12,        +8.030304479774e-03
 2.47387000e+00,        +1.713836227059e-10,        +1.849151603633e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.041289161788e-13,        +4.691982252929e-03,        +2.778785192738e-12,        +1.502735193414e-02,        +8.041289161788e-13,        +4.691982252929e-03,        +2.778785192738e-12,        +1.502735193414e-02,        +4.045821404210e-13,        +2.360681458550e-03,        +1.565901852842e-12,        +8.468217801966e-03,        +1.700251516486e-10,        +9.920735071654e-01,        +1.790857360516e-10,        +9.684751412470e-01,        +1.497600007497e-13,        +8.738291231402e-04,        +1.484737266167e-12,        +8.029289016918e-03
 2.47387500e+00,        +1.713227265329e-10,        +1.848535367188e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.037976251500e-13,        +4.691716279660e-03,        +2.777540666410e-12,        +1.502562902345e-02,        +8.037976251500e-13,        +4.691716279660e-03,        +2.777540666410e-12,        +1.502562902345e-02,        +4.044089853040e-13,        +2.360509860474e-03,        +1.565194299690e-12,        +8.467213164931e-03,        +1.699648330843e-10,        +9.920740611824e-01,        +1.790267469879e-10,        +9.684788842330e-01,        +1.496868381153e-13,        +8.737126774981e-04,        +1.484054764758e-12,        +8.028273578643e-03
 2.47388000e+00,        +1.712618717191e-10,        +1.847919546744e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.034665513588e-13,        +4.691450252725e-03,        +2.776296987163e-12,        +1.502390616547e-02,        +8.034665513588e-13,        +4.691450252725e-03,        +2.776296987163e-12,        +1.502390616547e-02,        +4.042359452646e-13,        +2.360338242289e-03,        +1.564487227967e-12,        +8.466208557205e-03,        +1.699045554966e-10,        +9.920746152724e-01,        +1.789677977323e-10,        +9.684826271121e-01,        +1.496137259218e-13,        +8.735962325998e-04,        +1.483372727032e-12,        +8.027258165245e-03
 2.47388500e+00,        +1.712010582278e-10,        +1.847304141932e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.031356945577e-13,        +4.691184171823e-03,        +2.775054154390e-12,        +1.502218336114e-02,        +8.031356945577e-13,        +4.691184171823e-03,        +2.775054154390e-12,        +1.502218336114e-02,        +4.040630201772e-13,        +2.360166603874e-03,        +1.563780637284e-12,        +8.465203979073e-03,        +1.698443188490e-10,        +9.920751694359e-01,        +1.789088882490e-10,        +9.684863698832e-01,        +1.495406641123e-13,        +8.734797883861e-04,        +1.482691152528e-12,        +8.026242776551e-03
 2.47389000e+00,        +1.711402860199e-10,        +1.846689152360e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.028050545919e-13,        +4.690918037255e-03,        +2.773812167168e-12,        +1.502046060986e-02,        +8.028050545919e-13,        +4.690918037255e-03,        +2.773812167168e-12,        +1.502046060986e-02,        +4.038902099541e-13,        +2.359994945358e-03,        +1.563074527155e-12,        +8.464199430412e-03,        +1.697841231027e-10,        +9.920757236725e-01,        +1.788500185008e-10,        +9.684901125469e-01,        +1.494676526488e-13,        +8.733633449190e-04,        +1.482010040849e-12,        +8.025227412828e-03
 2.47389500e+00,        +1.710795550579e-10,        +1.846074577650e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.024746312585e-13,        +4.690651848999e-03,        +2.772571024752e-12,        +1.501873791188e-02,        +8.024746312585e-13,        +4.690651848999e-03,        +2.772571024752e-12,        +1.501873791188e-02,        +4.037175144881e-13,        +2.359823266733e-03,        +1.562368897147e-12,        +8.463194911312e-03,        +1.697239682207e-10,        +9.920762779821e-01,        +1.787911884515e-10,        +9.684938551027e-01,        +1.493946914831e-13,        +8.732469021942e-04,        +1.481329391564e-12,        +8.024212074086e-03
