        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43960500e+00,        +3.117272013766e-10,        +3.625336342296e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.351313746250e-12,        +4.334924062714e-03,        +5.571406888118e-12,        +1.536797240884e-02,        +1.351313746250e-12,        +4.334924062714e-03,        +5.571406888118e-12,        +1.536797240884e-02,        +7.618985761142e-13,        +2.444119642911e-03,        +3.279925497249e-12,        +9.047230898226e-03,        +3.092046732788e-10,        +9.919078986798e-01,        +3.503323312589e-10,        +9.663443558921e-01,        +4.093157754513e-13,        +1.313057614619e-03,        +3.349970585426e-12,        +9.240440800878e-03
 2.43961000e+00,        +3.119850106131e-10,        +3.627904551105e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.352600216473e-12,        +4.335465392441e-03,        +5.576386527244e-12,        +1.537081929442e-02,        +1.352600216473e-12,        +4.335465392441e-03,        +5.576386527244e-12,        +1.537081929442e-02,        +7.626070656978e-13,        +2.444370850379e-03,        +3.282860585674e-12,        +9.048916638874e-03,        +3.094601252335e-10,        +9.919070298454e-01,        +3.505782282175e-10,        +9.663380700319e-01,        +4.096780974085e-13,        +1.313133911798e-03,        +3.352979780118e-12,        +9.242194034836e-03
 2.43961500e+00,        +3.122431682695e-10,        +3.630476237060e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.353888478167e-12,        +4.336006727291e-03,        +5.581372834449e-12,        +1.537366579479e-02,        +1.353888478167e-12,        +4.336006727291e-03,        +5.581372834449e-12,        +1.537366579479e-02,        +7.633165322447e-13,        +2.444622044015e-03,        +3.285799622594e-12,        +9.050602202137e-03,        +3.097159223480e-10,        +9.919061610363e-01,        +3.508244581923e-10,        +9.663317848251e-01,        +4.100409110882e-13,        +1.313210192430e-03,        +3.355993056627e-12,        +9.243947177972e-03
 2.43962000e+00,        +3.125016749974e-10,        +3.633051406665e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.355178534982e-12,        +4.336548068079e-03,        +5.586365821333e-12,        +1.537651190700e-02,        +1.355178534982e-12,        +4.336548068079e-03,        +5.586365821333e-12,        +1.537651190700e-02,        +7.640269777125e-13,        +2.444873224180e-03,        +3.288742615158e-12,        +9.052287587027e-03,        +3.099720652672e-10,        +9.919052922510e-01,        +3.510710218072e-10,        +9.663255002754e-01,        +4.104042174864e-13,        +1.313286456752e-03,        +3.359010422835e-12,        +9.245700230591e-03
 2.43962500e+00,        +3.127605314333e-10,        +3.635630066274e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.356470389869e-12,        +4.337089413593e-03,        +5.591365501212e-12,        +1.537935763344e-02,        +1.356470389869e-12,        +4.337089413593e-03,        +5.591365501212e-12,        +1.537935763344e-02,        +7.647384037382e-13,        +2.445124390324e-03,        +3.291689570882e-12,        +9.053972793925e-03,        +3.102285546223e-10,        +9.919044234917e-01,        +3.513179196695e-10,        +9.663192163813e-01,        +4.107680173936e-13,        +1.313362704403e-03,        +3.362031885870e-12,        +9.247453191285e-03
 2.43963000e+00,        +3.130197381786e-10,        +3.638212221894e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.357764046395e-12,        +4.337630765060e-03,        +5.596371884176e-12,        +1.538220296908e-02,        +1.357764046395e-12,        +4.337630765060e-03,        +5.596371884176e-12,        +1.538220296908e-02,        +7.654508122164e-13,        +2.445375542994e-03,        +3.294640496201e-12,        +9.055657821098e-03,        +3.104853910082e-10,        +9.919035547562e-01,        +3.515651523559e-10,        +9.663129331494e-01,        +4.111323117852e-13,        +1.313438935760e-03,        +3.365057453187e-12,        +9.249206060427e-03
 2.43963500e+00,        +3.132792958500e-10,        +3.640797879680e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.359059507521e-12,        +4.338172121568e-03,        +5.601384982805e-12,        +1.538504791510e-02,        +1.359059507521e-12,        +4.338172121568e-03,        +5.601384982805e-12,        +1.538504791510e-02,        +7.661642047779e-13,        +2.445626681773e-03,        +3.297595398307e-12,        +9.057342668517e-03,        +3.107425750363e-10,        +9.919026860461e-01,        +3.518127204551e-10,        +9.663066505797e-01,        +4.114971014555e-13,        +1.313515150559e-03,        +3.368087131775e-12,        +9.250958836724e-03
 2.43964000e+00,        +3.135392051301e-10,        +3.643387046447e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.360356776921e-12,        +4.338713483555e-03,        +5.606404809733e-12,        +1.538789247000e-02,        +1.360356776921e-12,        +4.338713483555e-03,        +5.606404809733e-12,        +1.538789247000e-02,        +7.668785834064e-13,        +2.445877806854e-03,        +3.300554284821e-12,        +9.059027335675e-03,        +3.110001073823e-10,        +9.919018173607e-01,        +3.520606246204e-10,        +9.663003686740e-01,        +4.118623874046e-13,        +1.313591348915e-03,        +3.371120929758e-12,        +9.252711520303e-03
 2.43964500e+00,        +3.137994666562e-10,        +3.645979728561e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.361655858029e-12,        +4.339254851317e-03,        +5.611431376755e-12,        +1.539073663191e-02,        +1.361655858029e-12,        +4.339254851317e-03,        +5.611431376755e-12,        +1.539073663191e-02,        +7.675939499553e-13,        +2.446128918365e-03,        +3.303517162856e-12,        +9.060711821786e-03,        +3.112579886777e-10,        +9.919009486994e-01,        +3.523088654617e-10,        +9.662940874354e-01,        +4.122281705654e-13,        +1.313667530917e-03,        +3.374158854718e-12,        +9.254464110940e-03
 2.43965000e+00,        +3.140600810179e-10,        +3.648575931906e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.362956753911e-12,        +4.339796224636e-03,        +5.616464695150e-12,        +1.539358039951e-02,        +1.362956753911e-12,        +4.339796224636e-03,        +5.616464695150e-12,        +1.539358039951e-02,        +7.683103060887e-13,        +2.446380016201e-03,        +3.306484039092e-12,        +9.062396126054e-03,        +3.115162195062e-10,        +9.919000800626e-01,        +3.525574435428e-10,        +9.662878068667e-01,        +4.125944517648e-13,        +1.313743696517e-03,        +3.377200913557e-12,        +9.256216607757e-03
 2.43965500e+00,        +3.143210489143e-10,        +3.651175663463e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.364259468081e-12,        +4.340337603203e-03,        +5.621504778646e-12,        +1.539642377358e-02,        +1.364259468081e-12,        +4.340337603203e-03,        +5.621504778646e-12,        +1.539642377358e-02,        +7.690276537277e-13,        +2.446631100221e-03,        +3.309454921541e-12,        +9.064080248612e-03,        +3.117748005605e-10,        +9.918992114510e-01,        +3.528063595318e-10,        +9.662815269675e-01,        +4.129612319559e-13,        +1.313819845608e-03,        +3.380247114362e-12,        +9.257969010330e-03
 2.43966000e+00,        +3.145823709483e-10,        +3.653778929252e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.365564003851e-12,        +4.340878987383e-03,        +5.626551638216e-12,        +1.539926675139e-02,        +1.365564003851e-12,        +4.340878987383e-03,        +5.626551638216e-12,        +1.539926675139e-02,        +7.697459946527e-13,        +2.446882170582e-03,        +3.312429816885e-12,        +9.065764188320e-03,        +3.120337324378e-10,        +9.918983428637e-01,        +3.530556140057e-10,        +9.662752477420e-01,        +4.133285120369e-13,        +1.313895978312e-03,        +3.383297464360e-12,        +9.259721318314e-03
 2.43966500e+00,        +3.148440477478e-10,        +3.656385735542e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.366870364540e-12,        +4.341420377224e-03,        +5.631605285695e-12,        +1.540210933150e-02,        +1.366870364540e-12,        +4.341420377224e-03,        +5.631605285695e-12,        +1.540210933150e-02,        +7.704653306605e-13,        +2.447133227297e-03,        +3.315408732187e-12,        +9.067447944453e-03,        +3.122930157597e-10,        +9.918974743008e-01,        +3.533052075654e-10,        +9.662689691929e-01,        +4.136962929056e-13,        +1.313972094644e-03,        +3.386351970950e-12,        +9.261473531178e-03
 2.43967000e+00,        +3.151060800125e-10,        +3.658996089318e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.368178553783e-12,        +4.341961772774e-03,        +5.636665734436e-12,        +1.540495151359e-02,        +1.368178553783e-12,        +4.341961772774e-03,        +5.636665734436e-12,        +1.540495151359e-02,        +7.711856637268e-13,        +2.447384270390e-03,        +3.318391675368e-12,        +9.069131516855e-03,        +3.125526512195e-10,        +9.918966057622e-01,        +3.535551408796e-10,        +9.662626913207e-01,        +4.140645755515e-13,        +1.314048194611e-03,        +3.389410642349e-12,        +9.263225648817e-03
 2.43967500e+00,        +3.153684683336e-10,        +3.661609996483e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.369488574655e-12,        +4.342503173800e-03,        +5.641732995768e-12,        +1.540779329636e-02,        +1.369488574655e-12,        +4.342503173800e-03,        +5.641732995768e-12,        +1.540779329636e-02,        +7.719069955192e-13,        +2.447635299743e-03,        +3.321378653126e-12,        +9.070814904690e-03,        +3.128126394026e-10,        +9.918957372483e-01,        +3.538054145140e-10,        +9.662564141287e-01,        +4.144333608009e-13,        +1.314124278153e-03,        +3.392473485461e-12,        +9.264977670257e-03
 2.43968000e+00,        +3.156312133675e-10,        +3.664227463592e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.370800430800e-12,        +4.343044580966e-03,        +5.646807081490e-12,        +1.541063467701e-02,        +1.370800430800e-12,        +4.343044580966e-03,        +5.646807081490e-12,        +1.541063467701e-02,        +7.726293279955e-13,        +2.447886315654e-03,        +3.324369672697e-12,        +9.072498106975e-03,        +3.130729809591e-10,        +9.918948687579e-01,        +3.540560290968e-10,        +9.662501376204e-01,        +4.148026496487e-13,        +1.314200345470e-03,        +3.395540508205e-12,        +9.266729595645e-03
 2.43968500e+00,        +3.158943157839e-10,        +3.666848497331e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.372114125471e-12,        +4.343585993518e-03,        +5.651888005123e-12,        +1.541347565692e-02,        +1.372114125471e-12,        +4.343585993518e-03,        +5.651888005123e-12,        +1.541347565692e-02,        +7.733526629443e-13,        +2.448137317777e-03,        +3.327364741855e-12,        +9.074181123865e-03,        +3.133336765525e-10,        +9.918940002924e-01,        +3.543069852679e-10,        +9.662438617952e-01,        +4.151724429706e-13,        +1.314276396333e-03,        +3.398611718215e-12,        +9.268481424003e-03
 2.43969000e+00,        +3.161577762165e-10,        +3.669473104026e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.373429662107e-12,        +4.344127411771e-03,        +5.656975778329e-12,        +1.541631623385e-02,        +1.373429662107e-12,        +4.344127411771e-03,        +5.656975778329e-12,        +1.541631623385e-02,        +7.740770022185e-13,        +2.448388306250e-03,        +3.330363867657e-12,        +9.075863954428e-03,        +3.135947268104e-10,        +9.918931318511e-01,        +3.545582836336e-10,        +9.662375866567e-01,        +4.155427417004e-13,        +1.314352430844e-03,        +3.401687123049e-12,        +9.270233155045e-03
 2.43969500e+00,        +3.164215953001e-10,        +3.672101290017e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.374747044075e-12,        +4.344668835803e-03,        +5.662070413037e-12,        +1.541915640625e-02,        +1.374747044075e-12,        +4.344668835803e-03,        +5.662070413037e-12,        +1.541915640625e-02,        +7.748023476403e-13,        +2.448639281100e-03,        +3.333367057235e-12,        +9.077546597904e-03,        +3.138561323616e-10,        +9.918922634341e-01,        +3.548099248012e-10,        +9.662313122076e-01,        +4.159135467491e-13,        +1.314428449028e-03,        +3.404766730200e-12,        +9.271984788265e-03
 2.43970000e+00,        +3.166857736920e-10,        +3.674733061863e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.376066274967e-12,        +4.345210266078e-03,        +5.667171921250e-12,        +1.542199617182e-02,        +1.376066274967e-12,        +4.345210266078e-03,        +5.667171921250e-12,        +1.542199617182e-02,        +7.755287011429e-13,        +2.448890242532e-03,        +3.336374317881e-12,        +9.079229053415e-03,        +3.141178938568e-10,        +9.918913950404e-01,        +3.550619093997e-10,        +9.662250384512e-01,        +4.162848590939e-13,        +1.314504451024e-03,        +3.407850547535e-12,        +9.273736323604e-03
 2.43970500e+00,        +3.169503120957e-10,        +3.677368426594e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.377387358214e-12,        +4.345751701919e-03,        +5.672280317117e-12,        +1.542483553211e-02,        +1.377387358214e-12,        +4.345751701919e-03,        +5.672280317117e-12,        +1.542483553211e-02,        +7.762560646124e-13,        +2.449141190238e-03,        +3.339385657755e-12,        +9.080911321273e-03,        +3.143800119932e-10,        +9.918905266712e-01,        +3.553142381014e-10,        +9.662187653863e-01,        +4.166566796618e-13,        +1.314580436621e-03,        +3.410938583103e-12,        +9.275487760312e-03
 2.43971000e+00,        +3.172152111032e-10,        +3.680007390116e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.378710296946e-12,        +4.346293143228e-03,        +5.677395611822e-12,        +1.542767448531e-02,        +1.378710296946e-12,        +4.346293143228e-03,        +5.677395611822e-12,        +1.542767448531e-02,        +7.769844397421e-13,        +2.449392124167e-03,        +3.342401083518e-12,        +9.082593400481e-03,        +3.146424873572e-10,        +9.918896583268e-01,        +3.555669114724e-10,        +9.662124930167e-01,        +4.170290092967e-13,        +1.314656405808e-03,        +3.414030843866e-12,        +9.277239097497e-03
 2.43971500e+00,        +3.174804714163e-10,        +3.682649959437e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.380035095051e-12,        +4.346834590785e-03,        +5.682517817995e-12,        +1.543051302889e-02,        +1.380035095051e-12,        +4.346834590785e-03,        +5.682517817995e-12,        +1.543051302889e-02,        +7.777138286212e-13,        +2.449643044663e-03,        +3.345420602911e-12,        +9.084275290238e-03,        +3.149053206436e-10,        +9.918887900057e-01,        +3.558199301846e-10,        +9.662062213453e-01,        +4.174018490588e-13,        +1.314732358802e-03,        +3.417127338280e-12,        +9.278990335541e-03
 2.43972000e+00,        +3.177460936810e-10,        +3.685296141009e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.381361755874e-12,        +4.347376044411e-03,        +5.687646948028e-12,        +1.543335116203e-02,        +1.381361755874e-12,        +4.347376044411e-03,        +5.687646948028e-12,        +1.543335116203e-02,        +7.784442330674e-13,        +2.449893951643e-03,        +3.348444223262e-12,        +9.085956990000e-03,        +3.151685124922e-10,        +9.918879217084e-01,        +3.560732948557e-10,        +9.661999503742e-01,        +4.177751998537e-13,        +1.314808295560e-03,        +3.420228073906e-12,        +9.280741473790e-03
 2.43972500e+00,        +3.180120785487e-10,        +3.687945941332e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.382690282742e-12,        +4.347917503801e-03,        +5.692783014582e-12,        +1.543618888439e-02,        +1.382690282742e-12,        +4.347917503801e-03,        +5.692783014582e-12,        +1.543618888439e-02,        +7.791756548916e-13,        +2.450144844962e-03,        +3.351471952000e-12,        +9.087638499358e-03,        +3.154320635485e-10,        +9.918870534352e-01,        +3.563270061083e-10,        +9.661936801048e-01,        +4.181490625777e-13,        +1.314884215990e-03,        +3.423333058307e-12,        +9.282492511456e-03
 2.43973000e+00,        +3.182784266850e-10,        +3.690599367056e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.384020679124e-12,        +4.348458968895e-03,        +5.697926030338e-12,        +1.543902619504e-02,        +1.384020679124e-12,        +4.348458968895e-03,        +5.697926030338e-12,        +1.543902619504e-02,        +7.799080959785e-13,        +2.450395724591e-03,        +3.354503796653e-12,        +9.089319817797e-03,        +3.156959744717e-10,        +9.918861851864e-01,        +3.565810645793e-10,        +9.661874105391e-01,        +4.185234381731e-13,        +1.314960120082e-03,        +3.426442299300e-12,        +9.284243448060e-03
 2.43973500e+00,        +3.185451387371e-10,        +3.693256424640e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.385352948813e-12,        +4.349000440896e-03,        +5.703076006307e-12,        +1.544186308933e-02,        +1.385352948813e-12,        +4.349000440896e-03,        +5.703076006307e-12,        +1.544186308933e-02,        +7.806415583454e-13,        +2.450646591062e-03,        +3.357539764186e-12,        +9.091000943735e-03,        +3.159602459023e-10,        +9.918853169599e-01,        +3.568354708887e-10,        +9.661811416829e-01,        +4.188983276737e-13,        +1.315036008192e-03,        +3.429555804863e-12,        +9.285994284021e-03
 2.43974000e+00,        +3.188122153673e-10,        +3.695917120697e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.386687094784e-12,        +4.349541918229e-03,        +5.708232956664e-12,        +1.544469957050e-02,        +1.386687094784e-12,        +4.349541918229e-03,        +5.708232956664e-12,        +1.544469957050e-02,        +7.813760436521e-13,        +2.450897443662e-03,        +3.360579862501e-12,        +9.092681877745e-03,        +3.162248784970e-10,        +9.918844487583e-01,        +3.570902256682e-10,        +9.661748735342e-01,        +4.192737318733e-13,        +1.315111879858e-03,        +3.432673582309e-12,        +9.287745017568e-03
 2.43974500e+00,        +3.190796572939e-10,        +3.698581462400e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.388023121138e-12,        +4.350083402089e-03,        +5.713396893925e-12,        +1.544753563497e-02,        +1.388023121138e-12,        +4.350083402089e-03,        +5.713396893925e-12,        +1.544753563497e-02,        +7.821115540927e-13,        +2.451148282927e-03,        +3.363624099412e-12,        +9.094362618769e-03,        +3.164898729667e-10,        +9.918835805796e-01,        +3.573453296062e-10,        +9.661686060968e-01,        +4.196496518952e-13,        +1.315187735421e-03,        +3.435795640421e-12,        +9.289495649479e-03
 2.43975000e+00,        +3.193474651294e-10,        +3.701249455863e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.389361030831e-12,        +4.350624891506e-03,        +5.718567830583e-12,        +1.545037128347e-02,        +1.389361030831e-12,        +4.350624891506e-03,        +5.718567830583e-12,        +1.545037128347e-02,        +7.828480912917e-13,        +2.451399108411e-03,        +3.366672482062e-12,        +9.096043166528e-03,        +3.167552299188e-10,        +9.918827124255e-01,        +3.576007832875e-10,        +9.661623393718e-01,        +4.200260885285e-13,        +1.315263574609e-03,        +3.438921986138e-12,        +9.291246178207e-03
 2.43975500e+00,        +3.196156395603e-10,        +3.703921107941e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.390700827867e-12,        +4.351166387792e-03,        +5.723745778341e-12,        +1.545320651152e-02,        +1.390700827867e-12,        +4.351166387792e-03,        +5.723745778341e-12,        +1.545320651152e-02,        +7.835856573827e-13,        +2.451649920701e-03,        +3.369725017845e-12,        +9.097723519596e-03,        +3.170209500322e-10,        +9.918818442937e-01,        +3.578565873700e-10,        +9.661560733645e-01,        +4.204030428694e-13,        +1.315339397808e-03,        +3.442052627915e-12,        +9.292996604425e-03
 2.43976000e+00,        +3.198841812274e-10,        +3.706596425033e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.392042515240e-12,        +4.351707889707e-03,        +5.728930750544e-12,        +1.545604132096e-02,        +1.392042515240e-12,        +4.351707889707e-03,        +5.728930750544e-12,        +1.545604132096e-02,        +7.843242540230e-13,        +2.451900719234e-03,        +3.372781714311e-12,        +9.099403678082e-03,        +3.172870339424e-10,        +9.918809761864e-01,        +3.581127424655e-10,        +9.661498080744e-01,        +4.207805157189e-13,        +1.315415204667e-03,        +3.445187572947e-12,        +9.294746926532e-03
 2.43976500e+00,        +3.201530908702e-10,        +3.709275414520e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.393386097004e-12,        +4.352249397988e-03,        +5.734122760646e-12,        +1.545887570979e-02,        +1.393386097004e-12,        +4.352249397988e-03,        +5.734122760646e-12,        +1.545887570979e-02,        +7.850638833953e-13,        +2.452151504336e-03,        +3.375842579654e-12,        +9.101083641400e-03,        +3.175534823816e-10,        +9.918801081023e-01,        +3.583692492816e-10,        +9.661435435038e-01,        +4.211585081818e-13,        +1.315490995377e-03,        +3.448326830101e-12,        +9.296497144973e-03
 2.43977000e+00,        +3.204223691223e-10,        +3.711958082731e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.394731576674e-12,        +4.352790913113e-03,        +5.739321820069e-12,        +1.546170967493e-02,        +1.394731576674e-12,        +4.352790913113e-03,        +5.739321820069e-12,        +1.546170967493e-02,        +7.858045473854e-13,        +2.452402276214e-03,        +3.378907620859e-12,        +9.102763408289e-03,        +3.178202959770e-10,        +9.918792400406e-01,        +3.586261084252e-10,        +9.661372796574e-01,        +4.215370212108e-13,        +1.315566770090e-03,        +3.451470406985e-12,        +9.298247259424e-03
 2.43977500e+00,        +3.206920166469e-10,        +3.714644436288e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.396078957315e-12,        +4.353332433753e-03,        +5.744527942710e-12,        +1.546454321871e-02,        +1.396078957315e-12,        +4.353332433753e-03,        +5.744527942710e-12,        +1.546454321871e-02,        +7.865462476953e-13,        +2.452653034270e-03,        +3.381976845767e-12,        +9.104442979062e-03,        +3.180874753863e-10,        +9.918783720035e-01,        +3.588833205293e-10,        +9.661310165339e-01,        +4.219160556292e-13,        +1.315642528432e-03,        +3.454618311033e-12,        +9.299997268341e-03
 2.43978000e+00,        +3.209620341415e-10,        +3.717334482151e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.397428242942e-12,        +4.353873961072e-03,        +5.749741140665e-12,        +1.546737633719e-02,        +1.397428242942e-12,        +4.353873961072e-03,        +5.749741140665e-12,        +1.546737633719e-02,        +7.872889864677e-13,        +2.452903779020e-03,        +3.385050261945e-12,        +9.106122352450e-03,        +3.183550212996e-10,        +9.918775039892e-01,        +3.591408862617e-10,        +9.661247541381e-01,        +4.222956125316e-13,        +1.315718270733e-03,        +3.457770550770e-12,        +9.301747172262e-03
 2.43978500e+00,        +3.212324222727e-10,        +3.720028226979e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.398779436839e-12,        +4.354415494373e-03,        +5.754961427261e-12,        +1.547020903101e-02,        +1.398779436839e-12,        +4.354415494373e-03,        +5.754961427261e-12,        +1.547020903101e-02,        +7.880327655028e-13,        +2.453154510144e-03,        +3.388127877095e-12,        +9.107801528287e-03,        +3.186229343775e-10,        +9.918766359987e-01,        +3.593988062597e-10,        +9.661184924706e-01,        +4.226756928015e-13,        +1.315793996793e-03,        +3.460927133833e-12,        +9.303496970085e-03
 2.43979000e+00,        +3.215031817041e-10,        +3.722725677398e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.400132542662e-12,        +4.354957034145e-03,        +5.760188814537e-12,        +1.547304129743e-02,        +1.400132542662e-12,        +4.354957034145e-03,        +5.760188814537e-12,        +1.547304129743e-02,        +7.887775867658e-13,        +2.453405227858e-03,        +3.391209698560e-12,        +9.109480505505e-03,        +3.188912152773e-10,        +9.918757680312e-01,        +3.596570811585e-10,        +9.661122315354e-01,        +4.230562974324e-13,        +1.315869706763e-03,        +3.464088068186e-12,        +9.305246661654e-03
 2.43979500e+00,        +3.217743131656e-10,        +3.725426840693e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.401487564242e-12,        +4.355498580526e-03,        +5.765423316311e-12,        +1.547587313576e-02,        +1.401487564242e-12,        +4.355498580526e-03,        +5.765423316311e-12,        +1.547587313576e-02,        +7.895234523342e-13,        +2.453655932218e-03,        +3.394295734572e-12,        +9.111159283805e-03,        +3.191598647215e-10,        +9.918749000866e-01,        +3.599157116560e-10,        +9.661059713336e-01,        +4.234374274646e-13,        +1.315945400672e-03,        +3.467253362428e-12,        +9.306996246860e-03
 2.43980000e+00,        +3.220458172855e-10,        +3.728131723140e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.402844504799e-12,        +4.356040133120e-03,        +5.770664944769e-12,        +1.547870454510e-02,        +1.402844504799e-12,        +4.356040133120e-03,        +5.770664944769e-12,        +1.547870454510e-02,        +7.902703639598e-13,        +2.453906623042e-03,        +3.397385992290e-12,        +9.112837862471e-03,        +3.194288833330e-10,        +9.918740321654e-01,        +3.601746983530e-10,        +9.660997118678e-01,        +4.238190837654e-13,        +1.316021078422e-03,        +3.470423023864e-12,        +9.308745724633e-03
 2.43980500e+00,        +3.223176948117e-10,        +3.730840332205e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.404203368383e-12,        +4.356581692493e-03,        +5.775913713673e-12,        +1.548153552382e-02,        +1.404203368383e-12,        +4.356581692493e-03,        +5.775913713673e-12,        +1.548153552382e-02,        +7.910183238273e-13,        +2.454157300577e-03,        +3.400480480042e-12,        +9.114516240989e-03,        +3.196982718520e-10,        +9.918731642668e-01,        +3.604340419654e-10,        +9.660934531399e-01,        +4.242012674365e-13,        +1.316096740157e-03,        +3.473597061413e-12,        +9.310495095243e-03
 2.43981000e+00,        +3.225899463651e-10,        +3.733552674088e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.405564158220e-12,        +4.357123258357e-03,        +5.781169634924e-12,        +1.548436607054e-02,        +1.405564158220e-12,        +4.357123258357e-03,        +5.781169634924e-12,        +1.548436607054e-02,        +7.917673336877e-13,        +2.454407964691e-03,        +3.403579204867e-12,        +9.116194418492e-03,        +3.199680308939e-10,        +9.918722963911e-01,        +3.606937430867e-10,        +9.660871951533e-01,        +4.245839793487e-13,        +1.316172385819e-03,        +3.476775482341e-12,        +9.312244357689e-03
 2.43981500e+00,        +3.228625726890e-10,        +3.736268756211e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.406926877962e-12,        +4.357664830098e-03,        +5.786432723390e-12,        +1.548719618676e-02,        +1.406926877962e-12,        +4.357664830098e-03,        +5.786432723390e-12,        +1.548719618676e-02,        +7.925173955451e-13,        +2.454658615102e-03,        +3.406682175359e-12,        +9.117872395278e-03,        +3.202381611950e-10,        +9.918714285396e-01,        +3.609538024271e-10,        +9.660809379067e-01,        +4.249672204882e-13,        +1.316248015212e-03,        +3.479958295170e-12,        +9.313993511267e-03
 2.43982000e+00,        +3.231355744112e-10,        +3.738988584840e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.408291531473e-12,        +4.358206409303e-03,        +5.791702989180e-12,        +1.549002586599e-02,        +1.408291531473e-12,        +4.358206409303e-03,        +5.791702989180e-12,        +1.549002586599e-02,        +7.932685114389e-13,        +2.454909252515e-03,        +3.409789398118e-12,        +9.119550169110e-03,        +3.205086633764e-10,        +9.918705607094e-01,        +3.612142205889e-10,        +9.660746814084e-01,        +4.253509919097e-13,        +1.316323628820e-03,        +3.483145507793e-12,        +9.315742556463e-03
 2.43982500e+00,        +3.234089522535e-10,        +3.741712167184e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.409658122074e-12,        +4.358747994611e-03,        +5.796980447473e-12,        +1.549285511139e-02,        +1.409658122074e-12,        +4.358747994611e-03,        +5.796980447473e-12,        +1.549285511139e-02,        +7.940206832141e-13,        +2.455159876316e-03,        +3.412900881690e-12,        +9.121227740663e-03,        +3.207795381537e-10,        +9.918696929028e-01,        +3.614749982610e-10,        +9.660684256561e-01,        +4.257352945037e-13,        +1.316399226234e-03,        +3.486337128275e-12,        +9.317491491865e-03
 2.43983000e+00,        +3.236827069270e-10,        +3.744439510343e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.411026653837e-12,        +4.359289587118e-03,        +5.802265110650e-12,        +1.549568391911e-02,        +1.411026653837e-12,        +4.359289587118e-03,        +5.802265110650e-12,        +1.549568391911e-02,        +7.947739130462e-13,        +2.455410486991e-03,        +3.416016633803e-12,        +9.122905108675e-03,        +3.210507862307e-10,        +9.918688251181e-01,        +3.617361361245e-10,        +9.660621706542e-01,        +4.261201293822e-13,        +1.316474807776e-03,        +3.489533165301e-12,        +9.319240317976e-03
