        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43040000e+00,        +2.187521573601e-10,        +1.997879247724e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.773995751406e-13,        +4.010929929694e-03,        +3.145057104493e-12,        +1.574197794024e-02,        +8.773995751406e-13,        +4.010929929694e-03,        +3.145057104493e-12,        +1.574197794024e-02,        +4.951153757302e-13,        +2.263362252996e-03,        +1.927441801640e-12,        +9.647438922225e-03,        +2.170940216348e-10,        +9.924200257255e-01,        +1.926179819899e-10,        +9.641122315542e-01,        +2.856207744049e-13,        +1.305682091787e-03,        +2.097443876364e-12,        +1.049835158332e-02
 2.43040500e+00,        +2.188197673117e-10,        +1.998547478701e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.777644452263e-13,        +4.011358096254e-03,        +3.146276238451e-12,        +1.574281457900e-02,        +8.777644452263e-13,        +4.011358096254e-03,        +3.146276238451e-12,        +1.574281457900e-02,        +4.953142499154e-13,        +2.263571778731e-03,        +1.928190865423e-12,        +9.647961261728e-03,        +2.171609629436e-10,        +9.924193120735e-01,        +1.926820154395e-10,        +9.641102725504e-01,        +2.857256729898e-13,        +1.305758051478e-03,        +2.098265326693e-12,        +1.049895160888e-02
 2.43041000e+00,        +2.188874333329e-10,        +1.999216267773e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.781296430093e-13,        +4.011786467767e-03,        +3.147496339345e-12,        +1.574365110009e-02,        +8.781296430093e-13,        +4.011786467767e-03,        +3.147496339345e-12,        +1.574365110009e-02,        +4.955132994140e-13,        +2.263781396077e-03,        +1.928940533406e-12,        +9.648483580789e-03,        +2.172279597269e-10,        +9.924185980859e-01,        +1.927461024477e-10,        +9.641083136162e-01,        +2.858306636191e-13,        +1.305834050256e-03,        +2.099087456888e-12,        +1.049955170296e-02
 2.43041500e+00,        +2.189551554369e-10,        +1.999885615073e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.784951685507e-13,        +4.012215043750e-03,        +3.148717407453e-12,        +1.574448750329e-02,        +8.784951685507e-13,        +4.012215043750e-03,        +3.148717407453e-12,        +1.574448750329e-02,        +4.957125242582e-13,        +2.263991104795e-03,        +1.929690805755e-12,        +9.649005879191e-03,        +2.172950119978e-10,        +9.924178837635e-01,        +1.928102430270e-10,        +9.641063547523e-01,        +2.859357463034e-13,        +1.305910087994e-03,        +2.099910267124e-12,        +1.050015186517e-02
 2.43042000e+00,        +2.190229336368e-10,        +2.000555520727e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.788610219091e-13,        +4.012643823713e-03,        +3.149939443047e-12,        +1.574532378837e-02,        +8.788610219091e-13,        +4.012643823713e-03,        +3.149939443047e-12,        +1.574532378837e-02,        +4.959119244792e-13,        +2.264200904648e-03,        +1.930441682633e-12,        +9.649528156717e-03,        +2.173621197693e-10,        +9.924171691071e-01,        +1.928744371895e-10,        +9.641043959598e-01,        +2.860409210523e-13,        +1.305986164566e-03,        +2.100733757575e-12,        +1.050075209515e-02
 2.43042500e+00,        +2.190907679457e-10,        +2.001225984866e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.792272031417e-13,        +4.013072807156e-03,        +3.151162446414e-12,        +1.574615995517e-02,        +8.792272031417e-13,        +4.013072807156e-03,        +3.151162446414e-12,        +1.574615995517e-02,        +4.961115001073e-13,        +2.264410795394e-03,        +1.931193164209e-12,        +9.650050413165e-03,        +2.174292830546e-10,        +9.924164541176e-01,        +1.929386849476e-10,        +9.641024372392e-01,        +2.861461878753e-13,        +1.306062279841e-03,        +2.101557928412e-12,        +1.050135239251e-02
 2.43043000e+00,        +2.191586583775e-10,        +2.001897007626e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.795937123194e-13,        +4.013501993630e-03,        +3.152386417818e-12,        +1.574699600334e-02,        +8.795937123194e-13,        +4.013501993630e-03,        +3.152386417818e-12,        +1.574699600334e-02,        +4.963112511796e-13,        +2.264620776811e-03,        +1.931945250649e-12,        +9.650572648290e-03,        +2.174965018672e-10,        +9.924157387959e-01,        +1.930029863143e-10,        +9.641004785915e-01,        +2.862515467858e-13,        +1.306138433704e-03,        +2.102382779824e-12,        +1.050195275689e-02
 2.43043500e+00,        +2.192266049458e-10,        +2.002568589141e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.799605494916e-13,        +4.013931382595e-03,        +3.153611357582e-12,        +1.574783193286e-02,        +8.799605494916e-13,        +4.013931382595e-03,        +3.153611357582e-12,        +1.574783193286e-02,        +4.965111777234e-13,        +2.264830848638e-03,        +1.932697942133e-12,        +9.651094861933e-03,        +2.175637762208e-10,        +9.924150231428e-01,        +1.930673413024e-10,        +9.640985200173e-01,        +2.863569977910e-13,        +1.306214626011e-03,        +2.103208311978e-12,        +1.050255318786e-02
 2.43044000e+00,        +2.192946076645e-10,        +2.003240729548e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.803277147353e-13,        +4.014360973627e-03,        +3.154837265956e-12,        +1.574866774334e-02,        +8.803277147353e-13,        +4.014360973627e-03,        +3.154837265956e-12,        +1.574866774334e-02,        +4.967112797783e-13,        +2.265041010667e-03,        +1.933451238823e-12,        +9.651617053830e-03,        +2.176311061291e-10,        +9.924143071590e-01,        +1.931317499249e-10,        +9.640965615177e-01,        +2.864625409060e-13,        +1.306290856655e-03,        +2.104034525070e-12,        +1.050315368510e-02
 2.43044500e+00,        +2.193626665473e-10,        +2.003913428981e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.806952081079e-13,        +4.014790766221e-03,        +3.156064143241e-12,        +1.574950343461e-02,        +8.806952081079e-13,        +4.014790766221e-03,        +3.156064143241e-12,        +1.574950343461e-02,        +4.969115573753e-13,        +2.265251262653e-03,        +1.934205140895e-12,        +9.652139223790e-03,        +2.176984916057e-10,        +9.924135908456e-01,        +1.931962121947e-10,        +9.640946030934e-01,        +2.865681761404e-13,        +1.306367125504e-03,        +2.104861419275e-12,        +1.050375424823e-02
 2.43045000e+00,        +2.194307816086e-10,        +2.004586687582e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.810630296768e-13,        +4.015220759904e-03,        +3.157291989730e-12,        +1.575033900648e-02,        +8.810630296768e-13,        +4.015220759904e-03,        +3.157291989730e-12,        +1.575033900648e-02,        +4.971120105498e-13,        +2.265461604364e-03,        +1.934959648525e-12,        +9.652661371599e-03,        +2.177659326648e-10,        +9.924128742033e-01,        +1.932607281252e-10,        +9.640926447451e-01,        +2.866739035064e-13,        +1.306443432434e-03,        +2.105688994781e-12,        +1.050435487687e-02
 2.43045500e+00,        +2.194989528620e-10,        +2.005260505486e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.814311795074e-13,        +4.015650954206e-03,        +3.158520805699e-12,        +1.575117445867e-02,        +8.814311795074e-13,        +4.015650954206e-03,        +3.158520805699e-12,        +1.575117445867e-02,        +4.973126393366e-13,        +2.265672035571e-03,        +1.935714761882e-12,        +9.653183497034e-03,        +2.178334293201e-10,        +9.924121572329e-01,        +1.933252977293e-10,        +9.640906864737e-01,        +2.867797230160e-13,        +1.306519777324e-03,        +2.106517251770e-12,        +1.050495557064e-02
 2.43046000e+00,        +2.195671803222e-10,        +2.005934882838e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.817996576672e-13,        +4.016081348648e-03,        +3.159750591457e-12,        +1.575200979100e-02,        +8.817996576672e-13,        +4.016081348648e-03,        +3.159750591457e-12,        +1.575200979100e-02,        +4.975134437713e-13,        +2.265882556042e-03,        +1.936470481148e-12,        +9.653705599896e-03,        +2.179009815861e-10,        +9.924114399353e-01,        +1.933899210207e-10,        +9.640887282799e-01,        +2.868856346815e-13,        +1.306596160048e-03,        +2.107346190435e-12,        +1.050555632919e-02
 2.43046500e+00,        +2.196354640032e-10,        +2.006609819775e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.821684642246e-13,        +4.016511942769e-03,        +3.160981347278e-12,        +1.575284500319e-02,        +8.821684642246e-13,        +4.016511942769e-03,        +3.160981347278e-12,        +1.575284500319e-02,        +4.977144238901e-13,        +2.266093165550e-03,        +1.937226806493e-12,        +9.654227679953e-03,        +2.179685894766e-10,        +9.924107223112e-01,        +1.934545980127e-10,        +9.640867701647e-01,        +2.869916385157e-13,        +1.306672580488e-03,        +2.108175810962e-12,        +1.050615715216e-02
 2.43047000e+00,        +2.197038039206e-10,        +2.007285316449e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.825375992477e-13,        +4.016942736079e-03,        +3.162213073497e-12,        +1.575368009512e-02,        +8.825375992477e-13,        +4.016942736079e-03,        +3.162213073497e-12,        +1.575368009512e-02,        +4.979155797294e-13,        +2.266303863858e-03,        +1.937983738112e-12,        +9.654749737028e-03,        +2.180362530071e-10,        +9.924100043615e-01,        +1.935193287197e-10,        +9.640848121287e-01,        +2.870977345311e-13,        +1.306749038514e-03,        +2.109006113547e-12,        +1.050675803915e-02
 2.43047500e+00,        +2.197722000876e-10,        +2.007961372993e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.829070628044e-13,        +4.017373728125e-03,        +3.163445770373e-12,        +1.575451506648e-02,        +8.829070628044e-13,        +4.017373728125e-03,        +3.163445770373e-12,        +1.575451506648e-02,        +4.981169113247e-13,        +2.266514650743e-03,        +1.938741276168e-12,        +9.655271770879e-03,        +2.181039721908e-10,        +9.924092860871e-01,        +1.935841131544e-10,        +9.640828541728e-01,        +2.872039227403e-13,        +1.306825534011e-03,        +2.109837098373e-12,        +1.050735898982e-02
 2.43048000e+00,        +2.198406525206e-10,        +2.008637989567e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.832768549699e-13,        +4.017804918437e-03,        +3.164679438242e-12,        +1.575534991710e-02,        +8.832768549699e-13,        +4.017804918437e-03,        +3.164679438242e-12,        +1.575534991710e-02,        +4.983184187161e-13,        +2.266725525978e-03,        +1.939499420858e-12,        +9.655793781318e-03,        +2.181717470438e-10,        +9.924085674887e-01,        +1.936489513320e-10,        +9.640808962978e-01,        +2.873102031580e-13,        +1.306902066855e-03,        +2.110668765648e-12,        +1.050796000380e-02
 2.43048500e+00,        +2.199091612334e-10,        +2.009315166307e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.836469758089e-13,        +4.018236306540e-03,        +3.165914077388e-12,        +1.575618464676e-02,        +8.836469758089e-13,        +4.018236306540e-03,        +3.165914077388e-12,        +1.575618464676e-02,        +4.985201019378e-13,        +2.266936489329e-03,        +1.940258172355e-12,        +9.656315768128e-03,        +2.182395775799e-10,        +9.924078485672e-01,        +1.937138432654e-10,        +9.640789385044e-01,        +2.874165757957e-13,        +1.306978636923e-03,        +2.111501115555e-12,        +1.050856108072e-02
 2.43049000e+00,        +2.199777262417e-10,        +2.009992903369e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.840174254001e-13,        +4.018667891988e-03,        +3.167149688121e-12,        +1.575701925520e-02,        +8.840174254001e-13,        +4.018667891988e-03,        +3.167149688121e-12,        +1.575701925520e-02,        +4.987219610314e-13,        +2.267147540580e-03,        +1.941017530849e-12,        +9.656837731095e-03,        +2.183074638146e-10,        +9.924071293233e-01,        +1.937787889696e-10,        +9.640769807935e-01,        +2.875230406692e-13,        +1.307055244099e-03,        +2.112334148302e-12,        +1.050916222023e-02
 2.43049500e+00,        +2.200463475607e-10,        +2.010671200901e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.843882038106e-13,        +4.019099674294e-03,        +3.168386270762e-12,        +1.575785374228e-02,        +8.843882038106e-13,        +4.019099674294e-03,        +3.168386270762e-12,        +1.575785374228e-02,        +4.989239960327e-13,        +2.267358679494e-03,        +1.941777496527e-12,        +9.657359670030e-03,        +2.183754057630e-10,        +9.924064097580e-01,        +1.938437884587e-10,        +9.640750231657e-01,        +2.876295977908e-13,        +1.307131888256e-03,        +2.113167864081e-12,        +1.050976342195e-02
 2.43050000e+00,        +2.201150252054e-10,        +2.011350059053e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.847593111204e-13,        +4.019531653030e-03,        +3.169623825594e-12,        +1.575868810766e-02,        +8.847593111204e-13,        +4.019531653030e-03,        +3.169623825594e-12,        +1.575868810766e-02,        +4.991262069835e-13,        +2.267569905861e-03,        +1.942538069570e-12,        +9.657881584693e-03,        +2.184434034401e-10,        +9.924056898718e-01,        +1.939088417470e-10,        +9.640730656221e-01,        +2.877362471765e-13,        +1.307208569283e-03,        +2.114002263097e-12,        +1.051036468556e-02
 2.43050500e+00,        +2.201837591916e-10,        +2.012029477979e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.851307473981e-13,        +4.019963827704e-03,        +3.170862352958e-12,        +1.575952235125e-02,        +8.851307473981e-13,        +4.019963827704e-03,        +3.170862352958e-12,        +1.575952235125e-02,        +4.993285939207e-13,        +2.267781219441e-03,        +1.943299250174e-12,        +9.658403474912e-03,        +2.185114568614e-10,        +9.924049696658e-01,        +1.939739488492e-10,        +9.640711081632e-01,        +2.878429888391e-13,        +1.307285287053e-03,        +2.114837345548e-12,        +1.051096601066e-02
 2.43051000e+00,        +2.202525495347e-10,        +2.012709457832e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.855025127244e-13,        +4.020396197887e-03,        +3.172101853143e-12,        +1.576035647271e-02,        +8.855025127244e-13,        +4.020396197887e-03,        +3.172101853143e-12,        +1.576035647271e-02,        +4.995311568866e-13,        +2.267992620026e-03,        +1.944061038522e-12,        +9.658925340449e-03,        +2.185795660423e-10,        +9.924042491406e-01,        +1.940391097799e-10,        +9.640691507899e-01,        +2.879498227949e-13,        +1.307362041453e-03,        +2.115673111642e-12,        +1.051156739692e-02
 2.43051500e+00,        +2.203213962510e-10,        +2.013389998771e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.858746071696e-13,        +4.020828763088e-03,        +3.173342326500e-12,        +1.576119047197e-02,        +8.858746071696e-13,        +4.020828763088e-03,        +3.173342326500e-12,        +1.576119047197e-02,        +4.997338959191e-13,        +2.268204107375e-03,        +1.944823434816e-12,        +9.659447181138e-03,        +2.186477309988e-10,        +9.924035282972e-01,        +1.941043245542e-10,        +9.640671935029e-01,        +2.880567490572e-13,        +1.307438832355e-03,        +2.116509561582e-12,        +1.051216884396e-02
 2.43052000e+00,        +2.203902993556e-10,        +2.014071100948e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.862470308158e-13,        +4.021261522885e-03,        +3.174583773313e-12,        +1.576202434869e-02,        +8.862470308158e-13,        +4.021261522885e-03,        +3.174583773313e-12,        +1.576202434869e-02,        +4.999368110608e-13,        +2.268415681283e-03,        +1.945586439238e-12,        +9.659968996736e-03,        +2.187159517461e-10,        +9.924028071362e-01,        +1.941695931867e-10,        +9.640652363031e-01,        +2.881637676426e-13,        +1.307515659651e-03,        +2.117346695574e-12,        +1.051277035144e-02
 2.43052500e+00,        +2.204592588647e-10,        +2.014752764520e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.866197837359e-13,        +4.021694476802e-03,        +3.175826193918e-12,        +1.576285810271e-02,        +8.866197837359e-13,        +4.021694476802e-03,        +3.175826193918e-12,        +1.576285810271e-02,        +5.001399023510e-13,        +2.268627341517e-03,        +1.946350051985e-12,        +9.660490787060e-03,        +2.187842283000e-10,        +9.924020856585e-01,        +1.942349156923e-10,        +9.640632791912e-01,        +2.882708785650e-13,        +1.307592523215e-03,        +2.118184513823e-12,        +1.051337191900e-02
 2.43053000e+00,        +2.205282747949e-10,        +2.015434989653e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.869928660140e-13,        +4.022127624400e-03,        +3.177069588642e-12,        +1.576369173381e-02,        +8.869928660140e-13,        +4.022127624400e-03,        +3.177069588642e-12,        +1.576369173381e-02,        +5.003431698339e-13,        +2.268839087864e-03,        +1.947114273257e-12,        +9.661012551899e-03,        +2.188525606772e-10,        +9.924013638648e-01,        +1.943002920868e-10,        +9.640613221680e-01,        +2.883780818420e-13,        +1.307669422935e-03,        +2.119023016548e-12,        +1.051397354629e-02
 2.43053500e+00,        +2.205973471617e-10,        +2.016117776497e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.873662777247e-13,        +4.022560965224e-03,        +3.178313957794e-12,        +1.576452524175e-02,        +8.873662777247e-13,        +4.022560965224e-03,        +3.178313957794e-12,        +1.576452524175e-02,        +5.005466135491e-13,        +2.269050920101e-03,        +1.947879103242e-12,        +9.661534291047e-03,        +2.189209488930e-10,        +9.924006417560e-01,        +1.943657223847e-10,        +9.640593652342e-01,        +2.884853774877e-13,        +1.307746358691e-03,        +2.119862203950e-12,        +1.051457523296e-02
 2.43054000e+00,        +2.206664759824e-10,        +2.016801125225e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.877400189533e-13,        +4.022994498830e-03,        +3.179559301717e-12,        +1.576535862634e-02,        +8.877400189533e-13,        +4.022994498830e-03,        +3.179559301717e-12,        +1.576535862634e-02,        +5.007502335418e-13,        +2.269262838012e-03,        +1.948644542147e-12,        +9.662056004304e-03,        +2.189893929643e-10,        +9.923999193328e-01,        +1.944312066024e-10,        +9.640574083907e-01,        +2.885927655201e-13,        +1.307823330369e-03,        +2.120702076252e-12,        +1.051517697867e-02
 2.43054500e+00,        +2.207356612729e-10,        +2.017485035994e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.881140897782e-13,        +4.023428224769e-03,        +3.180805620731e-12,        +1.576619188734e-02,        +8.881140897782e-13,        +4.023428224769e-03,        +3.180805620731e-12,        +1.576619188734e-02,        +5.009540298534e-13,        +2.269474841376e-03,        +1.949410590166e-12,        +9.662577691467e-03,        +2.190578929073e-10,        +9.923991965960e-01,        +1.944967447548e-10,        +9.640554516381e-01,        +2.887002459546e-13,        +1.307900337851e-03,        +2.121542633664e-12,        +1.051577878306e-02
 2.43055000e+00,        +2.208049030499e-10,        +2.018169508968e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.884884902789e-13,        +4.023862142582e-03,        +3.182052915177e-12,        +1.576702502459e-02,        +8.884884902789e-13,        +4.023862142582e-03,        +3.182052915177e-12,        +1.576702502459e-02,        +5.011580025262e-13,        +2.269686929973e-03,        +1.950177247503e-12,        +9.663099352344e-03,        +2.191264487383e-10,        +9.923984735464e-01,        +1.945623368577e-10,        +9.640534949773e-01,        +2.888078188071e-13,        +1.307977381018e-03,        +2.122383876398e-12,        +1.051638064576e-02
 2.43055500e+00,        +2.208742013304e-10,        +2.018854544315e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.888632205444e-13,        +4.024296251850e-03,        +3.183301185371e-12,        +1.576785803779e-02,        +8.888632205444e-13,        +4.024296251850e-03,        +3.183301185371e-12,        +1.576785803779e-02,        +5.013621516071e-13,        +2.269899103595e-03,        +1.950944514356e-12,        +9.663620986711e-03,        +2.191950604742e-10,        +9.923977501848e-01,        +1.946279829271e-10,        +9.640515384090e-01,        +2.889154840966e-13,        +1.308054459762e-03,        +2.123225804680e-12,        +1.051698256647e-02
 2.43056000e+00,        +2.209435561312e-10,        +2.019540142200e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.892382806518e-13,        +4.024730552104e-03,        +3.184550431667e-12,        +1.576869092683e-02,        +8.892382806518e-13,        +4.024730552104e-03,        +3.184550431667e-12,        +1.576869092683e-02,        +5.015664771373e-13,        +2.270111362014e-03,        +1.951712390932e-12,        +9.664142594393e-03,        +2.192637281316e-10,        +9.923970265119e-01,        +1.946936829787e-10,        +9.640495819340e-01,        +2.890232418379e-13,        +1.308131573958e-03,        +2.124068418721e-12,        +1.051758454480e-02
 2.43056500e+00,        +2.210129674694e-10,        +2.020226302793e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.896136706900e-13,        +4.025165042920e-03,        +3.185800654393e-12,        +1.576952369142e-02,        +8.896136706900e-13,        +4.025165042920e-03,        +3.185800654393e-12,        +1.576952369142e-02,        +5.017709791635e-13,        +2.270323705024e-03,        +1.952480877435e-12,        +9.664664175175e-03,        +2.193324517275e-10,        +9.923963025286e-01,        +1.947594370288e-10,        +9.640476255530e-01,        +2.891310920499e-13,        +1.308208723499e-03,        +2.124911718748e-12,        +1.051818658043e-02
 2.43057000e+00,        +2.210824353617e-10,        +2.020913026259e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.899893907411e-13,        +4.025599723854e-03,        +3.187051853878e-12,        +1.577035633135e-02,        +8.899893907411e-13,        +4.025599723854e-03,        +3.187051853878e-12,        +1.577035633135e-02,        +5.019756577294e-13,        +2.270536132407e-03,        +1.953249974065e-12,        +9.665185728853e-03,        +2.194012312785e-10,        +9.923955782355e-01,        +1.948252450930e-10,        +9.640456692668e-01,        +2.892390347494e-13,        +1.308285908268e-03,        +2.125755704976e-12,        +1.051878867301e-02
 2.43057500e+00,        +2.211519598260e-10,        +2.021600312775e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.903654408936e-13,        +4.026034594466e-03,        +3.188304030480e-12,        +1.577118884645e-02,        +8.903654408936e-13,        +4.026034594466e-03,        +3.188304030480e-12,        +1.577118884645e-02,        +5.021805128818e-13,        +2.270748643950e-03,        +1.954019681038e-12,        +9.665707255237e-03,        +2.194700668023e-10,        +9.923948536334e-01,        +1.948911071883e-10,        +9.640437130761e-01,        +2.893470699548e-13,        +1.308363128151e-03,        +2.126600377636e-12,        +1.051939082220e-02
 2.43058000e+00,        +2.212215408796e-10,        +2.022288162509e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.907418212305e-13,        +4.026469654307e-03,        +3.189557184546e-12,        +1.577202123652e-02,        +8.907418212305e-13,        +4.026469654307e-03,        +3.189557184546e-12,        +1.577202123652e-02,        +5.023855446650e-13,        +2.270961239432e-03,        +1.954789998560e-12,        +9.666228754140e-03,        +2.195389583160e-10,        +9.923941287232e-01,        +1.949570233309e-10,        +9.640417569817e-01,        +2.894551976831e-13,        +1.308440383031e-03,        +2.127445736947e-12,        +1.051999302764e-02
 2.43058500e+00,        +2.212911785394e-10,        +2.022976575631e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.911185318419e-13,        +4.026904902960e-03,        +3.190811316397e-12,        +1.577285350129e-02,        +8.911185318419e-13,        +4.026904902960e-03,        +3.190811316397e-12,        +1.577285350129e-02,        +5.025907531262e-13,        +2.271173918651e-03,        +1.955560926834e-12,        +9.666750225338e-03,        +2.196079058365e-10,        +9.923934035056e-01,        +1.950229935368e-10,        +9.640398009844e-01,        +2.895634179533e-13,        +1.308517672799e-03,        +2.128291783136e-12,        +1.052059528901e-02
 2.43059000e+00,        +2.213608728236e-10,        +2.023665552320e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.914955728179e-13,        +4.027340339991e-03,        +3.192066426389e-12,        +1.577368564054e-02,        +8.914955728179e-13,        +4.027340339991e-03,        +3.192066426389e-12,        +1.577368564054e-02,        +5.027961383132e-13,        +2.271386681394e-03,        +1.956332466074e-12,        +9.667271668637e-03,        +2.196769093817e-10,        +9.923926779813e-01,        +1.950890178231e-10,        +9.640378450849e-01,        +2.896717307845e-13,        +1.308594997343e-03,        +2.129138516436e-12,        +1.052119760597e-02
 2.43059500e+00,        +2.214306237502e-10,        +2.024355092754e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.918729442446e-13,        +4.027775964948e-03,        +3.193322514893e-12,        +1.577451765415e-02,        +8.918729442446e-13,        +4.027775964948e-03,        +3.193322514893e-12,        +1.577451765415e-02,        +5.030017002721e-13,        +2.271599527442e-03,        +1.957104616502e-12,        +9.667793083865e-03,        +2.197459689695e-10,        +9.923919521511e-01,        +1.951550962070e-10,        +9.640358892838e-01,        +2.897801361944e-13,        +1.308672356545e-03,        +2.129985937075e-12,        +1.052179997817e-02
 2.43060000e+00,        +2.215004313365e-10,        +2.025045197103e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.922506462149e-13,        +4.028211777428e-03,        +3.194579582221e-12,        +1.577534954179e-02,        +8.922506462149e-13,        +4.028211777428e-03,        +3.194579582221e-12,        +1.577534954179e-02,        +5.032074390514e-13,        +2.271812456595e-03,        +1.957877378315e-12,        +9.668314470788e-03,        +2.198150846170e-10,        +9.923912260157e-01,        +1.952212287045e-10,        +9.640339335821e-01,        +2.898886342031e-13,        +1.308749750301e-03,        +2.130834045282e-12,        +1.052240240529e-02
 2.43060500e+00,        +2.215702956007e-10,        +2.025735865548e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.926286788152e-13,        +4.028647776974e-03,        +3.195837628756e-12,        +1.577618130334e-02,        +8.926286788152e-13,        +4.028647776974e-03,        +3.195837628756e-12,        +1.577618130334e-02,        +5.034133546974e-13,        +2.272025468633e-03,        +1.958650751738e-12,        +9.668835829241e-03,        +2.198842563424e-10,        +9.923904995759e-01,        +1.952874153330e-10,        +9.640319779804e-01,        +2.899972248283e-13,        +1.308827178490e-03,        +2.131682841287e-12,        +1.052300488697e-02
 2.43061000e+00,        +2.216402165610e-10,        +2.026427098267e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.930070421345e-13,        +4.029083963148e-03,        +3.197096654857e-12,        +1.577701293864e-02,        +8.930070421345e-13,        +4.029083963148e-03,        +3.197096654857e-12,        +1.577701293864e-02,        +5.036194472575e-13,        +2.272238563343e-03,        +1.959424736988e-12,        +9.669357159033e-03,        +2.199534841635e-10,        +9.923897728325e-01,        +1.953536561095e-10,        +9.640300224795e-01,        +2.901059080888e-13,        +1.308904640999e-03,        +2.132532325322e-12,        +1.052360742287e-02
 2.43061500e+00,        +2.217101942361e-10,        +2.027118895446e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.933857362760e-13,        +4.029520335563e-03,        +3.198356660864e-12,        +1.577784444735e-02,        +8.933857362760e-13,        +4.029520335563e-03,        +3.198356660864e-12,        +1.577784444735e-02,        +5.038257167856e-13,        +2.272451740532e-03,        +1.960199334282e-12,        +9.669878459941e-03,        +2.200227680990e-10,        +9.923890457862e-01,        +1.954199510519e-10,        +9.640280670800e-01,        +2.902146840074e-13,        +1.308982137729e-03,        +2.133382497637e-12,        +1.052421001269e-02
 2.43062000e+00,        +2.217802286436e-10,        +2.027811257260e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.937647613252e-13,        +4.029956893774e-03,        +3.199617647129e-12,        +1.577867582929e-02,        +8.937647613252e-13,        +4.029956893774e-03,        +3.199617647129e-12,        +1.577867582929e-02,        +5.040321633273e-13,        +2.272664999986e-03,        +1.960974543829e-12,        +9.670399731774e-03,        +2.200921081664e-10,        +9.923883184377e-01,        +1.954863001766e-10,        +9.640261117829e-01,        +2.903235526019e-13,        +1.309059668562e-03,        +2.134233358454e-12,        +1.052481265608e-02
 2.43062500e+00,        +2.218503198029e-10,        +2.028504183897e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.941441173809e-13,        +4.030393637365e-03,        +3.200879614026e-12,        +1.577950708426e-02,        +8.941441173809e-13,        +4.030393637365e-03,        +3.200879614026e-12,        +1.577950708426e-02,        +5.042387869349e-13,        +2.272878341500e-03,        +1.961750365860e-12,        +9.670920974343e-03,        +2.201615043846e-10,        +9.923875907877e-01,        +1.955527035018e-10,        +9.640241565887e-01,        +2.904325138938e-13,        +1.309137233392e-03,        +2.135084908024e-12,        +1.052541535272e-02
