        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.48113500e+00,        +1.654722932542e-10,        +1.509357065753e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.785938707867e-13,        +4.705282409971e-03,        +2.325933337564e-12,        +1.541009341222e-02,        +7.785938707867e-13,        +4.705282409971e-03,        +2.325933337564e-12,        +1.541009341222e-02,        +3.828190432416e-13,        +2.313493308837e-03,        +1.351999781643e-12,        +8.957454881421e-03,        +6.080677479048e-11,        +3.674740561978e-01,        +5.143547026077e-11,        +3.407773510181e-01,        +3.489129914591e-11,        +2.108588601737e-01,        +2.909898203109e-11,        +1.927905774674e-01,        +1.655507545105e-11,        +1.000474165522e-01,        +1.794074691055e-11,        +1.188635036574e-01,        +1.722183687916e-11,        +1.040768610894e-01,        +1.826269537336e-11,        +1.209965208879e-01,        +3.470001623579e-11,        +2.097028786715e-01,        +2.916386840597e-11,        +1.932204716014e-01,        +1.358778378166e-13,        +8.211515967077e-04,        +1.356010474333e-12,        +8.984027074179e-03
 2.48114000e+00,        +1.654285866388e-10,        +1.508914100547e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.783347632336e-13,        +4.704959276072e-03,        +2.325091066915e-12,        +1.540903531931e-02,        +7.783347632336e-13,        +4.704959276072e-03,        +2.325091066915e-12,        +1.540903531931e-02,        +3.826865795271e-13,        +2.313303808626e-03,        +1.351505971065e-12,        +8.956811859432e-03,        +6.080007425617e-11,        +3.675306396042e-01,        +5.142606319855e-11,        +3.408150482516e-01,        +3.487859968317e-11,        +2.108378025336e-01,        +2.908854680127e-11,        +1.927780169243e-01,        +1.654955529154e-11,        +1.000404804743e-01,        +1.793470442467e-11,        +1.188583526270e-01,        +1.721615069540e-11,        +1.040699859994e-01,        +1.825657176437e-11,        +1.209914584120e-01,        +3.468736228267e-11,        +2.096817907198e-01,        +2.915342010735e-11,        +1.932079506499e-01,        +1.358230870797e-13,        +8.210375838866e-04,        +1.355506720546e-12,        +8.983325956423e-03
 2.48114500e+00,        +1.653849040003e-10,        +1.508471376867e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.780757931595e-13,        +4.704636120587e-03,        +2.324249259504e-12,        +1.540797720890e-02,        +7.780757931595e-13,        +4.704636120587e-03,        +2.324249259504e-12,        +1.540797720890e-02,        +3.825541870578e-13,        +2.313114303692e-03,        +1.351012431930e-12,        +8.956168825268e-03,        +6.079337753236e-11,        +3.675872226662e-01,        +5.141666128946e-11,        +3.408527472113e-01,        +3.486590718706e-11,        +2.108167453240e-01,        +2.907811729465e-11,        +1.927654560808e-01,        +1.654403810336e-11,        +1.000335441942e-01,        +1.792866519009e-11,        +1.188532010951e-01,        +1.721046755250e-11,        +1.040631105755e-01,        +1.825045144094e-11,        +1.209863953723e-01,        +3.467471527767e-11,        +2.096607032382e-01,        +2.914297753694e-11,        +1.931954293854e-01,        +1.357683670861e-13,        +8.209235776796e-04,        +1.355003243157e-12,        +8.982624820971e-03
 2.48115000e+00,        +1.653412453235e-10,        +1.508028894558e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.778169604903e-13,        +4.704312943625e-03,        +2.323407915012e-12,        +1.540691908090e-02,        +7.778169604903e-13,        +4.704312943625e-03,        +2.323407915012e-12,        +1.540691908090e-02,        +3.824218657937e-13,        +2.312924794086e-03,        +1.350519164062e-12,        +8.955525778949e-03,        +6.078668461623e-11,        +3.676438053754e-01,        +5.140726452999e-11,        +3.408904478919e-01,        +3.485322165328e-11,        +2.107956885476e-01,        +2.906769350762e-11,        +1.927528949380e-01,        +1.653852388474e-11,        +1.000266077130e-01,        +1.792262920488e-11,        +1.188480490630e-01,        +1.720478744866e-11,        +1.040562348191e-01,        +1.824433440114e-11,        +1.209813317701e-01,        +3.466207521647e-11,        +2.096396162292e-01,        +2.913254069112e-11,        +1.931829078093e-01,        +1.357136778183e-13,        +8.208095781111e-04,        +1.354500041999e-12,        +8.981923667952e-03
 2.48115500e+00,        +1.652976105882e-10,        +1.507586653419e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.775582651049e-13,        +4.703989745150e-03,        +2.322567033063e-12,        +1.540586093540e-02,        +7.775582651049e-13,        +4.703989745150e-03,        +2.322567033063e-12,        +1.540586093540e-02,        +3.822896156726e-13,        +2.312735279791e-03,        +1.350026167234e-12,        +8.954882720486e-03,        +6.077999550473e-11,        +3.677003877336e-01,        +5.139787291594e-11,        +3.409281502949e-01,        +3.484054307589e-11,        +2.107746322037e-01,        +2.905727543538e-11,        +1.927403334958e-01,        +1.653301263321e-11,        +1.000196710308e-01,        +1.791659646629e-11,        +1.188428965304e-01,        +1.719911038120e-11,        +1.040493587294e-01,        +1.823822064212e-11,        +1.209762676047e-01,        +3.464944209318e-11,        +2.096185296924e-01,        +2.912210956504e-11,        +1.931703859211e-01,        +1.356590192491e-13,        +8.206955851713e-04,        +1.353997116834e-12,        +8.981222497317e-03
 2.48116000e+00,        +1.652539997796e-10,        +1.507144653299e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.772997069226e-13,        +4.703666525224e-03,        +2.321726613361e-12,        +1.540480277244e-02,        +7.772997069226e-13,        +4.703666525224e-03,        +2.321726613361e-12,        +1.540480277244e-02,        +3.821574366519e-13,        +2.312545760838e-03,        +1.349533441275e-12,        +8.954239649933e-03,        +6.077331019534e-11,        +3.677569697338e-01,        +5.138848644399e-11,        +3.409658544156e-01,        +3.482787145057e-11,        +2.107535762948e-01,        +2.904686307432e-11,        +1.927277717553e-01,        +1.652750434689e-11,        +1.000127341483e-01,        +1.791056697232e-11,        +1.188377434981e-01,        +1.719343634840e-11,        +1.040424823080e-01,        +1.823211016195e-11,        +1.209712028772e-01,        +3.463681590346e-11,        +2.095974436301e-01,        +2.911168415516e-11,        +1.931578637223e-01,        +1.356043913594e-13,        +8.205815988738e-04,        +1.353494467493e-12,        +8.980521309157e-03
 2.48116500e+00,        +1.652104128781e-10,        +1.506702894001e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.770412858325e-13,        +4.703343283852e-03,        +2.320886655530e-12,        +1.540374459205e-02,        +7.770412858325e-13,        +4.703343283852e-03,        +2.320886655530e-12,        +1.540374459205e-02,        +3.820253286736e-13,        +2.312356237228e-03,        +1.349040985965e-12,        +8.953596567286e-03,        +6.076662868495e-11,        +3.678135513758e-01,        +5.137910510995e-11,        +3.410035602540e-01,        +3.481520677166e-11,        +2.107325208209e-01,        +2.903645641982e-11,        +1.927152097167e-01,        +1.652199902341e-11,        +1.000057970656e-01,        +1.790454072035e-11,        +1.188325899660e-01,        +1.718776534775e-11,        +1.040356055550e-01,        +1.822600295795e-11,        +1.209661375876e-01,        +3.462419664167e-11,        +2.095763580424e-01,        +2.910126445682e-11,        +1.931453412128e-01,        +1.355497941239e-13,        +8.204676192165e-04,        +1.352992093749e-12,        +8.979820103456e-03
 2.48117000e+00,        +1.651668498679e-10,        +1.506261375369e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.767830017430e-13,        +4.703020021052e-03,        +2.320047159274e-12,        +1.540268639435e-02,        +7.767830017430e-13,        +4.703020021052e-03,        +2.320047159274e-12,        +1.540268639435e-02,        +3.818932916906e-13,        +2.312166708973e-03,        +1.348548801127e-12,        +8.952953472615e-03,        +6.075995097109e-11,        +3.678701326548e-01,        +5.136972891049e-11,        +3.410412678073e-01,        +3.480254903457e-11,        +2.107114657838e-01,        +2.902605546812e-11,        +1.927026473809e-01,        +1.651649666081e-11,        +9.999885978342e-02,        +1.789851770823e-11,        +1.188274359345e-01,        +1.718209737729e-11,        +1.040287284708e-01,        +1.821989902796e-11,        +1.209610717363e-01,        +3.461158430322e-11,        +2.095552729310e-01,        +2.909085046625e-11,        +1.931328183937e-01,        +1.354952275215e-13,        +8.203536462059e-04,        +1.352489995419e-12,        +8.979118880265e-03
 2.48117500e+00,        +1.651233107311e-10,        +1.505820097219e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.765248545608e-13,        +4.702696736898e-03,        +2.319208124217e-12,        +1.540162817923e-02,        +7.765248545608e-13,        +4.702696736898e-03,        +2.319208124217e-12,        +1.540162817923e-02,        +3.817613256529e-13,        +2.311977176104e-03,        +1.348056886550e-12,        +8.952310365895e-03,        +6.075327705056e-11,        +3.679267135669e-01,        +5.136035784153e-11,        +3.410789770730e-01,        +3.478989823409e-11,        +2.106904111846e-01,        +2.901566021489e-11,        +1.926900847484e-01,        +1.651099725694e-11,        +9.999192230241e-02,        +1.789249793363e-11,        +1.188222814045e-01,        +1.717643243479e-11,        +1.040218510563e-01,        +1.821379836962e-11,        +1.209560053240e-01,        +3.459897888293e-11,        +2.095341882969e-01,        +2.908044217913e-11,        +1.931202952653e-01,        +1.354406915307e-13,        +8.202396798551e-04,        +1.351988172300e-12,        +8.978417639648e-03
 2.48118000e+00,        +1.650797954487e-10,        +1.505379059363e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.762668441757e-13,        +4.702373431381e-03,        +2.318369550008e-12,        +1.540056994674e-02,        +7.762668441757e-13,        +4.702373431381e-03,        +2.318369550008e-12,        +1.540056994674e-02,        +3.816294305038e-13,        +2.311787638617e-03,        +1.347565242024e-12,        +8.951667247150e-03,        +6.074660692046e-11,        +3.679832941115e-01,        +5.135099189907e-11,        +3.411166880507e-01,        +3.477725436473e-11,        +2.106693570234e-01,        +2.900527065566e-11,        +1.926775218192e-01,        +1.650550080952e-11,        +9.998498462307e-02,        +1.788648139403e-11,        +1.188171263762e-01,        +1.717077051786e-11,        +1.040149733115e-01,        +1.820770098034e-11,        +1.209509383507e-01,        +3.458638037532e-11,        +2.095131041404e-01,        +2.907003959096e-11,        +1.931077718277e-01,        +1.353861861261e-13,        +8.201257201593e-04,        +1.351486624175e-12,        +8.977716381595e-03
 2.48118500e+00,        +1.650363040055e-10,        +1.504938261647e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.760089704989e-13,        +4.702050104522e-03,        +2.317531436357e-12,        +1.539951169705e-02,        +7.760089704989e-13,        +4.702050104522e-03,        +2.317531436357e-12,        +1.539951169705e-02,        +3.814976061969e-13,        +2.311598096527e-03,        +1.347073867377e-12,        +8.951024116450e-03,        +6.073994057838e-11,        +3.680398742835e-01,        +5.134163107988e-11,        +3.411544007374e-01,        +3.476461742203e-11,        +2.106483033023e-01,        +2.899488678676e-11,        +1.926649585946e-01,        +1.650000731655e-11,        +9.997804674543e-02,        +1.788046808728e-11,        +1.188119708493e-01,        +1.716511162460e-11,        +1.040080952372e-01,        +1.820160685804e-11,        +1.209458708168e-01,        +3.457378877593e-11,        +2.094920204634e-01,        +2.905964269811e-11,        +1.930952480822e-01,        +1.353317112875e-13,        +8.200117671261e-04,        +1.350985350862e-12,        +8.977015106149e-03
 2.48119000e+00,        +1.649928363838e-10,        +1.504497703893e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.757512334333e-13,        +4.701726756359e-03,        +2.316693782916e-12,        +1.539845343015e-02,        +7.757512334333e-13,        +4.701726756359e-03,        +2.316693782916e-12,        +1.539845343015e-02,        +3.813658526815e-13,        +2.311408549850e-03,        +1.346582762406e-12,        +8.950380973809e-03,        +6.073327802142e-11,        +3.680964540797e-01,        +5.133227538008e-11,        +3.411921151309e-01,        +3.475198740087e-11,        +2.106272500221e-01,        +2.898450860397e-11,        +1.926523950750e-01,        +1.649451677592e-11,        +9.997110867015e-02,        +1.787445801105e-11,        +1.188068148247e-01,        +1.715945575282e-11,        +1.040012168341e-01,        +1.819551600033e-11,        +1.209408027228e-01,        +3.456120407965e-11,        +2.094709372670e-01,        +2.904925149635e-11,        +1.930827240293e-01,        +1.352772669923e-13,        +8.198978207614e-04,        +1.350484352161e-12,        +8.976313813353e-03
 2.48119500e+00,        +1.649493925652e-10,        +1.504057385916e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.754936328770e-13,        +4.701403386922e-03,        +2.315856589322e-12,        +1.539739514600e-02,        +7.754936328770e-13,        +4.701403386922e-03,        +2.315856589322e-12,        +1.539739514600e-02,        +3.812341699042e-13,        +2.311218998599e-03,        +1.346091926902e-12,        +8.949737819227e-03,        +6.072661924651e-11,        +3.681530334978e-01,        +5.132292479567e-11,        +3.412298312301e-01,        +3.473936429594e-11,        +2.106061971838e-01,        +2.897413610292e-11,        +1.926398312606e-01,        +1.648902918538e-11,        +9.996417039767e-02,        +1.786845116290e-11,        +1.188016583025e-01,        +1.715380290024e-11,        +1.039943381025e-01,        +1.818942840477e-11,        +1.209357340690e-01,        +3.454862628117e-11,        +2.094498545517e-01,        +2.903886598129e-11,        +1.930701996693e-01,        +1.352228532175e-13,        +8.197838810712e-04,        +1.349983627861e-12,        +8.975612503236e-03
 2.48120000e+00,        +1.649059725336e-10,        +1.503617307554e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.752361687364e-13,        +4.701079996230e-03,        +2.315019855268e-12,        +1.539633684474e-02,        +7.752361687364e-13,        +4.701079996230e-03,        +2.315019855268e-12,        +1.539633684474e-02,        +3.811025578163e-13,        +2.311029442785e-03,        +1.345601360683e-12,        +8.949094652759e-03,        +6.071996425113e-11,        +3.682096125339e-01,        +5.131357932318e-11,        +3.412675490325e-01,        +3.472674810248e-11,        +2.105851447885e-01,        +2.896376927973e-11,        +1.926272671525e-01,        +1.648354454296e-11,        +9.995723192864e-02,        +1.786244754063e-11,        +1.187965012832e-01,        +1.714815306476e-11,        +1.039874590429e-01,        +1.818334406910e-11,        +1.209306648557e-01,        +3.453605537577e-11,        +2.094287723190e-01,        +2.902848614904e-11,        +1.930576750028e-01,        +1.351684699411e-13,        +8.196699480582e-04,        +1.349483177773e-12,        +8.974911175827e-03
 2.48120500e+00,        +1.648625762709e-10,        +1.503177468625e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.749788409125e-13,        +4.700756584315e-03,        +2.314183580400e-12,        +1.539527852634e-02,        +7.749788409125e-13,        +4.700756584315e-03,        +2.314183580400e-12,        +1.539527852634e-02,        +3.809710163659e-13,        +2.310839882424e-03,        +1.345111063542e-12,        +8.948451474413e-03,        +6.071331303225e-11,        +3.682661911852e-01,        +5.130423895868e-11,        +3.413052685362e-01,        +3.471413881530e-11,        +2.105640928373e-01,        +2.895340813012e-11,        +1.926147027510e-01,        +1.647806284649e-11,        +9.995029326377e-02,        +1.785644714189e-11,        +1.187913437674e-01,        +1.714250624413e-11,        +1.039805796554e-01,        +1.817726299090e-11,        +1.209255950831e-01,        +3.452349135827e-11,        +2.094076905698e-01,        +2.901811199531e-11,        +1.930451500304e-01,        +1.351141171406e-13,        +8.195560217294e-04,        +1.348983001692e-12,        +8.974209831164e-03
 2.48121000e+00,        +1.648192037597e-10,        +1.502737868956e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.747216493058e-13,        +4.700433151195e-03,        +2.313347764386e-12,        +1.539422019087e-02,        +7.747216493058e-13,        +4.700433151195e-03,        +2.313347764386e-12,        +1.539422019087e-02,        +3.808395455013e-13,        +2.310650317523e-03,        +1.344621035285e-12,        +8.947808284219e-03,        +6.070666558717e-11,        +3.683227694490e-01,        +5.129490369846e-11,        +3.413429897398e-01,        +3.470153642934e-11,        +2.105430413311e-01,        +2.894305264995e-11,        +1.926021380566e-01,        +1.647258409382e-11,        +9.994335440321e-02,        +1.785044996430e-11,        +1.187861857551e-01,        +1.713686243622e-11,        +1.039736999409e-01,        +1.817118516784e-11,        +1.209205247517e-01,        +3.451093422360e-11,        +2.093866093050e-01,        +2.900774351596e-11,        +1.930326247525e-01,        +1.350597947930e-13,        +8.194421020860e-04,        +1.348483099416e-12,        +8.973508469266e-03
 2.48121500e+00,        +1.647758549819e-10,        +1.502298508362e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.744645938167e-13,        +4.700109696907e-03,        +2.312512406863e-12,        +1.539316183828e-02,        +7.744645938167e-13,        +4.700109696907e-03,        +2.312512406863e-12,        +1.539316183828e-02,        +3.807081451702e-13,        +2.310460748099e-03,        +1.344131275702e-12,        +8.947165082176e-03,        +6.070002191280e-11,        +3.683793473228e-01,        +5.128557353851e-11,        +3.413807126417e-01,        +3.468894093934e-11,        +2.105219902706e-01,        +2.893270283483e-11,        +1.925895730695e-01,        +1.646710828260e-11,        +9.993641534680e-02,        +1.784445600540e-11,        +1.187810272464e-01,        +1.713122163884e-11,        +1.039668199004e-01,        +1.816511059750e-11,        +1.209154538622e-01,        +3.449838396650e-11,        +2.093655285253e-01,        +2.899738070665e-11,        +1.930200991697e-01,        +1.350055028757e-13,        +8.193281891360e-04,        +1.347983470738e-12,        +8.972807090171e-03
 2.48122000e+00,        +1.647325299225e-10,        +1.501859386693e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.742076743567e-13,        +4.699786221464e-03,        +2.311677507552e-12,        +1.539210346877e-02,        +7.742076743567e-13,        +4.699786221464e-03,        +2.311677507552e-12,        +1.539210346877e-02,        +3.805768153268e-13,        +2.310271174162e-03,        +1.343641784626e-12,        +8.946521868365e-03,        +6.069338200687e-11,        +3.684359248014e-01,        +5.127624847569e-11,        +3.414184372386e-01,        +3.467635234089e-11,        +2.105009396578e-01,        +2.892235868122e-11,        +1.925770077910e-01,        +1.646163541114e-11,        +9.992947609607e-02,        +1.783846526320e-11,        +1.187758682421e-01,        +1.712558384994e-11,        +1.039599395335e-01,        +1.815903927776e-11,        +1.209103824143e-01,        +3.448584058261e-11,        +2.093444482328e-01,        +2.898702356378e-11,        +1.930075732829e-01,        +1.349512413680e-13,        +8.192142828834e-04,        +1.347484115482e-12,        +8.972105693920e-03
 2.48122500e+00,        +1.646892285633e-10,        +1.501420503767e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.739508908234e-13,        +4.699462724886e-03,        +2.310843066104e-12,        +1.539104508235e-02,        +7.739508908234e-13,        +4.699462724886e-03,        +2.310843066104e-12,        +1.539104508235e-02,        +3.804455559175e-13,        +2.310081595721e-03,        +1.343152561851e-12,        +8.945878642799e-03,        +6.068674586644e-11,        +3.684925018828e-01,        +5.126692850606e-11,        +3.414561635294e-01,        +3.466377062873e-11,        +2.104798894933e-01,        +2.891202018476e-11,        +1.925644422214e-01,        +1.645616547701e-11,        +9.992253665020e-02,        +1.783247773519e-11,        +1.187707087418e-01,        +1.711994906747e-11,        +1.039530588419e-01,        +1.815297120624e-11,        +1.209053104090e-01,        +3.447330406665e-11,        +2.093233684278e-01,        +2.897667208305e-11,        +1.929950470927e-01,        +1.348970102464e-13,        +8.191003833294e-04,        +1.346985033436e-12,        +8.971404280521e-03
 2.48123000e+00,        +1.646459508853e-10,        +1.500981859392e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.736942431141e-13,        +4.699139207214e-03,        +2.310009082136e-12,        +1.538998667893e-02,        +7.736942431141e-13,        +4.699139207214e-03,        +2.310009082136e-12,        +1.538998667893e-02,        +3.803143668887e-13,        +2.309892012793e-03,        +1.342663607158e-12,        +8.945235405457e-03,        +6.068011348830e-11,        +3.685490785654e-01,        +5.125761362544e-11,        +3.414938915131e-01,        +3.465119579739e-11,        +2.104588397776e-01,        +2.890168734095e-11,        +1.925518763608e-01,        +1.645069847811e-11,        +9.991559701075e-02,        +1.782649341895e-11,        +1.187655487467e-01,        +1.711431728884e-11,        +1.039461778247e-01,        +1.814690638032e-11,        +1.209002378461e-01,        +3.446077441317e-11,        +2.093022891111e-01,        +2.896632625988e-11,        +1.929825205989e-01,        +1.348428094877e-13,        +8.189864904826e-04,        +1.346486224388e-12,        +8.970702850018e-03
 2.48123500e+00,        +1.646026968736e-10,        +1.500543453419e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.734377311468e-13,        +4.698815668500e-03,        +2.309175555355e-12,        +1.538892825858e-02,        +7.734377311468e-13,        +4.698815668500e-03,        +2.309175555355e-12,        +1.538892825858e-02,        +3.801832481970e-13,        +2.309702425404e-03,        +1.342174920378e-12,        +8.944592156394e-03,        +6.067348486994e-11,        +3.686056548426e-01,        +5.124830383055e-11,        +3.415316211855e-01,        +3.463862784252e-11,        +2.104377905128e-01,        +2.889136014620e-11,        +1.925393102104e-01,        +1.644523441257e-11,        +9.990865717835e-02,        +1.782051231249e-11,        +1.187603882572e-01,        +1.710868851230e-11,        +1.039392964833e-01,        +1.814084479806e-11,        +1.208951647266e-01,        +3.444825161782e-11,        +2.092812102847e-01,        +2.895598609071e-11,        +1.929699938028e-01,        +1.347886390725e-13,        +8.188726043534e-04,        +1.345987688166e-12,        +8.970001402485e-03
 2.48124000e+00,        +1.645594665097e-10,        +1.500105285662e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.731813548122e-13,        +4.698492108727e-03,        +2.308342485418e-12,        +1.538786982141e-02,        +7.731813548122e-13,        +4.698492108727e-03,        +2.308342485418e-12,        +1.538786982141e-02,        +3.800521997860e-13,        +2.309512833548e-03,        +1.341686501304e-12,        +8.943948895640e-03,        +6.066686000859e-11,        +3.686622307141e-01,        +5.123899911754e-11,        +3.415693525466e-01,        +3.462606675873e-11,        +2.104167416992e-01,        +2.888103859614e-11,        +1.925267437705e-01,        +1.643977327812e-11,        +9.990171715309e-02,        +1.781453441327e-11,        +1.187552272733e-01,        +1.710306273546e-11,        +1.039324148176e-01,        +1.813478645685e-11,        +1.208900910501e-01,        +3.443573567525e-11,        +2.092601319488e-01,        +2.894565157114e-11,        +1.929574667045e-01,        +1.347344989758e-13,        +8.187587249373e-04,        +1.345489424553e-12,        +8.969299937897e-03
 2.48124500e+00,        +1.645162597788e-10,        +1.499667355971e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.729251140264e-13,        +4.698168527936e-03,        +2.307509872035e-12,        +1.538681136752e-02,        +7.729251140264e-13,        +4.698168527936e-03,        +2.307509872035e-12,        +1.538681136752e-02,        +3.799212216118e-13,        +2.309323237246e-03,        +1.341198349767e-12,        +8.943305623256e-03,        +6.066023890181e-11,        +3.687188061738e-01,        +5.122969948315e-11,        +3.416070855925e-01,        +3.461351254168e-11,        +2.103956933389e-01,        +2.887072268717e-11,        +1.925141770421e-01,        +1.643431507281e-11,        +9.989477693519e-02,        +1.780855971924e-11,        +1.187500657951e-01,        +1.709743995655e-11,        +1.039255328290e-01,        +1.812873135473e-11,        +1.208850168176e-01,        +3.442322658111e-11,        +2.092390541056e-01,        +2.893532269762e-11,        +1.929449393055e-01,        +1.346803891785e-13,        +8.186448522450e-04,        +1.344991433376e-12,        +8.968598456327e-03
 2.48125000e+00,        +1.644730766590e-10,        +1.499229664127e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.726690086685e-13,        +4.697844926136e-03,        +2.306677714780e-12,        +1.538575289679e-02,        +7.726690086685e-13,        +4.697844926136e-03,        +2.306677714780e-12,        +1.538575289679e-02,        +3.797903136114e-13,        +2.309133636497e-03,        +1.340710465518e-12,        +8.942662339189e-03,        +6.065362154603e-11,        +3.687753812241e-01,        +5.122040492266e-11,        +3.416448203250e-01,        +3.460096518508e-11,        +2.103746454309e-01,        +2.886041241412e-11,        +1.925016100247e-01,        +1.642885979407e-11,        +9.988783652494e-02,        +1.780258822754e-11,        +1.187449038230e-01,        +1.709182017279e-11,        +1.039186505170e-01,        +1.812267948876e-11,        +1.208799420288e-01,        +3.441072432911e-11,        +2.092179767541e-01,        +2.892499946495e-11,        +1.929324116048e-01,        +1.346263096528e-13,        +8.185309862717e-04,        +1.344493714388e-12,        +8.967896957742e-03
 2.48125500e+00,        +1.644299171380e-10,        +1.498792210006e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.724130386703e-13,        +4.697521303390e-03,        +2.305846013407e-12,        +1.538469440937e-02,        +7.724130386703e-13,        +4.697521303390e-03,        +2.305846013407e-12,        +1.538469440937e-02,        +3.796594757488e-13,        +2.308944031336e-03,        +1.340222848417e-12,        +8.942019043533e-03,        +6.064700793916e-11,        +3.688319558555e-01,        +5.121111543335e-11,        +3.416825567378e-01,        +3.458842468532e-11,        +2.103535979787e-01,        +2.885010777399e-11,        +1.924890427199e-01,        +1.642340744027e-11,        +9.988089592293e-02,        +1.779661993647e-11,        +1.187397413575e-01,        +1.708620338275e-11,        +1.039117678835e-01,        +1.811663085730e-11,        +1.208748666850e-01,        +3.439822891567e-11,        +2.091968998975e-01,        +2.891468187018e-11,        +1.929198836046e-01,        +1.345722603829e-13,        +8.184171270362e-04,        +1.343996267445e-12,        +8.967195442257e-03
 2.48126000e+00,        +1.643867811954e-10,        +1.498354993402e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.721572039127e-13,        +4.697197659677e-03,        +2.305014767534e-12,        +1.538363590527e-02,        +7.721572039127e-13,        +4.697197659677e-03,        +2.305014767534e-12,        +1.538363590527e-02,        +3.795287079623e-13,        +2.308754421752e-03,        +1.339735498234e-12,        +8.941375736282e-03,        +6.064039807809e-11,        +3.688885300700e-01,        +5.120183101090e-11,        +3.417202948325e-01,        +3.457589103645e-11,        +2.103325509814e-01,        +2.883980876195e-11,        +1.924764751274e-01,        +1.641795800898e-11,        +9.987395512942e-02,        +1.779065484328e-11,        +1.187345783985e-01,        +1.708058958380e-11,        +1.039048849281e-01,        +1.811058545754e-11,        +1.208697907859e-01,        +3.438574033483e-11,        +2.091758235352e-01,        +2.890436990843e-11,        +1.929073553044e-01,        +1.345182413414e-13,        +8.183032745287e-04,        +1.343499092310e-12,        +8.966493909831e-03
 2.48126500e+00,        +1.643436688144e-10,        +1.497918014147e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.719015043114e-13,        +4.696873995087e-03,        +2.304183976807e-12,        +1.538257738438e-02,        +7.719015043114e-13,        +4.696873995087e-03,        +2.304183976807e-12,        +1.538257738438e-02,        +3.793980102071e-13,        +2.308564807785e-03,        +1.339248414773e-12,        +8.940732417425e-03,        +6.063379195973e-11,        +3.689451038617e-01,        +5.119255165149e-11,        +3.417580346054e-01,        +3.456336423369e-11,        +2.103115044409e-01,        +2.882951537405e-11,        +1.924639072484e-01,        +1.641251149837e-11,        +9.986701414650e-02,        +1.778469294594e-11,        +1.187294149478e-01,        +1.707497877368e-11,        +1.038980016503e-01,        +1.810454328721e-11,        +1.208647143316e-01,        +3.437325858186e-11,        +2.091547476690e-01,        +2.889406357565e-11,        +1.928948267045e-01,        +1.344642525092e-13,        +8.181894287701e-04,        +1.343002188799e-12,        +8.965792360561e-03
