        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43510000e+00,        -1.669126827376e-10,        -1.704410717850e-10,        +1.771007454983e-10,        +1.865188488504e-10,        -1.210125142542e-06,        -1.258621196300e-06,        -5.857361103081e-10,        -6.060372356722e-10,        +1.705013990585e-10,        +1.796103667694e-10,        -1.202358927496e-06,        -1.250551211786e-06,        -1.125465763655e-09,        -1.167494385219e-09,        +1.533559288101e-10,        +1.616340193583e-10,        -1.172493047417e-06,        -1.219503509852e-06,        +7.596094619851e-10,        +7.833859413018e-10,        +1.256308254593e-09,        +1.307173482973e-09,        -3.428325690651e-07,        -3.568552970096e-07
 2.43510500e+00,        -1.674386956395e-10,        -1.709709602546e-10,        +1.771348244672e-10,        +1.865445305097e-10,        -1.211828588393e-06,        -1.260302576019e-06,        -5.868506622584e-10,        -6.071479662546e-10,        +1.705281240444e-10,        +1.796288608728e-10,        -1.204050772289e-06,        -1.252221115026e-06,        -1.127327377121e-09,        -1.169341968781e-09,        +1.533713990537e-10,        +1.616418890218e-10,        -1.174141460317e-06,        -1.221130489676e-06,        +7.613109031192e-10,        +7.850897558449e-10,        +1.258026272210e-09,        +1.308867466083e-09,        -3.432885484473e-07,        -3.573043428330e-07
 2.43511000e+00,        -1.679662041476e-10,        -1.715022817068e-10,        +1.771689792359e-10,        +1.865702618304e-10,        -1.213536792392e-06,        -1.261988422723e-06,        -5.879683536935e-10,        -6.082616729021e-10,        +1.705549045013e-10,        +1.796473857671e-10,        -1.205747342812e-06,        -1.253895454751e-06,        -1.129194216264e-09,        -1.171194485583e-09,        +1.533868941128e-10,        +1.616497619567e-10,        -1.175794477599e-06,        -1.222761791927e-06,        +7.630171232265e-10,        +7.867981195885e-10,        +1.259749078783e-09,        +1.310565939808e-09,        -3.437458005880e-07,        -3.577545809171e-07
 2.43511500e+00,        -1.684952145382e-10,        -1.720350418566e-10,        +1.772032101203e-10,        +1.865960430084e-10,        -1.215249774478e-06,        -1.263678754214e-06,        -5.890891977637e-10,        -6.093783674786e-10,        +1.705817406707e-10,        +1.796659415694e-10,        -1.207448658867e-06,        -1.255574248641e-06,        -1.131066302991e-09,        -1.173051955286e-09,        +1.534024140924e-10,        +1.616576381762e-10,        -1.177452118557e-06,        -1.224397433832e-06,        +7.647281423351e-10,        +7.885110506662e-10,        +1.261476694379e-09,        +1.312268922038e-09,        -3.442043308205e-07,        -3.582060160126e-07
 2.43512000e+00,        -1.690257331184e-10,        -1.725692464426e-10,        +1.772375174377e-10,        +1.866218742406e-10,        -1.216967554703e-06,        -1.265373588387e-06,        -5.902132077035e-10,        -6.104980619103e-10,        +1.706086327813e-10,        +1.796845283981e-10,        -1.209154740368e-06,        -1.257257514470e-06,        -1.132943659328e-09,        -1.174914397637e-09,        +1.534179590884e-10,        +1.616655176944e-10,        -1.179114402595e-06,        -1.226037432706e-06,        +7.664439805919e-10,        +7.902285673176e-10,        +1.263209139177e-09,        +1.313976430764e-09,        -3.446641445078e-07,        -3.586586528956e-07
 2.43512500e+00,        -1.695577662310e-10,        -1.731049012453e-10,        +1.772719015074e-10,        +1.866477557254e-10,        -1.218690153230e-06,        -1.267072943232e-06,        -5.913403968227e-10,        -6.116207681818e-10,        +1.706355810618e-10,        +1.797031463809e-10,        -1.210865607342e-06,        -1.258945270105e-06,        -1.134826307414e-09,        -1.176781832535e-09,        +1.534335292063e-10,        +1.616734005179e-10,        -1.180781349224e-06,        -1.227681805957e-06,        +7.681646582582e-10,        +7.919506878668e-10,        +1.264946433468e-09,        +1.315688484068e-09,        -3.451252470430e-07,        -3.591124963674e-07
 2.43513000e+00,        -1.700913202452e-10,        -1.736420120695e-10,        +1.773063626500e-10,        +1.866736876619e-10,        -1.220417590335e-06,        -1.268776836837e-06,        -5.924707784975e-10,        -6.127464983515e-10,        +1.706625857529e-10,        +1.797217956365e-10,        -1.212581279926e-06,        -1.260637533509e-06,        -1.136714269508e-09,        -1.178654279939e-09,        +1.534491245584e-10,        +1.616812866612e-10,        -1.182452978065e-06,        -1.229330571087e-06,        +7.698901957035e-10,        +7.936774307425e-10,        +1.266688597659e-09,        +1.317405100130e-09,        -3.455876438495e-07,        -3.595675512552e-07
 2.43513500e+00,        -1.706264015734e-10,        -1.741805847459e-10,        +1.773409011882e-10,        +1.866996702499e-10,        -1.222149886407e-06,        -1.270485287385e-06,        -5.936043661906e-10,        -6.138752645341e-10,        +1.706896470846e-10,        +1.797404762910e-10,        -1.214301778372e-06,        -1.262334322740e-06,        -1.138607568025e-09,        -1.180531759934e-09,        +1.534647452389e-10,        +1.616891761356e-10,        -1.184129308848e-06,        -1.230983745689e-06,        +7.716206134181e-10,        +7.954088144720e-10,        +1.268435652268e-09,        +1.319126297229e-09,        -3.460513403811e-07,        -3.600238224117e-07
 2.43514000e+00,        -1.711630166709e-10,        -1.747206251436e-10,        +1.773755174469e-10,        +1.867257036908e-10,        -1.223887061951e-06,        -1.272198313154e-06,        -5.947411734288e-10,        -6.150070789072e-10,        +1.707167652973e-10,        +1.797591884688e-10,        -1.216027123044e-06,        -1.264035655955e-06,        -1.140506225483e-09,        -1.182414292720e-09,        +1.534803913558e-10,        +1.616970689470e-10,        -1.185810361416e-06,        -1.232641347453e-06,        +7.733559320054e-10,        +7.971448576806e-10,        +1.270187617931e-09,        +1.320852093738e-09,        -3.465163421221e-07,        -3.604813147156e-07
 2.43514500e+00,        -1.717011720123e-10,        -1.752621391583e-10,        +1.774102117519e-10,        +1.867517881868e-10,        -1.225629137588e-06,        -1.273915932523e-06,        -5.958812138212e-10,        -6.161419537193e-10,        +1.707439406289e-10,        +1.797779322934e-10,        -1.217757334421e-06,        -1.265741551405e-06,        -1.142410264517e-09,        -1.184301898591e-09,        +1.534960630174e-10,        +1.617049651168e-10,        -1.187496155722e-06,        -1.234303394162e-06,        +7.750961721769e-10,        +7.988855790846e-10,        +1.271944515400e-09,        +1.322582508130e-09,        -3.469826545880e-07,        -3.609400330718e-07
