        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44898500e+00,        +1.810540457435e-04,        +1.269223324710e-03,        -9.651150773623e-05
 2.44899000e+00,        +1.810358134552e-04,        +1.269237450989e-03,        -9.651317567003e-05
 2.44899500e+00,        +1.810176128973e-04,        +1.269251569668e-03,        -9.651484306520e-05
 2.44900000e+00,        +1.809994440055e-04,        +1.269265680650e-03,        -9.651650992018e-05
 2.44900500e+00,        +1.809813067162e-04,        +1.269279783896e-03,        -9.651817624288e-05
 2.44901000e+00,        +1.809632009654e-04,        +1.269293879199e-03,        -9.651984202567e-05
 2.44901500e+00,        +1.809451266897e-04,        +1.269307967420e-03,        -9.652150727450e-05
 2.44902000e+00,        +1.809270838255e-04,        +1.269322047450e-03,        -9.652317198556e-05
 2.44902500e+00,        +1.809090723097e-04,        +1.269336120095e-03,        -9.652483616249e-05
 2.44903000e+00,        +1.808910920791e-04,        +1.269350185102e-03,        -9.652649980670e-05
 2.44903500e+00,        +1.808731430707e-04,        +1.269364242590e-03,        -9.652816291633e-05
 2.44904000e+00,        +1.808552252218e-04,        +1.269378292338e-03,        -9.652982549440e-05
 2.44904500e+00,        +1.808373384698e-04,        +1.269392334232e-03,        -9.653148754277e-05
 2.44905000e+00,        +1.808194827521e-04,        +1.269406369153e-03,        -9.653314905845e-05
 2.44905500e+00,        +1.808016580064e-04,        +1.269420396240e-03,        -9.653481004553e-05
 2.44906000e+00,        +1.807838641706e-04,        +1.269434415764e-03,        -9.653647050365e-05
 2.44906500e+00,        +1.807661011826e-04,        +1.269448427803e-03,        -9.653813043053e-05
 2.44907000e+00,        +1.807483689805e-04,        +1.269462432166e-03,        -9.653978983339e-05
 2.44907500e+00,        +1.807306675027e-04,        +1.269476429068e-03,        -9.654144870773e-05
 2.44908000e+00,        +1.807129966875e-04,        +1.269490418554e-03,        -9.654310705739e-05
 2.44908500e+00,        +1.806953564736e-04,        +1.269504400489e-03,        -9.654476487848e-05
 2.44909000e+00,        +1.806777467997e-04,        +1.269518375023e-03,        -9.654642217931e-05
 2.44909500e+00,        +1.806601676047e-04,        +1.269532341908e-03,        -9.654807895430e-05
 2.44910000e+00,        +1.806426188276e-04,        +1.269546301347e-03,        -9.654973520633e-05
 2.44910500e+00,        +1.806251004077e-04,        +1.269560253273e-03,        -9.655139093200e-05
 2.44911000e+00,        +1.806076122842e-04,        +1.269574197784e-03,        -9.655304614419e-05
 2.44911500e+00,        +1.805901543968e-04,        +1.269588134867e-03,        -9.655470082651e-05
 2.44912000e+00,        +1.805727266849e-04,        +1.269602064673e-03,        -9.655635499560e-05
 2.44912500e+00,        +1.805553290884e-04,        +1.269615986956e-03,        -9.655800864315e-05
 2.44913000e+00,        +1.805379615473e-04,        +1.269629901902e-03,        -9.655966177355e-05
 2.44913500e+00,        +1.805206240016e-04,        +1.269643809598e-03,        -9.656131438313e-05
 2.44914000e+00,        +1.805033163916e-04,        +1.269657709449e-03,        -9.656296647620e-05
 2.44914500e+00,        +1.804860386577e-04,        +1.269671601925e-03,        -9.656461805380e-05
 2.44915000e+00,        +1.804687907403e-04,        +1.269685487539e-03,        -9.656626911588e-05
 2.44915500e+00,        +1.804515725801e-04,        +1.269699365666e-03,        -9.656791966161e-05
 2.44916000e+00,        +1.804343841181e-04,        +1.269713236009e-03,        -9.656956969899e-05
 2.44916500e+00,        +1.804172252950e-04,        +1.269727099479e-03,        -9.657121921584e-05
 2.44917000e+00,        +1.804000960521e-04,        +1.269740955532e-03,        -9.657286822328e-05
 2.44917500e+00,        +1.803829963307e-04,        +1.269754804076e-03,        -9.657451671620e-05
 2.44918000e+00,        +1.803659260720e-04,        +1.269768645404e-03,        -9.657616469787e-05
 2.44918500e+00,        +1.803488852176e-04,        +1.269782479420e-03,        -9.657781217538e-05
 2.44919000e+00,        +1.803318737093e-04,        +1.269796306492e-03,        -9.657945913138e-05
 2.44919500e+00,        +1.803148914888e-04,        +1.269810125911e-03,        -9.658110559073e-05
 2.44920000e+00,        +1.802979384981e-04,        +1.269823938411e-03,        -9.658275153617e-05
 2.44920500e+00,        +1.802810146794e-04,        +1.269837743221e-03,        -9.658439697539e-05
 2.44921000e+00,        +1.802641199749e-04,        +1.269851541040e-03,        -9.658604190814e-05
 2.44921500e+00,        +1.802472543269e-04,        +1.269865331510e-03,        -9.658768632817e-05
 2.44922000e+00,        +1.802304176780e-04,        +1.269879115029e-03,        -9.658933024725e-05
 2.44922500e+00,        +1.802136099710e-04,        +1.269892891011e-03,        -9.659097366289e-05
 2.44923000e+00,        +1.801968311485e-04,        +1.269906659950e-03,        -9.659261657123e-05
 2.44923500e+00,        +1.801800811536e-04,        +1.269920421515e-03,        -9.659425897729e-05
 2.44924000e+00,        +1.801633599293e-04,        +1.269934176036e-03,        -9.659590088372e-05
 2.44924500e+00,        +1.801466674189e-04,        +1.269947923460e-03,        -9.659754228390e-05
 2.44925000e+00,        +1.801300035658e-04,        +1.269961663760e-03,        -9.659918318425e-05
 2.44925500e+00,        +1.801133683134e-04,        +1.269975396413e-03,        -9.660082358541e-05
 2.44926000e+00,        +1.800967616054e-04,        +1.269989122519e-03,        -9.660246348554e-05
 2.44926500e+00,        +1.800801833856e-04,        +1.270002841215e-03,        -9.660410288556e-05
 2.44927000e+00,        +1.800636335979e-04,        +1.270016552956e-03,        -9.660574179238e-05
 2.44927500e+00,        +1.800471121863e-04,        +1.270030257277e-03,        -9.660738019668e-05
 2.44928000e+00,        +1.800306190951e-04,        +1.270043954795e-03,        -9.660901810420e-05
 2.44928500e+00,        +1.800141542686e-04,        +1.270057645084e-03,        -9.661065551491e-05
 2.44929000e+00,        +1.799977176512e-04,        +1.270071328463e-03,        -9.661229243405e-05
 2.44929500e+00,        +1.799813091875e-04,        +1.270085004420e-03,        -9.661392885354e-05
 2.44930000e+00,        +1.799649288223e-04,        +1.270098673678e-03,        -9.661556478058e-05
 2.44930500e+00,        +1.799485765003e-04,        +1.270112335571e-03,        -9.661720021399e-05
 2.44931000e+00,        +1.799322521667e-04,        +1.270125990665e-03,        -9.661883515380e-05
 2.44931500e+00,        +1.799159557666e-04,        +1.270139638637e-03,        -9.662046960391e-05
 2.44932000e+00,        +1.798996872451e-04,        +1.270153279467e-03,        -9.662210355831e-05
 2.44932500e+00,        +1.798834465478e-04,        +1.270166913545e-03,        -9.662373702782e-05
 2.44933000e+00,        +1.798672336200e-04,        +1.270180540431e-03,        -9.662537000403e-05
 2.44933500e+00,        +1.798510484076e-04,        +1.270194160221e-03,        -9.662700249001e-05
 2.44934000e+00,        +1.798348908563e-04,        +1.270207773095e-03,        -9.662863448981e-05
 2.44934500e+00,        +1.798187609119e-04,        +1.270221379169e-03,        -9.663026599727e-05
 2.44935000e+00,        +1.798026585206e-04,        +1.270234978036e-03,        -9.663189702078e-05
 2.44935500e+00,        +1.797865836285e-04,        +1.270248570153e-03,        -9.663352755893e-05
 2.44936000e+00,        +1.797705361819e-04,        +1.270262155080e-03,        -9.663515760649e-05
 2.44936500e+00,        +1.797545161273e-04,        +1.270275733192e-03,        -9.663678717531e-05
 2.44937000e+00,        +1.797385234113e-04,        +1.270289304479e-03,        -9.663841625220e-05
 2.44937500e+00,        +1.797225579805e-04,        +1.270302868679e-03,        -9.664004485082e-05
 2.44938000e+00,        +1.797066197818e-04,        +1.270316426009e-03,        -9.664167296323e-05
 2.44938500e+00,        +1.796907087621e-04,        +1.270329976407e-03,        -9.664330059175e-05
 2.44939000e+00,        +1.796748248685e-04,        +1.270343519990e-03,        -9.664492774116e-05
 2.44939500e+00,        +1.796589680482e-04,        +1.270357056608e-03,        -9.664655440822e-05
 2.44940000e+00,        +1.796431382485e-04,        +1.270370586563e-03,        -9.664818059479e-05
 2.44940500e+00,        +1.796273354169e-04,        +1.270384109629e-03,        -9.664980630234e-05
 2.44941000e+00,        +1.796115595011e-04,        +1.270397625542e-03,        -9.665143153089e-05
 2.44941500e+00,        +1.795958104486e-04,        +1.270411134754e-03,        -9.665305628026e-05
 2.44942000e+00,        +1.795800882074e-04,        +1.270424637259e-03,        -9.665468055216e-05
 2.44942500e+00,        +1.795643927254e-04,        +1.270438132735e-03,        -9.665630434341e-05
 2.44943000e+00,        +1.795487239506e-04,        +1.270451621482e-03,        -9.665792766024e-05
 2.44943500e+00,        +1.795330818314e-04,        +1.270465103418e-03,        -9.665955050311e-05
 2.44944000e+00,        +1.795174663160e-04,        +1.270478578544e-03,        -9.666117286783e-05
 2.44944500e+00,        +1.795018773529e-04,        +1.270492046912e-03,        -9.666279476342e-05
 2.44945000e+00,        +1.794863148907e-04,        +1.270505508239e-03,        -9.666441617772e-05
 2.44945500e+00,        +1.794707788780e-04,        +1.270518963202e-03,        -9.666603712273e-05
 2.44946000e+00,        +1.794552692638e-04,        +1.270532411222e-03,        -9.666765759480e-05
 2.44946500e+00,        +1.794397859969e-04,        +1.270545852645e-03,        -9.666927759311e-05
 2.44947000e+00,        +1.794243290265e-04,        +1.270559287146e-03,        -9.667089712215e-05
 2.44947500e+00,        +1.794088983016e-04,        +1.270572714945e-03,        -9.667251618235e-05
 2.44948000e+00,        +1.793934937717e-04,        +1.270586135950e-03,        -9.667413476626e-05
 2.44948500e+00,        +1.793781153862e-04,        +1.270599550184e-03,        -9.667575288902e-05
 2.44949000e+00,        +1.793627630946e-04,        +1.270612957935e-03,        -9.667737053655e-05
 2.44949500e+00,        +1.793474368466e-04,        +1.270626358877e-03,        -9.667898771940e-05
 2.44950000e+00,        +1.793321365920e-04,        +1.270639753007e-03,        -9.668060443444e-05
 2.44950500e+00,        +1.793168622807e-04,        +1.270653140443e-03,        -9.668222068291e-05
 2.44951000e+00,        +1.793016138627e-04,        +1.270666521465e-03,        -9.668383646165e-05
 2.44951500e+00,        +1.792863912882e-04,        +1.270679895618e-03,        -9.668545177896e-05
 2.44952000e+00,        +1.792711945074e-04,        +1.270693263199e-03,        -9.668706663181e-05
 2.44952500e+00,        +1.792560234709e-04,        +1.270706624144e-03,        -9.668868101718e-05
 2.44953000e+00,        +1.792408781289e-04,        +1.270719978441e-03,        -9.669029494131e-05
 2.44953500e+00,        +1.792257584323e-04,        +1.270733326139e-03,        -9.669190840104e-05
 2.44954000e+00,        +1.792106643316e-04,        +1.270746667181e-03,        -9.669352140117e-05
 2.44954500e+00,        +1.791955957778e-04,        +1.270760001475e-03,        -9.669513393821e-05
 2.44955000e+00,        +1.791805527219e-04,        +1.270773329358e-03,        -9.669674601316e-05
 2.44955500e+00,        +1.791655351149e-04,        +1.270786650486e-03,        -9.669835762985e-05
 2.44956000e+00,        +1.791505429080e-04,        +1.270799965157e-03,        -9.669996878610e-05
 2.44956500e+00,        +1.791355760526e-04,        +1.270813273270e-03,        -9.670157948368e-05
 2.44957000e+00,        +1.791206345001e-04,        +1.270826574796e-03,        -9.670318972000e-05
 2.44957500e+00,        +1.791057182020e-04,        +1.270839869674e-03,        -9.670479950185e-05
 2.44958000e+00,        +1.790908271100e-04,        +1.270853158095e-03,        -9.670640882674e-05
 2.44958500e+00,        +1.790759611759e-04,        +1.270866439789e-03,        -9.670801768967e-05
 2.44959000e+00,        +1.790611203516e-04,        +1.270879715243e-03,        -9.670962609896e-05
 2.44959500e+00,        +1.790463045891e-04,        +1.270892984040e-03,        -9.671123405917e-05
 2.44960000e+00,        +1.790315138404e-04,        +1.270906246221e-03,        -9.671284155683e-05
 2.44960500e+00,        +1.790167480579e-04,        +1.270919502038e-03,        -9.671444860326e-05
 2.44961000e+00,        +1.790020071939e-04,        +1.270932751389e-03,        -9.671605519950e-05
 2.44961500e+00,        +1.789872912007e-04,        +1.270945994081e-03,        -9.671766133812e-05
 2.44962000e+00,        +1.789726000311e-04,        +1.270959230343e-03,        -9.671926702488e-05
 2.44962500e+00,        +1.789579336377e-04,        +1.270972460141e-03,        -9.672087226326e-05
 2.44963000e+00,        +1.789432919732e-04,        +1.270985683610e-03,        -9.672247704809e-05
 2.44963500e+00,        +1.789286749906e-04,        +1.270998900686e-03,        -9.672408138423e-05
 2.44964000e+00,        +1.789140826429e-04,        +1.271012111002e-03,        -9.672568526932e-05
 2.44964500e+00,        +1.788995148832e-04,        +1.271025315001e-03,        -9.672728870590e-05
 2.44965000e+00,        +1.788849716647e-04,        +1.271038512674e-03,        -9.672889169333e-05
 2.44965500e+00,        +1.788704529408e-04,        +1.271051703757e-03,        -9.673049423523e-05
 2.44966000e+00,        +1.788559586649e-04,        +1.271064888446e-03,        -9.673209632774e-05
 2.44966500e+00,        +1.788414887906e-04,        +1.271078066981e-03,        -9.673369797341e-05
 2.44967000e+00,        +1.788270432716e-04,        +1.271091238994e-03,        -9.673529917315e-05
 2.44967500e+00,        +1.788126220616e-04,        +1.271104404507e-03,        -9.673689992749e-05
 2.44968000e+00,        +1.787982251146e-04,        +1.271117563523e-03,        -9.673850024229e-05
 2.44968500e+00,        +1.787838523844e-04,        +1.271130716357e-03,        -9.674010010395e-05
 2.44969000e+00,        +1.787695038253e-04,        +1.271143862925e-03,        -9.674169952527e-05
 2.44969500e+00,        +1.787551793914e-04,        +1.271157003117e-03,        -9.674329850627e-05
 2.44970000e+00,        +1.787408790371e-04,        +1.271170136777e-03,        -9.674489704145e-05
 2.44970500e+00,        +1.787266027167e-04,        +1.271183264373e-03,        -9.674649513840e-05
 2.44971000e+00,        +1.787123503848e-04,        +1.271196385418e-03,        -9.674809278928e-05
 2.44971500e+00,        +1.786981219960e-04,        +1.271209500171e-03,        -9.674969000334e-05
 2.44972000e+00,        +1.786839175051e-04,        +1.271222608465e-03,        -9.675128677774e-05
 2.44972500e+00,        +1.786697368669e-04,        +1.271235710787e-03,        -9.675288310875e-05
 2.44973000e+00,        +1.786555800364e-04,        +1.271248806625e-03,        -9.675447900544e-05
 2.44973500e+00,        +1.786414469686e-04,        +1.271261896178e-03,        -9.675607446090e-05
 2.44974000e+00,        +1.786273376187e-04,        +1.271274979466e-03,        -9.675766948058e-05
 2.44974500e+00,        +1.786132519419e-04,        +1.271288056605e-03,        -9.675926406177e-05
 2.44975000e+00,        +1.785991898937e-04,        +1.271301127417e-03,        -9.676085820390e-05
 2.44975500e+00,        +1.785851514294e-04,        +1.271314191702e-03,        -9.676245191597e-05
 2.44976000e+00,        +1.785711365048e-04,        +1.271327250192e-03,        -9.676404519090e-05
 2.44976500e+00,        +1.785571450753e-04,        +1.271340302136e-03,        -9.676563803255e-05
 2.44977000e+00,        +1.785431770969e-04,        +1.271353347785e-03,        -9.676723043622e-05
 2.44977500e+00,        +1.785292325254e-04,        +1.271366387557e-03,        -9.676882240932e-05
 2.44978000e+00,        +1.785153113168e-04,        +1.271379420842e-03,        -9.677041394757e-05
 2.44978500e+00,        +1.785014134272e-04,        +1.271392448048e-03,        -9.677200505251e-05
 2.44979000e+00,        +1.784875388128e-04,        +1.271405468978e-03,        -9.677359572797e-05
 2.44979500e+00,        +1.784736874299e-04,        +1.271418483721e-03,        -9.677518597242e-05
 2.44980000e+00,        +1.784598592348e-04,        +1.271431492426e-03,        -9.677677578681e-05
 2.44980500e+00,        +1.784460541841e-04,        +1.271444494766e-03,        -9.677836516716e-05
 2.44981000e+00,        +1.784322722343e-04,        +1.271457490985e-03,        -9.677995412512e-05
 2.44981500e+00,        +1.784185133422e-04,        +1.271470481280e-03,        -9.678154264780e-05
 2.44982000e+00,        +1.784047774646e-04,        +1.271483465141e-03,        -9.678313074758e-05
 2.44982500e+00,        +1.783910645583e-04,        +1.271496442965e-03,        -9.678471841535e-05
 2.44983000e+00,        +1.783773745803e-04,        +1.271509414542e-03,        -9.678630565551e-05
 2.44983500e+00,        +1.783637074878e-04,        +1.271522380233e-03,        -9.678789246936e-05
 2.44984000e+00,        +1.783500632379e-04,        +1.271535339579e-03,        -9.678947886354e-05
 2.44984500e+00,        +1.783364417879e-04,        +1.271548292825e-03,        -9.679106482566e-05
 2.44985000e+00,        +1.783228430953e-04,        +1.271561240124e-03,        -9.679265036732e-05
 2.44985500e+00,        +1.783092671174e-04,        +1.271574181171e-03,        -9.679423548376e-05
 2.44986000e+00,        +1.782957138119e-04,        +1.271587116239e-03,        -9.679582017169e-05
 2.44986500e+00,        +1.782821831365e-04,        +1.271600045104e-03,        -9.679740443986e-05
 2.44987000e+00,        +1.782686750490e-04,        +1.271612968056e-03,        -9.679898828637e-05
 2.44987500e+00,        +1.782551895071e-04,        +1.271625884971e-03,        -9.680057171152e-05
 2.44988000e+00,        +1.782417264690e-04,        +1.271638795612e-03,        -9.680215471547e-05
 2.44988500e+00,        +1.782282858927e-04,        +1.271651700358e-03,        -9.680373729767e-05
 2.44989000e+00,        +1.782148677363e-04,        +1.271664598963e-03,        -9.680531945713e-05
 2.44989500e+00,        +1.782014719581e-04,        +1.271677491718e-03,        -9.680690119769e-05
 2.44990000e+00,        +1.781880985165e-04,        +1.271690378377e-03,        -9.680848252055e-05
 2.44990500e+00,        +1.781747473699e-04,        +1.271703258877e-03,        -9.681006342457e-05
 2.44991000e+00,        +1.781614184769e-04,        +1.271716133374e-03,        -9.681164391124e-05
 2.44991500e+00,        +1.781481117961e-04,        +1.271729002162e-03,        -9.681322398100e-05
 2.44992000e+00,        +1.781348272863e-04,        +1.271741864687e-03,        -9.681480363091e-05
 2.44992500e+00,        +1.781215649063e-04,        +1.271754721316e-03,        -9.681638286578e-05
 2.44993000e+00,        +1.781083246151e-04,        +1.271767572009e-03,        -9.681796168807e-05
 2.44993500e+00,        +1.780951063715e-04,        +1.271780416615e-03,        -9.681954009278e-05
 2.44994000e+00,        +1.780819101349e-04,        +1.271793255159e-03,        -9.682111808386e-05
 2.44994500e+00,        +1.780687358643e-04,        +1.271806088039e-03,        -9.682269565662e-05
 2.44995000e+00,        +1.780555835191e-04,        +1.271818914888e-03,        -9.682427282200e-05
 2.44995500e+00,        +1.780424530587e-04,        +1.271831735609e-03,        -9.682584957062e-05
 2.44996000e+00,        +1.780293444426e-04,        +1.271844550554e-03,        -9.682742590503e-05
 2.44996500e+00,        +1.780162576303e-04,        +1.271857359694e-03,        -9.682900183171e-05
 2.44997000e+00,        +1.780031925816e-04,        +1.271870162688e-03,        -9.683057734556e-05
 2.44997500e+00,        +1.779901492561e-04,        +1.271882960083e-03,        -9.683215244803e-05
 2.44998000e+00,        +1.779771276138e-04,        +1.271895751250e-03,        -9.683372714176e-05
 2.44998500e+00,        +1.779641276146e-04,        +1.271908536680e-03,        -9.683530142048e-05
 2.44999000e+00,        +1.779511492186e-04,        +1.271921315928e-03,        -9.683687529739e-05
 2.44999500e+00,        +1.779381923858e-04,        +1.271934089638e-03,        -9.683844876325e-05
 2.45000000e+00,        +1.779252570765e-04,        +1.271946857417e-03,        -9.684002181946e-05
 2.45000500e+00,        +1.779123432510e-04,        +1.271959619303e-03,        -9.684159446926e-05
 2.45001000e+00,        +1.778994508698e-04,        +1.271972375287e-03,        -9.684316671084e-05
 2.45001500e+00,        +1.778865798932e-04,        +1.271985125470e-03,        -9.684473854711e-05
 2.45002000e+00,        +1.778737302819e-04,        +1.271997869787e-03,        -9.684630997716e-05
 2.45002500e+00,        +1.778609019966e-04,        +1.272010608276e-03,        -9.684788100144e-05
 2.45003000e+00,        +1.778480949980e-04,        +1.272023340893e-03,        -9.684945162052e-05
 2.45003500e+00,        +1.778353092470e-04,        +1.272036067662e-03,        -9.685102183889e-05
 2.45004000e+00,        +1.778225447044e-04,        +1.272048788965e-03,        -9.685259165120e-05
 2.45004500e+00,        +1.778098013314e-04,        +1.272061504190e-03,        -9.685416105795e-05
 2.45005000e+00,        +1.777970790891e-04,        +1.272074213565e-03,        -9.685573006419e-05
 2.45005500e+00,        +1.777843779386e-04,        +1.272086917225e-03,        -9.685729866675e-05
 2.45006000e+00,        +1.777716978413e-04,        +1.272099615058e-03,        -9.685886686724e-05
 2.45006500e+00,        +1.777590387584e-04,        +1.272112307220e-03,        -9.686043467222e-05
 2.45007000e+00,        +1.777464006516e-04,        +1.272124993407e-03,        -9.686200207330e-05
 2.45007500e+00,        +1.777337834823e-04,        +1.272137673865e-03,        -9.686356907094e-05
 2.45008000e+00,        +1.777211872122e-04,        +1.272150348784e-03,        -9.686513567099e-05
 2.45008500e+00,        +1.777086118030e-04,        +1.272163017867e-03,        -9.686670187472e-05
 2.45009000e+00,        +1.776960572166e-04,        +1.272175680957e-03,        -9.686826767754e-05
 2.45009500e+00,        +1.776835234148e-04,        +1.272188338572e-03,        -9.686983308193e-05
 2.45010000e+00,        +1.776710103595e-04,        +1.272200990471e-03,        -9.687139809315e-05
 2.45010500e+00,        +1.776585180130e-04,        +1.272213636609e-03,        -9.687296270485e-05
 2.45011000e+00,        +1.776460463373e-04,        +1.272226276960e-03,        -9.687452691819e-05
 2.45011500e+00,        +1.776335952947e-04,        +1.272238911632e-03,        -9.687609073738e-05
 2.45012000e+00,        +1.776211648474e-04,        +1.272251540566e-03,        -9.687765416309e-05
 2.45012500e+00,        +1.776087549580e-04,        +1.272264164176e-03,        -9.687921718946e-05
 2.45013000e+00,        +1.775963655890e-04,        +1.272276781697e-03,        -9.688077982535e-05
 2.45013500e+00,        +1.775839967028e-04,        +1.272289393788e-03,        -9.688234206681e-05
 2.45014000e+00,        +1.775716482621e-04,        +1.272302000032e-03,        -9.688390391709e-05
 2.45014500e+00,        +1.775593202298e-04,        +1.272314600360e-03,        -9.688546536746e-05
 2.45015000e+00,        +1.775470125687e-04,        +1.272327195577e-03,        -9.688702643244e-05
 2.45015500e+00,        +1.775347252415e-04,        +1.272339784821e-03,        -9.688858710107e-05
 2.45016000e+00,        +1.775224582115e-04,        +1.272352368476e-03,        -9.689014738752e-05
 2.45016500e+00,        +1.775102114416e-04,        +1.272364946551e-03,        -9.689170727430e-05
 2.45017000e+00,        +1.774979848949e-04,        +1.272377519024e-03,        -9.689326677350e-05
 2.45017500e+00,        +1.774857785349e-04,        +1.272390085824e-03,        -9.689482588413e-05
 2.45018000e+00,        +1.774735923247e-04,        +1.272402647128e-03,        -9.689638460156e-05
 2.45018500e+00,        +1.774614262278e-04,        +1.272415202594e-03,        -9.689794293416e-05
 2.45019000e+00,        +1.774492802077e-04,        +1.272427752576e-03,        -9.689950087881e-05
 2.45019500e+00,        +1.774371542279e-04,        +1.272440296782e-03,        -9.690105843310e-05
 2.45020000e+00,        +1.774250482522e-04,        +1.272452835647e-03,        -9.690261560502e-05
 2.45020500e+00,        +1.774129622442e-04,        +1.272465369071e-03,        -9.690417239145e-05
 2.45021000e+00,        +1.774008961678e-04,        +1.272477896683e-03,        -9.690572878333e-05
 2.45021500e+00,        +1.773888499868e-04,        +1.272490418775e-03,        -9.690728479725e-05
 2.45022000e+00,        +1.773768236653e-04,        +1.272502935269e-03,        -9.690884041941e-05
 2.45022500e+00,        +1.773648171674e-04,        +1.272515446348e-03,        -9.691039566335e-05
 2.45023000e+00,        +1.773528304570e-04,        +1.272527951649e-03,        -9.691195052289e-05
 2.45023500e+00,        +1.773408634986e-04,        +1.272540451329e-03,        -9.691350499768e-05
 2.45024000e+00,        +1.773289162563e-04,        +1.272552946005e-03,        -9.691505908781e-05
 2.45024500e+00,        +1.773169886946e-04,        +1.272565434866e-03,        -9.691661279755e-05
 2.45025000e+00,        +1.773050807779e-04,        +1.272577918143e-03,        -9.691816612269e-05
 2.45025500e+00,        +1.772931924708e-04,        +1.272590396202e-03,        -9.691971907017e-05
 2.45026000e+00,        +1.772813237378e-04,        +1.272602868317e-03,        -9.692127163091e-05
 2.45026500e+00,        +1.772694745437e-04,        +1.272615335113e-03,        -9.692282381561e-05
 2.45027000e+00,        +1.772576448532e-04,        +1.272627796625e-03,        -9.692437561814e-05
 2.45027500e+00,        +1.772458346313e-04,        +1.272640252412e-03,        -9.692592704046e-05
 2.45028000e+00,        +1.772340438427e-04,        +1.272652702921e-03,        -9.692747808656e-05
 2.45028500e+00,        +1.772222724526e-04,        +1.272665147688e-03,        -9.692902875445e-05
 2.45029000e+00,        +1.772105204260e-04,        +1.272677587237e-03,        -9.693057904137e-05
 2.45029500e+00,        +1.771987877281e-04,        +1.272690021220e-03,        -9.693212895109e-05
 2.45030000e+00,        +1.771870743241e-04,        +1.272702449749e-03,        -9.693367848316e-05
 2.45030500e+00,        +1.771753801794e-04,        +1.272714872875e-03,        -9.693522764275e-05
 2.45031000e+00,        +1.771637052593e-04,        +1.272727290646e-03,        -9.693677642588e-05
 2.45031500e+00,        +1.771520495293e-04,        +1.272739702785e-03,        -9.693832482798e-05
 2.45032000e+00,        +1.771404129550e-04,        +1.272752109560e-03,        -9.693987285964e-05
 2.45032500e+00,        +1.771287955019e-04,        +1.272764511091e-03,        -9.694142051355e-05
 2.45033000e+00,        +1.771171971358e-04,        +1.272776906972e-03,        -9.694296779640e-05
 2.45033500e+00,        +1.771056178225e-04,        +1.272789297687e-03,        -9.694451470206e-05
 2.45034000e+00,        +1.770940575278e-04,        +1.272801682862e-03,        -9.694606123864e-05
 2.45034500e+00,        +1.770825162176e-04,        +1.272814062632e-03,        -9.694760740141e-05
 2.45035000e+00,        +1.770709938580e-04,        +1.272826436890e-03,        -9.694915319071e-05
 2.45035500e+00,        +1.770594904150e-04,        +1.272838806118e-03,        -9.695069860591e-05
 2.45036000e+00,        +1.770480058547e-04,        +1.272851169742e-03,        -9.695224365420e-05
 2.45036500e+00,        +1.770365401435e-04,        +1.272863527938e-03,        -9.695378832668e-05
 2.45037000e+00,        +1.770250932475e-04,        +1.272875881111e-03,        -9.695533263241e-05
 2.45037500e+00,        +1.770136651332e-04,        +1.272888228787e-03,        -9.695687656875e-05
 2.45038000e+00,        +1.770022557671e-04,        +1.272900570877e-03,        -9.695842013758e-05
 2.45038500e+00,        +1.769908651156e-04,        +1.272912907787e-03,        -9.695996333641e-05
 2.45039000e+00,        +1.769794931453e-04,        +1.272925239344e-03,        -9.696150616401e-05
 2.45039500e+00,        +1.769681398229e-04,        +1.272937565743e-03,        -9.696304862723e-05
 2.45040000e+00,        +1.769568051152e-04,        +1.272949886594e-03,        -9.696459071950e-05
 2.45040500e+00,        +1.769454889890e-04,        +1.272962202210e-03,        -9.696613244390e-05
 2.45041000e+00,        +1.769341914111e-04,        +1.272974512689e-03,        -9.696767380453e-05
 2.45041500e+00,        +1.769229123486e-04,        +1.272986817599e-03,        -9.696921479976e-05
 2.45042000e+00,        +1.769116517684e-04,        +1.272999117312e-03,        -9.697075542908e-05
 2.45042500e+00,        +1.769004096376e-04,        +1.273011411818e-03,        -9.697229569244e-05
 2.45043000e+00,        +1.768891859236e-04,        +1.273023700967e-03,        -9.697383559278e-05
 2.45043500e+00,        +1.768779805934e-04,        +1.273035984986e-03,        -9.697537512551e-05
 2.45044000e+00,        +1.768667936144e-04,        +1.273048263693e-03,        -9.697691430161e-05
 2.45044500e+00,        +1.768556249541e-04,        +1.273060537013e-03,        -9.697845310724e-05
 2.45045000e+00,        +1.768444745799e-04,        +1.273072805056e-03,        -9.697999155517e-05
 2.45045500e+00,        +1.768333424592e-04,        +1.273085068075e-03,        -9.698152963601e-05
 2.45046000e+00,        +1.768222285598e-04,        +1.273097325622e-03,        -9.698306735855e-05
 2.45046500e+00,        +1.768111328493e-04,        +1.273109578064e-03,        -9.698460471583e-05
 2.45047000e+00,        +1.768000552955e-04,        +1.273121825228e-03,        -9.698614171619e-05
 2.45047500e+00,        +1.767889958661e-04,        +1.273134067146e-03,        -9.698767835868e-05
 2.45048000e+00,        +1.767779545291e-04,        +1.273146303908e-03,        -9.698921463429e-05
 2.45048500e+00,        +1.767669312525e-04,        +1.273158535468e-03,        -9.699075055450e-05
 2.45049000e+00,        +1.767559260042e-04,        +1.273170761724e-03,        -9.699228611519e-05
 2.45049500e+00,        +1.767449387523e-04,        +1.273182983007e-03,        -9.699382132004e-05
