        f (GHz),           Re{E_x[1]} (V/m),           Im{E_x[1]} (V/m),           Re{E_y[1]} (V/m),           Im{E_y[1]} (V/m),           Re{E_z[1]} (V/m),           Im{E_z[1]} (V/m),           Re{E_x[2]} (V/m),           Im{E_x[2]} (V/m),           Re{E_y[2]} (V/m),           Im{E_y[2]} (V/m),           Re{E_z[2]} (V/m),           Im{E_z[2]} (V/m),           Re{E_x[3]} (V/m),           Im{E_x[3]} (V/m),           Re{E_y[3]} (V/m),           Im{E_y[3]} (V/m),           Re{E_z[3]} (V/m),           Im{E_z[3]} (V/m),           Re{E_x[4]} (V/m),           Im{E_x[4]} (V/m),           Re{E_y[4]} (V/m),           Im{E_y[4]} (V/m),           Re{E_z[4]} (V/m),           Im{E_z[4]} (V/m)
 2.40025000e+00,        +2.130082237724e+00,        +1.955490105480e+00,        +3.046513181791e+00,        -3.760032848448e+00,        +3.828217455372e-02,        +7.108724389932e-02,        +9.449356745906e-01,        +1.359550568693e+00,        +9.800688048338e+00,        -5.124316700596e+00,        -4.337196835329e-02,        +7.143791628565e-02,        +1.444832683858e+00,        +2.003519141786e+00,        +2.148823002051e+01,        -7.312762817922e+00,        -8.030205179209e-02,        +1.148146384698e-01,        -2.146837140626e+00,        -5.877638308005e-02,        +5.521114357866e+01,        -8.323152586858e+00,        -5.492854950915e-03,        +2.754512527585e-02
 2.40027500e+00,        +2.131539213177e+00,        +1.956629341730e+00,        +3.047244208520e+00,        -3.763287646298e+00,        +3.832586381823e-02,        +7.111622329431e-02,        +9.453079687574e-01,        +1.360158988535e+00,        +9.805767136231e+00,        -5.128733179303e+00,        -4.338529624368e-02,        +7.146764542013e-02,        +1.445126234472e+00,        +2.004146503074e+00,        +2.150037889123e+01,        -7.319351489070e+00,        -8.032881551635e-02,        +1.148703832506e-01,        -2.150245630189e+00,        -5.884239919450e-02,        +5.524806328008e+01,        -8.334100442812e+00,        -5.563850233335e-03,        +2.759925719843e-02
 2.40030000e+00,        +2.132995140235e+00,        +1.957767001459e+00,        +3.047979794485e+00,        -3.766542386719e+00,        +3.836952169305e-02,        +7.114516293763e-02,        +9.456800772238e-01,        +1.360766666423e+00,        +9.810853695543e+00,        -5.133152875746e+00,        -4.339859839574e-02,        +7.149736028792e-02,        +1.445419608518e+00,        +2.004773058209e+00,        +2.151254239720e+01,        -7.325947088729e+00,        -8.035552597787e-02,        +1.149261028769e-01,        -2.153654355112e+00,        -5.890854303482e-02,        +5.528502708876e+01,        -8.345066221046e+00,        -5.634881009129e-03,        +2.765339968732e-02
 2.40032500e+00,        +2.134450019399e+00,        +1.958903087137e+00,        +3.048719943992e+00,        -3.769797078130e+00,        +3.841314820003e-02,        +7.117406289075e-02,        +9.460519998226e-01,        +1.361373603342e+00,        +9.815947737126e+00,        -5.137575802373e+00,        -4.341187484793e-02,        +7.152706089413e-02,        +1.445712805716e+00,        +2.005398808254e+00,        +2.152472056222e+01,        -7.332549637411e+00,        -8.038218325076e-02,        +1.149817973556e-01,        -2.157063314988e+00,        -5.897481463163e-02,        +5.532203507638e+01,        -8.356049967326e+00,        -5.705947450571e-03,        +2.770755283172e-02
 2.40035000e+00,        +2.135903851171e+00,        +1.960037601235e+00,        +3.049464661361e+00,        -3.773051728955e+00,        +3.845674336105e-02,        +7.120292321500e-02,        +9.464237363873e-01,        +1.361979800280e+00,        +9.821049271855e+00,        -5.142001971658e+00,        -4.342512563863e-02,        +7.155674724387e-02,        +1.446005825790e+00,        +2.006023754272e+00,        +2.153691341015e+01,        -7.339159155676e+00,        -8.040878740899e-02,        +1.150374666939e-01,        -2.160472509411e+00,        -5.904121401663e-02,        +5.535908731475e+01,        -8.367051727542e+00,        -5.777049730092e-03,        +2.776171672110e-02
 2.40037500e+00,        +2.137356636049e+00,        +1.961170546214e+00,        +3.050213950917e+00,        -3.776306347626e+00,        +3.850030719795e-02,        +7.123174397158e-02,        +9.467952867520e-01,        +1.362585258218e+00,        +9.826158310627e+00,        -5.146431396096e+00,        -4.343835080618e-02,        +7.158641934226e-02,        +1.446298668461e+00,        +2.006647897321e+00,        +2.154912096486e+01,        -7.345775664130e+00,        -8.043533852636e-02,        +1.150931108989e-01,        -2.163881937972e+00,        -5.910774122260e-02,        +5.539618387586e+01,        -8.378071547712e+00,        -5.848188020249e-03,        +2.781589144510e-02
 2.40040000e+00,        +2.138808374534e+00,        +1.962301924533e+00,        +3.050967817001e+00,        -3.779560942580e+00,        +3.854383973253e-02,        +7.126052522155e-02,        +9.471666507514e-01,        +1.363189978140e+00,        +9.831274864360e+00,        -5.150864088208e+00,        -4.345155038879e-02,        +7.161607719441e-02,        +1.446591333454e+00,        +2.007271238460e+00,        +2.156134325031e+01,        -7.352399183431e+00,        -8.046183667653e-02,        +1.151487299775e-01,        -2.167291600261e+00,        -5.917439628342e-02,        +5.543332483186e+01,        -8.389109473980e+00,        -5.919362493749e-03,        +2.787007709363e-02
 2.40042500e+00,        +2.140259067126e+00,        +1.963431738645e+00,        +3.051726263960e+00,        -3.782815522258e+00,        +3.858734098660e-02,        +7.128926702583e-02,        +9.475378282208e-01,        +1.363793961025e+00,        +9.836398943995e+00,        -5.155300060537e+00,        -4.346472442464e-02,        +7.164572080542e-02,        +1.446883820492e+00,        +2.007893778743e+00,        +2.157358029048e+01,        -7.359029734283e+00,        -8.048828193297e-02,        +1.152043239370e-01,        -2.170701495870e+00,        -5.924117923408e-02,        +5.547051025505e+01,        -8.400165552619e+00,        -5.990573323444e-03,        +2.792427375680e-02
 2.40045000e+00,        +2.141708714324e+00,        +1.964559990998e+00,        +3.052489296153e+00,        -3.786070095111e+00,        +3.863081098194e-02,        +7.131796944519e-02,        +9.479088189958e-01,        +1.364397207850e+00,        +9.841530560495e+00,        -5.159739325652e+00,        -4.347787295179e-02,        +7.167535018040e-02,        +1.447176129299e+00,        +2.008515519225e+00,        +2.158583210941e+01,        -7.365667337441e+00,        -8.051467436903e-02,        +1.152598927843e-01,        -2.174111624388e+00,        -5.930809011065e-02,        +5.550774021790e+01,        -8.411239830030e+00,        -6.061820682321e-03,        +2.797848152493e-02
 2.40047500e+00,        +2.143157316628e+00,        +1.965686684036e+00,        +3.053256917950e+00,        -3.789324669593e+00,        +3.867424974030e-02,        +7.134663254029e-02,        +9.482796229127e-01,        +1.364999719592e+00,        +9.846669724843e+00,        -5.164181896144e+00,        -4.349099600827e-02,        +7.170496532447e-02,        +1.447468259601e+00,        +2.009136460957e+00,        +2.159809873118e+01,        -7.372312013707e+00,        -8.054101405788e-02,        +1.153154365267e-01,        -2.177521985403e+00,        -5.937512895033e-02,        +5.554501479303e+01,        -8.422332352740e+00,        -6.133104743517e-03,        +2.803270048860e-02
 2.40050000e+00,        +2.144604874536e+00,        +1.966811820198e+00,        +3.054029133729e+00,        -3.792579254167e+00,        +3.871765728342e-02,        +7.137525637163e-02,        +9.486502398086e-01,        +1.365601497225e+00,        +9.851816448047e+00,        -5.168627784629e+00,        -4.350409363200e-02,        +7.173456624273e-02,        +1.447760211125e+00,        +2.009756604989e+00,        +2.161038017994e+01,        -7.378963783935e+00,        -8.056730107253e-02,        +1.153709551711e-01,        -2.180932578503e+00,        -5.944229579138e-02,        +5.558233405322e+01,        -8.433443167409e+00,        -6.204425680317e-03,        +2.808693073859e-02
 2.40052500e+00,        +2.146051388547e+00,        +1.967935401917e+00,        +3.054805947882e+00,        -3.795833857299e+00,        +3.876103363302e-02,        +7.140384099960e-02,        +9.490206695206e-01,        +1.366202541722e+00,        +9.856970741135e+00,        -5.173077003746e+00,        -4.351716586083e-02,        +7.176415294027e-02,        +1.448051983596e+00,        +2.010375952369e+00,        +2.162267647985e+01,        -7.385622669026e+00,        -8.059353548586e-02,        +1.154264487248e-01,        -2.184343403277e+00,        -5.950959067322e-02,        +5.561969807140e+01,        -8.444572320823e+00,        -6.275783666147e-03,        +2.814117236592e-02
 2.40055000e+00,        +2.147496859160e+00,        +1.969057431622e+00,        +3.055587364808e+00,        -3.799088487464e+00,        +3.880437881078e-02,        +7.143238648441e-02,        +9.493909118869e-01,        +1.366802854052e+00,        +9.862132615160e+00,        -5.177529566161e+00,        -4.353021273253e-02,        +7.179372542220e-02,        +1.448343576742e+00,        +2.010994504143e+00,        +2.163498765516e+01,        -7.392288689931e+00,        -8.061971737056e-02,        +1.154819171948e-01,        -2.187754459310e+00,        -5.957701363634e-02,        +5.565710692070e+01,        -8.455719859900e+00,        -6.347178874586e-03,        +2.819542546181e-02
 2.40057500e+00,        +2.148941286872e+00,        +1.970177911738e+00,        +3.056373388918e+00,        -3.802343153143e+00,        +3.884769283839e-02,        +7.146089288619e-02,        +9.497609667458e-01,        +1.367402435185e+00,        +9.867302081193e+00,        -5.181985484561e+00,        -4.354323428482e-02,        +7.182328369361e-02,        +1.448634990290e+00,        +2.011612261356e+00,        +2.164731373015e+01,        -7.398961867652e+00,        -8.064584679919e-02,        +1.155373605883e-01,        -2.191165746188e+00,        -5.964456472231e-02,        +5.569456067436e+01,        -8.466885831686e+00,        -6.418611479353e-03,        +2.824969011774e-02
 2.40060000e+00,        +2.150384672183e+00,        +1.971296844683e+00,        +3.057164024635e+00,        -3.805597862823e+00,        +3.889097573750e-02,        +7.148936026488e-02,        +9.501308339365e-01,        +1.368001286087e+00,        +9.872479150331e+00,        -5.186444771661e+00,        -4.355623055531e-02,        +7.185282775961e-02,        +1.448926223970e+00,        +2.012229225048e+00,        +2.165965472914e+01,        -7.405642223240e+00,        -8.067192384413e-02,        +1.155927789123e-01,        -2.194577263496e+00,        -5.971224397384e-02,        +5.573205940583e+01,        -8.478070283362e+00,        -6.490081654328e-03,        +2.830396642540e-02
 2.40062500e+00,        +2.151827015588e+00,        +1.972414232871e+00,        +3.057959276390e+00,        -3.808852624997e+00,        +3.893422752973e-02,        +7.151778868033e-02,        +9.505005132984e-01,        +1.368599407724e+00,        +9.877663833693e+00,        -5.190907440197e+00,        -4.356920158155e-02,        +7.188235762529e-02,        +1.449217277509e+00,        +2.012845396261e+00,        +2.167201067652e+01,        -7.412329777798e+00,        -8.069794857764e-02,        +1.156481721740e-01,        -2.197989010818e+00,        -5.978005143477e-02,        +5.576960318868e+01,        -8.489273262237e+00,        -6.561589573530e-03,        +2.835825447672e-02
 2.40065000e+00,        +2.153268317586e+00,        +1.973530078714e+00,        +3.058759148625e+00,        -3.812107448167e+00,        +3.897744823671e-02,        +7.154617819223e-02,        +9.508700046717e-01,        +1.369196801058e+00,        +9.882856142419e+00,        -5.195373502933e+00,        -4.358214740103e-02,        +7.191187329574e-02,        +1.449508150638e+00,        +2.013460776034e+00,        +2.168438159672e+01,        -7.419024552478e+00,        -8.072392107179e-02,        +1.157035403806e-01,        -2.201400987737e+00,        -5.984798714999e-02,        +5.580719209667e+01,        -8.500494815753e+00,        -6.633135411143e-03,        +2.841255436385e-02
 2.40067500e+00,        +2.154708578673e+00,        +1.974644384615e+00,        +3.059563645795e+00,        -3.815362340839e+00,        +3.902063788001e-02,        +7.157452886013e-02,        +9.512393078969e-01,        +1.369793467050e+00,        +9.888056087672e+00,        -5.199842972655e+00,        -4.359506805113e-02,        +7.194137477606e-02,        +1.449798843087e+00,        +2.014075365401e+00,        +2.169676751421e+01,        -7.425726568481e+00,        -8.074984139851e-02,        +1.157588835391e-01,        -2.204813193837e+00,        -5.991605116556e-02,        +5.584482620372e+01,        -8.511734991483e+00,        -6.704719341483e-03,        +2.846686617917e-02
 2.40070000e+00,        +2.156147799346e+00,        +1.975757152974e+00,        +3.060372772362e+00,        -3.818617311526e+00,        +3.906379648121e-02,        +7.160284074348e-02,        +9.516084228151e-01,        +1.370389406661e+00,        +9.893263680638e+00,        -5.204315862176e+00,        -4.360796356918e-02,        +7.197086207132e-02,        +1.450089354587e+00,        +2.014689165400e+00,        +2.170916845352e+01,        -7.432435847062e+00,        -8.077570962958e-02,        +1.158142016568e-01,        -2.208225628698e+00,        -5.998424352864e-02,        +5.588250558390e+01,        -8.522993837135e+00,        -6.776341539036e-03,        +2.852119001530e-02
 2.40072500e+00,        +2.157585980103e+00,        +1.976868386187e+00,        +3.061186532802e+00,        -3.821872368751e+00,        +3.910692406186e-02,        +7.163111390155e-02,        +9.519773492680e-01,        +1.370984620847e+00,        +9.898478932527e+00,        -5.208792184333e+00,        -4.362083399243e-02,        +7.200033518661e-02,        +1.450379684870e+00,        +2.015302177061e+00,        +2.172158443923e+01,        -7.439152409526e+00,        -8.080152583662e-02,        +1.158694947407e-01,        -2.211638291903e+00,        -6.005256428745e-02,        +5.592023031146e+01,        -8.534271400548e+00,        -6.848002178434e-03,        +2.857552596507e-02
 2.40075000e+00,        +2.159023121437e+00,        +1.977978086644e+00,        +3.062004931601e+00,        -3.825127521039e+00,        +3.915002064348e-02,        +7.165934839351e-02,        +9.523460870978e-01,        +1.371579110564e+00,        +9.903701854570e+00,        -5.213271951989e+00,        -4.363367935805e-02,        +7.202979412702e-02,        +1.450669833666e+00,        +2.015914401416e+00,        +2.173401549597e+01,        -7.445876277227e+00,        -8.082729009110e-02,        +1.159247627980e-01,        -2.215051183031e+00,        -6.012101349140e-02,        +5.595800046079e+01,        -8.545567729698e+00,        -6.919701434468e-03,        +2.862987412158e-02
 2.40077500e+00,        +2.160459223847e+00,        +1.979086256732e+00,        +3.062827973253e+00,        -3.828382776926e+00,        +3.919308624757e-02,        +7.168754427838e-02,        +9.527146361470e-01,        +1.372172876766e+00,        +9.908932458020e+00,        -5.217755178031e+00,        -4.364649970315e-02,        +7.205923889762e-02,        +1.450959800710e+00,        +2.016525839494e+00,        +2.174646164842e+01,        -7.452607471573e+00,        -8.085300246432e-02,        +1.159800058359e-01,        -2.218464301661e+00,        -6.018959119098e-02,        +5.599581610649e+01,        -8.556882872691e+00,        -6.991439482081e-03,        +2.868423457812e-02
 2.40080000e+00,        +2.161894287827e+00,        +1.980192898830e+00,        +3.063655662267e+00,        -3.831638144953e+00,        +3.923612089562e-02,        +7.171570161506e-02,        +9.530829962590e-01,        +1.372765920405e+00,        +9.914170754156e+00,        -5.222241875372e+00,        -4.365929506474e-02,        +7.208866950350e-02,        +1.451249585734e+00,        +2.017136492322e+00,        +2.175892292130e+01,        -7.459346014023e+00,        -8.087866302746e-02,        +1.160352238615e-01,        -2.221877647372e+00,        -6.025829743782e-02,        +5.603367732327e+01,        -8.568216877771e+00,        -7.063216496375e-03,        +2.873860742825e-02
 2.40082500e+00,        +2.163328313871e+00,        +1.981298015316e+00,        +3.064488003160e+00,        -3.834893633668e+00,        +3.927912460909e-02,        +7.174382046230e-02,        +9.534511672772e-01,        +1.373358242432e+00,        +9.919416754276e+00,        -5.226732056950e+00,        -4.367206547978e-02,        +7.211808594972e-02,        +1.451539188472e+00,        +2.017746360926e+00,        +2.177139933940e+01,        -7.466091926088e+00,        -8.090427185151e-02,        +1.160904168820e-01,        -2.225291219743e+00,        -6.032713228464e-02,        +5.607158418605e+01,        -8.579569793316e+00,        -7.135032652608e-03,        +2.879299276573e-02
 2.40085000e+00,        +2.164761302476e+00,        +1.982401608561e+00,        +3.065325000460e+00,        -3.838149251628e+00,        +3.932209740941e-02,        +7.177190087874e-02,        +9.538191490459e-01,        +1.373949843795e+00,        +9.924670469705e+00,        -5.231225735730e+00,        -4.368481098515e-02,        +7.214748824136e-02,        +1.451828608659e+00,        +2.018355446328e+00,        +2.178389092754e+01,        -7.472845229328e+00,        -8.092982900734e-02,        +1.161455849045e-01,        -2.228705018349e+00,        -6.039609578529e-02,        +5.610953676989e+01,        -8.590941667839e+00,        -7.206888126197e-03,        +2.884739068460e-02
 2.40087500e+00,        +2.166193254135e+00,        +1.983503680932e+00,        +3.066166658707e+00,        -3.841405007394e+00,        +3.936503931800e-02,        +7.179994292286e-02,        +9.541869414098e-01,        +1.374540725440e+00,        +9.929931911788e+00,        -5.235722924702e+00,        -4.369753161763e-02,        +7.217687638348e-02,        +1.452117846029e+00,        +2.018963749551e+00,        +2.179639771061e+01,        -7.479605945360e+00,        -8.095533456564e-02,        +1.162007279362e-01,        -2.232119042768e+00,        -6.046518799478e-02,        +5.614753515003e+01,        -8.602332549992e+00,        -7.278783092722e-03,        +2.890180127908e-02
 2.40090000e+00,        +2.167624169343e+00,        +1.984604234791e+00,        +3.067012982451e+00,        -3.844660909538e+00,        +3.940795035626e-02,        +7.182794665303e-02,        +9.545545442140e-01,        +1.375130888313e+00,        +9.935201091895e+00,        -5.240223636880e+00,        -4.371022741397e-02,        +7.220625038114e-02,        +1.452406900318e+00,        +2.019571271613e+00,        +2.180891971353e+01,        -7.486374095850e+00,        -8.098078859696e-02,        +1.162558459843e-01,        -2.235533292574e+00,        -6.053440896917e-02,        +5.618557940187e+01,        -8.613742488560e+00,        -7.350717727916e-03,        +2.895622464368e-02
 2.40092500e+00,        +2.169054048594e+00,        +1.985703272496e+00,        +3.067863976255e+00,        -3.847916966636e+00,        +3.945083054556e-02,        +7.185591212747e-02,        +9.549219573041e-01,        +1.375720333355e+00,        +9.940478021419e+00,        -5.244727885306e+00,        -4.372289841082e-02,        +7.223561023942e-02,        +1.452695771262e+00,        +2.020178013534e+00,        +2.182145696129e+01,        -7.493149702517e+00,        -8.100619117171e-02,        +1.163109390559e-01,        -2.238947767343e+00,        -6.060375876574e-02,        +5.622366960097e+01,        -8.625171532468e+00,        -7.422692207678e-03,        +2.901066087312e-02
 2.40095000e+00,        +2.170482892380e+00,        +1.986800796399e+00,        +3.068719644689e+00,        -3.851173187272e+00,        +3.949367990725e-02,        +7.188383940429e-02,        +9.552891805264e-01,        +1.376309061509e+00,        +9.945762711774e+00,        -5.249235683047e+00,        -4.373554464475e-02,        +7.226495596336e-02,        +1.452984458598e+00,        +2.020783976328e+00,        +2.183400947892e+01,        -7.499932787133e+00,        -8.103154236013e-02,        +1.163660071583e-01,        -2.242362466647e+00,        -6.067323744280e-02,        +5.626180582309e+01,        -8.636619730778e+00,        -7.494706708071e-03,        +2.906511006234e-02
 2.40097500e+00,        +2.171910701196e+00,        +1.987896808849e+00,        +3.069579992339e+00,        -3.854429580040e+00,        +3.953649846265e-02,        +7.191172854146e-02,        +9.556562137273e-01,        +1.376897073714e+00,        +9.951055174400e+00,        -5.253747043198e+00,        -4.374816615228e-02,        +7.229428755802e-02,        +1.453272962063e+00,        +2.021389161010e+00,        +2.184657729150e+01,        -7.506723371524e+00,        -8.105684223231e-02,        +1.164210502985e-01,        -2.245777390060e+00,        -6.074284505989e-02,        +5.629998814411e+01,        -8.648087132689e+00,        -7.566761405317e-03,        +2.911957230657e-02
 2.40100000e+00,        +2.173337475533e+00,        +1.988991312189e+00,        +3.070445023797e+00,        -3.857686153539e+00,        +3.957928623306e-02,        +7.193957959680e-02,        +9.560230567540e-01,        +1.377484370907e+00,        +9.956355420761e+00,        -5.258261978876e+00,        -4.376076296984e-02,        +7.232360502845e-02,        +1.453561281394e+00,        +2.021993568592e+00,        +2.185916042417e+01,        -7.513521477567e+00,        -8.108209085821e-02,        +1.164760684837e-01,        -2.249192537154e+00,        -6.081258167762e-02,        +5.633821664012e+01,        -8.659573787539e+00,        -7.638856475804e-03,        +2.917404770123e-02
 2.40102500e+00,        +2.174763215885e+00,        +1.990084308758e+00,        +3.071314743670e+00,        -3.860942916375e+00,        +3.962204323979e-02,        +7.196739262803e-02,        +9.563897094541e-01,        +1.378070954024e+00,        +9.961663462341e+00,        -5.262780503230e+00,        -4.377333513380e-02,        +7.235290837970e-02,        +1.453849416331e+00,        +2.022597200085e+00,        +2.187175890212e+01,        -7.520327127195e+00,        -8.110728830761e-02,        +1.165310617211e-01,        -2.252607907500e+00,        -6.088244735771e-02,        +5.637649138737e+01,        -8.671079744808e+00,        -7.710992096087e-03,        +2.922853634201e-02
 2.40105000e+00,        +2.176187922743e+00,        +1.991175800890e+00,        +3.072189156574e+00,        -3.864199877164e+00,        +3.966476950407e-02,        +7.199516769272e-02,        +9.567561716756e-01,        +1.378656824000e+00,        +9.966979310650e+00,        -5.267302629430e+00,        -4.378588268042e-02,        +7.238219761681e-02,        +1.454137366612e+00,        +2.023200056498e+00,        +2.188437275058e+01,        -7.527140342393e+00,        -8.113243465016e-02,        +1.165860300180e-01,        -2.256023500669e+00,        -6.095244216310e-02,        +5.641481246225e+01,        -8.682605054112e+00,        -7.783168442883e-03,        +2.928303832483e-02
 2.40107500e+00,        +2.177611596598e+00,        +1.992265790915e+00,        +3.073068267138e+00,        -3.867457044529e+00,        +3.970746504716e-02,        +7.202290484831e-02,        +9.571224432670e-01,        +1.379241981765e+00,        +9.972302977221e+00,        -5.271828370675e+00,        -4.379840564595e-02,        +7.241147274482e-02,        +1.454425131976e+00,        +2.023802138836e+00,        +2.189700199485e+01,        -7.533961145198e+00,        -8.115752995535e-02,        +1.166409733814e-01,        -2.259439316230e+00,        -6.102256615777e-02,        +5.645317994136e+01,        -8.694149765210e+00,        -7.855385693081e-03,        +2.933755374584e-02
