        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.40050000e+00,        +4.745388052550e-11,        -1.132976994067e-10,        +4.571158751471e-11,        -1.707407875272e-10,        -5.768887220998e-10,        +3.983527330126e-07,        +3.985390577730e-11,        +2.137780040040e-11,        +4.460615954809e-11,        -1.790183855156e-10,        -9.924510514616e-10,        +3.978637270441e-07,        +2.803938640331e-11,        +2.333467161920e-10,        +4.126457435357e-11,        -1.660211169196e-10,        -2.825863354274e-09,        +3.923555996479e-07,        -2.376800796017e-11,        +1.256684858836e-09,        +8.479251544158e-12,        -8.580996348930e-11,        -2.019033512013e-09,        +1.811609884087e-07
 2.40052500e+00,        +4.750363038595e-11,        -1.136266858710e-10,        +4.574684641555e-11,        -1.710133849165e-10,        -5.728094180072e-10,        +3.986046642424e-07,        +3.990018797428e-11,        +2.113116649785e-11,        +4.464079219449e-11,        -1.792904717122e-10,        -9.886072847451e-10,        +3.981136725874e-07,        +2.808097342489e-11,        +2.332412237337e-10,        +4.129797612956e-11,        -1.662687029441e-10,        -2.823212851931e-09,        +3.925986771280e-07,        -2.375235591855e-11,        +1.256167590426e-09,        +8.487403285146e-12,        -8.600562025734e-11,        -2.017933615800e-09,        +1.812293847133e-07
 2.40055000e+00,        +4.755330215194e-11,        -1.139551586762e-10,        +4.578205570167e-11,        -1.712857010200e-10,        -5.687220355940e-10,        +3.988569162870e-07,        +3.994638976489e-11,        +2.088515886717e-11,        +4.467537591405e-11,        -1.795622963755e-10,        -9.847560817516e-10,        +3.983639372282e-07,        +2.812248067972e-11,        +2.331364935161e-10,        +4.133133002457e-11,        -1.665160528615e-10,        -2.820557016488e-09,        +3.928420665039e-07,        -2.373673282425e-11,        +1.255649477752e-09,        +8.495548080453e-12,        -8.620172972878e-11,        -2.016831976523e-09,        +1.812978653197e-07
 2.40057500e+00,        +4.760289594972e-11,        -1.142831183367e-10,        +4.581721545994e-11,        -1.715577362912e-10,        -5.646265535406e-10,        +3.991094897567e-07,        +3.999251127135e-11,        +2.063977719593e-11,        +4.470991079162e-11,        -1.798338599401e-10,        -9.808974218527e-10,        +3.986145215723e-07,        +2.816390828229e-11,        +2.330325255616e-10,        +4.136463611887e-11,        -1.667631670184e-10,        -2.817895830560e-09,        +3.930857683649e-07,        -2.372113870990e-11,        +1.255130519417e-09,        +8.503685912902e-12,        -8.639829214404e-11,        -2.015728589467e-09,        +1.813664303909e-07
 2.40060000e+00,        +4.765241190501e-11,        -1.146105653648e-10,        +4.585232577691e-11,        -1.718294911833e-10,        -5.605229504623e-10,        +3.993623852633e-07,        +4.003855261532e-11,        +2.039502117230e-11,        +4.474439691175e-11,        -1.801051628392e-10,        -9.770312843581e-10,        +3.988654262267e-07,        +2.820525634669e-11,        +2.329293198948e-10,        +4.139789449247e-11,        -1.670100457607e-10,        -2.815229276710e-09,        +3.933297833015e-07,        -2.370557360837e-11,        +1.254610714025e-09,        +8.511816765241e-12,        -8.659530774577e-11,        -2.014623449903e-09,        +1.814350800902e-07
 2.40062500e+00,        +4.770185014328e-11,        -1.149375002695e-10,        +4.588738673897e-11,        -1.721009661476e-10,        -5.564112049034e-10,        +3.996156034203e-07,        +4.008451391826e-11,        +2.015089049000e-11,        +4.477883435884e-11,        -1.803762055049e-10,        -9.731576485099e-10,        +3.991166518001e-07,        +2.824652498667e-11,        +2.328268765573e-10,        +4.143110522524e-11,        -1.672566894387e-10,        -2.812557337443e-09,        +3.935741119061e-07,        -2.369003755265e-11,        +1.254090060171e-09,        +8.519940620241e-12,        -8.679277677847e-11,        -2.013516553086e-09,        +1.815038145815e-07
 2.40065000e+00,        +4.775121078951e-11,        -1.152639235580e-10,        +4.592239843219e-11,        -1.723721616347e-10,        -5.522912953456e-10,        +3.998691448426e-07,        +4.013039530110e-11,        +1.990738484200e-11,        +4.481322321697e-11,        -1.806469883700e-10,        -9.692764934908e-10,        +3.993681989027e-07,        +2.828771431551e-11,        +2.327251955778e-10,        +4.146426839675e-11,        -1.675030983950e-10,        -2.809879995219e-09,        +3.938187547722e-07,        -2.367453057601e-11,        +1.253568556450e-09,        +8.528057460602e-12,        -8.699069948902e-11,        -2.012407894253e-09,        +1.815726340290e-07
 2.40067500e+00,        +4.780049396841e-11,        -1.155898357357e-10,        +4.595736094244e-11,        -1.726430780935e-10,        -5.481632001925e-10,        +4.001230101468e-07,        +4.017619688450e-11,        +1.966450392711e-11,        +4.484756356998e-11,        -1.809175118631e-10,        -9.653877984085e-10,        +3.996200681465e-07,        +2.832882444633e-11,        +2.326242770078e-10,        +4.149738408630e-11,        -1.677492729798e-10,        -2.807197232431e-09,        +3.940637124953e-07,        -2.365905271189e-11,        +1.253046201447e-09,        +8.536167268979e-12,        -8.718907612605e-11,        -2.011297468624e-09,        +1.816415385973e-07
 2.40070000e+00,        +4.784969980415e-11,        -1.159152373058e-10,        +4.599227435528e-11,        -1.729137159720e-10,        -5.440268977853e-10,        +4.003771999510e-07,        +4.022191878862e-11,        +1.942224744572e-11,        +4.488185550146e-11,        -1.811877764129e-10,        -9.614915423119e-10,        +3.998722601447e-07,        +2.836985549165e-11,        +2.325241208771e-10,        +4.153045237302e-11,        -1.679952135307e-10,        -2.804509031425e-09,        +3.943089856720e-07,        -2.364360399390e-11,        +1.252522993749e-09,        +8.544270028076e-12,        -8.738790694064e-11,        -2.010185271406e-09,        +1.817105284515e-07
 2.40072500e+00,        +4.789882842076e-11,        -1.162401287692e-10,        +4.602713875612e-11,        -1.731840757171e-10,        -5.398823663931e-10,        +4.006317148747e-07,        +4.026756113338e-11,        +1.918061510034e-11,        +4.491609909483e-11,        -1.814577824504e-10,        -9.575877041807e-10,        +4.001247755122e-07,        +2.841080756383e-11,        +2.324247272467e-10,        +4.156347333584e-11,        -1.682409203972e-10,        -2.801815374488e-09,        +3.945545749008e-07,        -2.362818445588e-11,        +1.251998931937e-09,        +8.552365720440e-12,        -8.758719218559e-11,        -2.009071297786e-09,        +1.817796037571e-07
