        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.45416000e+00,        +5.638769908266e-10,        +5.065425871275e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.037657988217e-12,        +3.613656916963e-03,        +1.158819138099e-11,        +2.287703280133e-02,        +2.037657988217e-12,        +3.613656916963e-03,        +1.158819138099e-11,        +2.287703280133e-02,        +1.158949899242e-12,        +2.055323976854e-03,        +6.208582234207e-12,        +1.225678233574e-02,        +5.601514376114e-10,        +9.933929681903e-01,        +4.834607978796e-10,        +9.544326778547e-01,        +5.289453276830e-13,        +9.380509158702e-04,        +5.285015632777e-12,        +1.043350700826e-02
 2.45418000e+00,        +5.623460242192e-10,        +5.050080132986e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.025379040387e-12,        +3.601659748905e-03,        +1.157287614598e-11,        +2.291622279493e-02,        +2.025379040387e-12,        +3.601659748905e-03,        +1.157287614598e-11,        +2.291622279493e-02,        +1.152761395392e-12,        +2.049914724644e-03,        +6.195082847712e-12,        +1.226729613110e-02,        +5.586421917740e-10,        +9.934136060616e-01,        +4.819767316505e-10,        +9.543942253557e-01,        +5.256920094189e-13,        +9.348194648461e-04,        +5.263322654396e-12,        +1.042225571831e-02
 2.45420000e+00,        +5.608359327017e-10,        +5.034943270775e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.013319193986e-12,        +3.589854138424e-03,        +1.155760872697e-11,        +2.295479433513e-02,        +2.013319193986e-12,        +3.589854138424e-03,        +1.155760872697e-11,        +2.295479433513e-02,        +1.146679923430e-12,        +2.044590684313e-03,        +6.181723896908e-12,        +1.227764358893e-02,        +5.571534366945e-10,        +9.934339157096e-01,        +4.805130236597e-10,        +9.543563806345e-01,        +5.224968897682e-13,        +9.316394676269e-04,        +5.241970793950e-12,        +1.041118144146e-02
 2.45422000e+00,        +5.593460689612e-10,        +5.020008809916e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.001472086929e-12,        +3.578235725597e-03,        +1.154238621667e-11,        +2.299276087698e-02,        +2.001472086929e-12,        +3.578235725597e-03,        +1.154238621667e-11,        +2.299276087698e-02,        +1.140702353047e-12,        +2.039349905802e-03,        +6.168500637170e-12,        +1.228782831015e-02,        +5.556845362408e-10,        +9.934539046155e-01,        +4.790690442764e-10,        +9.543191305364e-01,        +5.193582803870e-13,        +9.285097530971e-04,        +5.220949861367e-12,        +1.040028027651e-02
 2.45424000e+00,        +5.578758129645e-10,        +5.005270548528e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.989831601330e-12,        +3.566800271831e-03,        +1.152720590555e-11,        +2.303013552173e-02,        +1.989831601330e-12,        +3.566800271831e-03,        +1.152720590555e-11,        +2.303013552173e-02,        +1.134825675370e-12,        +2.034190493650e-03,        +6.155408544067e-12,        +1.229785380109e-02,        +5.542348811301e-10,        +9.934735800518e-01,        +4.776441903286e-10,        +9.542824622520e-01,        +5.162745576623e-13,        +9.254291827402e-04,        +5.200250074513e-12,        +1.038954842520e-02
 2.45426000e+00,        +5.564245705844e-10,        +4.990722543833e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.978391852138e-12,        +3.555543656277e-03,        +1.151206526895e-11,        +2.306693102619e-02,        +1.978391852138e-12,        +3.555543656277e-03,        +1.151206526895e-11,        +2.306693102619e-02,        +1.129046997257e-12,        +2.029110605363e-03,        +6.142443301492e-12,        +1.230772347599e-02,        +5.528038875753e-10,        +9.934929490887e-01,        +4.762378837734e-10,        +9.542463633084e-01,        +5.132441597038e-13,        +9.223966496749e-04,        +5.179862039482e-12,        +1.037898218943e-02
 2.45428000e+00,        +5.549917722927e-10,        +4.976359099093e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.967147176201e-12,        +3.544461872065e-03,        +1.149696195521e-11,        +2.310315981278e-02,        +1.967147176201e-12,        +3.544461872065e-03,        +1.149696195521e-11,        +2.310315981278e-02,        +1.123363535814e-12,        +2.024108449704e-03,        +6.129600790470e-12,        +1.231744065975e-02,        +5.513909959972e-10,        +9.935120186006e-01,        +4.748495704318e-10,        +9.542108215591e-01,        +5.102655834469e-13,        +9.194110776435e-04,        +5.159776731743e-12,        +1.036857796835e-02
 2.45430000e+00,        +5.535768719391e-10,        +4.962174751384e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.956092122079e-12,        +3.533551022873e-03,        +1.148189377454e-11,        +2.313883397867e-02,        +1.956092122079e-12,        +3.533551022873e-03,        +1.148189377454e-11,        +2.313883397867e-02,        +1.117772613281e-12,        +2.019182285137e-03,        +6.116877078680e-12,        +1.232700859028e-02,        +5.499956698218e-10,        +9.935307952719e-01,        +4.734787188067e-10,        +9.541758251754e-01,        +5.073373819543e-13,        +9.164714200887e-04,        +5.139985478546e-12,        +1.035833225566e-02
 2.45432000e+00,        +5.521793455865e-10,        +4.948164259961e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.945221440204e-12,        +3.522807319311e-03,        +1.146685868870e-11,        +2.317396530565e-02,        +1.945221440204e-12,        +3.522807319311e-03,        +1.146685868870e-11,        +2.317396530565e-02,        +1.112271652112e-12,        +2.014330418192e-03,        +6.104268410559e-12,        +1.233643042118e-02,        +5.486173943324e-10,        +9.935492856033e-01,        +4.721248189548e-10,        +9.541413626364e-01,        +5.044581618113e-13,        +9.135766591838e-04,        +5.120479942040e-12,        +1.034824163675e-02
 2.45434000e+00,        +5.507986904339e-10,        +4.934322595471e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.934530073869e-12,        +3.512227075821e-03,        +1.145185480120e-11,        +2.320856526833e-02,        +1.934530073869e-12,        +3.512227075821e-03,        +1.145185480120e-11,        +2.320856526833e-02,        +1.106858170450e-12,        +2.009551202053e-03,        +6.091771198074e-12,        +1.234570922393e-02,        +5.472556756089e-10,        +9.935674959171e-01,        +4.707873814441e-10,        +9.541074227214e-01,        +5.016265807369e-13,        +9.107258049973e-04,        +5.101252103722e-12,        +1.033830278629e-02
 2.45436000e+00,        +5.494344237812e-10,        +4.920644929613e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.924013150436e-12,        +3.501806707332e-03,        +1.143688034839e-11,        +2.324264504345e-02,        +1.924013150436e-12,        +3.501806707332e-03,        +1.143688034839e-11,        +2.324264504345e-02,        +1.101529777733e-12,        +2.004843035047e-03,        +6.079382011982e-12,        +1.235484799034e-02,        +5.459100395078e-10,        +9.935854323630e-01,        +4.694659363516e-10,        +9.540739945007e-01,        +4.988413452569e-13,        +9.079178945940e-04,        +5.082294249398e-12,        +1.032851246553e-02
 2.45438000e+00,        +5.480860820623e-10,        +4.907126625462e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.913665973137e-12,        +3.491542726165e-03,        +1.142193369094e-11,        +2.327621551821e-02,        +1.913665973137e-12,        +3.491542726165e-03,        +1.142193369094e-11,        +2.327621551821e-02,        +1.096284170582e-12,        +2.000204359244e-03,        +6.067097573628e-12,        +1.236384963483e-02,        +5.445800307100e-10,        +9.936031009234e-01,        +4.681600323265e-10,        +9.540410673271e-01,        +4.961012085307e-13,        +9.051519912056e-04,        +5.063598955123e-12,        +1.031886751984e-02
 2.45440000e+00,        +5.467532199211e-10,        +4.893763228223e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.903484013161e-12,        +3.481431738867e-03,        +1.140701330608e-11,        +2.330928729918e-02,        +1.903484013161e-12,        +3.481431738867e-03,        +1.140701330608e-11,        +2.330928729918e-02,        +1.091119128855e-12,        +1.995633659025e-03,        +6.054914747193e-12,        +1.237271699675e-02,        +5.432652118108e-10,        +9.936205074187e-01,        +4.668692356953e-10,        +9.540086308279e-01,        +4.934049682557e-13,        +9.024271833769e-04,        +5.045159073717e-12,        +1.030936487614e-02
 2.45442000e+00,        +5.454354093687e-10,        +4.880550456811e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.893462902576e-12,        +3.471470443709e-03,        +1.139211778000e-11,        +2.334187071891e-02,        +1.893462902576e-12,        +3.471470443709e-03,        +1.139211778000e-11,        +2.334187071891e-02,        +1.086032512091e-12,        +1.991129459944e-03,        +6.042830532498e-12,        +1.238145284220e-02,        +5.419651624892e-10,        +9.936376575121e-01,        +4.655931296460e-10,        +9.539766748980e-01,        +4.907514647915e-13,        +8.997425842952e-04,        +5.026967722572e-12,        +1.030000154093e-02
 2.45444000e+00,        +5.441322389398e-10,        +4.867484195404e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.883598426943e-12,        +3.461655627340e-03,        +1.137724580121e-11,        +2.337397584558e-02,        +1.883598426943e-12,        +3.461655627340e-03,        +1.137724580121e-11,        +2.337397584558e-02,        +1.081022255832e-12,        +1.986690327224e-03,        +6.030842058056e-12,        +1.239005986655e-02,        +5.406794786779e-10,        +9.936545567145e-01,        +4.643313134100e-10,        +9.539451896903e-01,        +4.881395792045e-13,        +8.970973308907e-04,        +5.009018271195e-12,        +1.029077459753e-02
 2.45446000e+00,        +5.428433129459e-10,        +4.854560485981e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.873886519043e-12,        +3.451984162563e-03,        +1.136239615389e-11,        +2.340561248891e-02,        +1.873886519043e-12,        +3.451984162563e-03,        +1.136239615389e-11,        +2.340561248891e-02,        +1.076086368479e-12,        +1.982314864743e-03,        +6.018946574694e-12,        +1.239854069606e-02,        +5.394077718268e-10,        +9.936712103895e-01,        +4.630834015392e-10,        +9.539141656107e-01,        +4.855682316037e-13,        +8.944905832377e-04,        +4.991304330398e-12,        +1.028168120433e-02
 2.45448000e+00,        +5.415682507171e-10,        +4.841775520738e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.864323252166e-12,        +3.442453005133e-03,        +1.134756771207e-11,        +2.343679020943e-02,        +1.864323252166e-12,        +3.442453005133e-03,        +1.134756771207e-11,        +2.343679020943e-02,        +1.071222927949e-12,        +1.978001713598e-03,        +6.007141449378e-12,        +1.240689789035e-02,        +5.381496681576e-10,        +9.936876237576e-01,        +4.618490231713e-10,        +9.538835933082e-01,        +4.830363793652e-13,        +8.919215236964e-04,        +4.973819741051e-12,        +1.027271859207e-02
 2.45450000e+00,        +5.403066859374e-10,        +4.829125635435e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.854904834520e-12,        +3.433059191747e-03,        +1.133275943377e-11,        +2.346751832384e-02,        +1.854904834520e-12,        +3.433059191747e-03,        +1.133275943377e-11,        +2.346751832384e-02,        +1.066430078873e-12,        +1.973749551188e-03,        +5.995424159537e-12,        +1.241513394380e-02,        +5.369048080084e-10,        +9.937038019007e-01,        +4.606278213858e-10,        +9.538534636701e-01,        +4.805430156486e-13,        +8.893893563705e-04,        +4.956558564440e-12,        +1.026388406230e-02
 2.45452000e+00,        +5.390582659715e-10,        +4.816607302668e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.845627603258e-12,        +3.423799837170e-03,        +1.131797035590e-11,        +2.349780591336e-02,        +1.845627603258e-12,        +3.423799837170e-03,        +1.131797035590e-11,        +2.349780591336e-02,        +1.061706029625e-12,        +1.969557089922e-03,        +5.983792287585e-12,        +1.242325128783e-02,        +5.356728451708e-10,        +9.937197497666e-01,        +4.594194525510e-10,        +9.538237678138e-01,        +4.780871678157e-13,        +8.868933063370e-04,        +4.939515072268e-12,        +1.025517498496e-02
 2.45454000e+00,        +5.378226512565e-10,        +4.804217125783e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.836488019261e-12,        +3.414672132106e-03,        +1.130319958916e-11,        +2.352766182965e-02,        +1.836488019261e-12,        +3.414672132106e-03,        +1.130319958916e-11,        +2.352766182965e-02,        +1.057049049713e-12,        +1.965423076257e-03,        +5.972243515828e-12,        +1.243125229244e-02,        +5.344534462915e-10,        +9.937354721726e-01,        +4.582235857356e-10,        +9.537944970813e-01,        +4.756678960468e-13,        +8.844326190715e-04,        +4.922683737751e-12,        +1.024658879661e-02
 2.45456000e+00,        +5.365995147113e-10,        +4.791951832969e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.827482661936e-12,        +3.405673340795e-03,        +1.128844631349e-11,        +2.355709470163e-02,        +1.827482661936e-12,        +3.405673340795e-03,        +1.128844631349e-11,        +2.355709470163e-02,        +1.052457467187e-12,        +1.961346289612e-03,        +5.960775621613e-12,        +1.243913926806e-02,        +5.332462902902e-10,        +9.937509738098e-01,        +4.570399021349e-10,        +9.537656430318e-01,        +4.732842919636e-13,        +8.820065598052e-04,        +4.906059226870e-12,        +1.023812299847e-02
 2.45458000e+00,        +5.353885411739e-10,        +4.779808271632e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.818608224251e-12,        +3.396800798656e-03,        +1.127370977375e-11,        +2.358611294235e-02,        +1.818608224251e-12,        +3.396800798656e-03,        +1.127370977375e-11,        +2.358611294235e-02,        +1.047929666164e-12,        +1.957325541308e-03,        +5.949386472734e-12,        +1.244691446735e-02,        +5.320510678062e-10,        +9.937662592471e-01,        +4.558680945267e-10,        +9.537371974358e-01,        +4.709354773124e-13,        +8.796144128893e-04,        +4.889636390021e-12,        +1.022977515446e-02
 2.45460000e+00,        +5.341894268811e-10,        +4.767783403185e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.809861508192e-12,        +3.388051910274e-03,        +1.125898927560e-11,        +2.361472475464e-02,        +1.809861508192e-12,        +3.388051910274e-03,        +1.125898927560e-11,        +2.361472475464e-02,        +1.043464084566e-12,        +1.953359673662e-03,        +5.938074023129e-12,        +1.245458008676e-02,        +5.308674806855e-10,        +9.937813329348e-01,        +4.547078667654e-10,        +9.537091522691e-01,        +4.686206027605e-13,        +8.772554812562e-04,        +4.873410254333e-12,        +1.022154288946e-02
 2.45462000e+00,        +5.330018789653e-10,        +4.755874298027e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.801239420318e-12,        +3.379424147273e-03,        +1.124428418168e-11,        +2.364293813725e-02,        +1.801239420318e-12,        +3.379424147273e-03,        +1.124428418168e-11,        +2.364293813725e-02,        +1.039059211903e-12,        +1.949447559022e-03,        +5.926836308783e-12,        +1.246213826813e-02,        +5.296952414864e-10,        +9.937961992079e-01,        +4.535589332960e-10,        +9.536814997070e-01,        +4.663388467174e-13,        +8.749290858461e-04,        +4.857376016200e-12,        +1.021342388762e-02
 2.45464000e+00,        +5.318256149814e-10,        +4.744078130796e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.792738967557e-12,        +3.370915046316e-03,        +1.122959390805e-11,        +2.367076089062e-02,        +1.792738967557e-12,        +3.370915046316e-03,        +1.122959390805e-11,        +2.367076089062e-02,        +1.034713587183e-12,        +1.945588098872e-03,        +5.915671443857e-12,        +1.246959110023e-02,        +5.285340730124e-10,        +9.938108622897e-01,        +4.524210186935e-10,        +9.536542321185e-01,        +4.640894142226e-13,        +8.726345650704e-04,        +4.841529034237e-12,        +1.020541589062e-02
 2.45466000e+00,        +5.306603624532e-10,        +4.732392175847e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.784357253187e-12,        +3.362522207119e-03,        +1.121491792081e-11,        +2.369820062261e-02,        +1.784357253187e-12,        +3.362522207119e-03,        +1.121491792081e-11,        +2.369820062261e-02,        +1.030425796908e-12,        +1.941780222936e-03,        +5.904577617020e-12,        +1.247694062034e-02,        +5.273837078673e-10,        +9.938253262957e-01,        +4.512938572244e-10,        +9.536273420610e-01,        +4.618715358774e-13,        +8.703712742784e-04,        +4.825864822527e-12,        +1.019751669601e-02
 2.45468000e+00,        +5.295058584407e-10,        +4.720813802912e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.776091472921e-12,        +3.354243290435e-03,        +1.120025573305e-11,        +2.372526475443e-02,        +1.776091472921e-12,        +3.354243290435e-03,        +1.120025573305e-11,        +2.372526475443e-02,        +1.026194473130e-12,        +1.938022888269e-03,        +5.893553087967e-12,        +1.248418881578e-02,        +5.262438880278e-10,        +9.938395952361e-01,        +4.501771924260e-10,        +9.536008222743e-01,        +4.596844668098e-13,        +8.681385852150e-04,        +4.810379044120e-12,        +1.018972415551e-02
 2.45470000e+00,        +5.283618491469e-10,        +4.709340473175e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.767938911500e-12,        +3.346076016569e-03,        +1.118560690167e-11,        +2.375196052481e-02,        +1.767938911500e-12,        +3.346076016569e-03,        +1.118560690167e-11,        +2.375196052481e-02,        +1.022018291755e-12,        +1.934315078588e-03,        +5.882596184167e-12,        +1.249133762503e-02,        +5.251143644578e-10,        +9.938536730192e-01,        +4.490707767264e-10,        +9.535746656764e-01,        +4.575274857699e-13,        +8.659358856221e-04,        +4.795067505253e-12,        +1.018203617378e-02
 2.45472000e+00,        +5.272280895152e-10,        +4.697969735245e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.759896938965e-12,        +3.338018163227e-03,        +1.117097102488e-11,        +2.377829499640e-02,        +1.759896938965e-12,        +3.338018163227e-03,        +1.117097102488e-11,        +2.377829499640e-02,        +1.017895970690e-12,        +1.930655803308e-03,        +5.871705297710e-12,        +1.249838893950e-02,        +5.239948967114e-10,        +9.938675634548e-01,        +4.479743710526e-10,        +9.535488653575e-01,        +4.553998941420e-13,        +8.637625786607e-04,        +4.779926149212e-12,        +1.017445070655e-02
 2.45474000e+00,        +5.261043428691e-10,        +4.686699221546e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.751963007462e-12,        +3.330067563989e-03,        +1.115634773942e-11,        +2.380427506023e-02,        +1.751963007462e-12,        +3.330067563989e-03,        +1.115634773942e-11,        +2.380427506023e-02,        +1.013826268254e-12,        +1.927044096851e-03,        +5.860878882375e-12,        +1.250534460464e-02,        +5.228852525783e-10,        +9.938812702567e-01,        +4.468877444818e-10,        +9.535234145758e-01,        +4.533010150979e-13,        +8.616180825002e-04,        +4.764951050982e-12,        +1.016696575935e-02
 2.45476000e+00,        +5.249903805643e-10,        +4.675526644844e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.744134648114e-12,        +3.322222106697e-03,        +1.114173671814e-11,        +2.382990744032e-02,        +1.744134648114e-12,        +3.322222106697e-03,        +1.114173671814e-11,        +2.382990744032e-02,        +1.009807981626e-12,        +1.923479017922e-03,        +5.850115450825e-12,        +1.251220642123e-02,        +5.217852077418e-10,        +9.938947970455e-01,        +4.458106739034e-10,        +9.534983067523e-01,        +4.512301927674e-13,        +8.595018298856e-04,        +4.750138412022e-12,        +1.015957938612e-02
 2.45478000e+00,        +5.238859816523e-10,        +4.664449794882e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.736409467951e-12,        +3.314479731781e-03,        +1.112713766771e-11,        +2.385519869872e-02,        +1.736409467951e-12,        +3.314479731781e-03,        +1.112713766771e-11,        +2.385519869872e-02,        +1.005839945321e-12,        +1.919959648755e-03,        +5.839413571957e-12,        +1.251897614669e-02,        +5.206945454476e-10,        +9.939081473518e-01,        +4.447429436933e-10,        +9.534735354668e-01,        +4.491867914242e-13,        +8.574132676876e-04,        +4.735484555188e-12,        +1.015228968781e-02
 2.45480000e+00,        +5.227909325618e-10,        +4.653466535188e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.728785147000e-12,        +3.306838430668e-03,        +1.111255032652e-11,        +2.388015524017e-02,        +1.728785147000e-12,        +3.306838430668e-03,        +1.111255032652e-11,        +2.388015524017e-02,        +1.001921029743e-12,        +1.916485094402e-03,        +5.828771868365e-12,        +1.252565549637e-02,        +5.196130561903e-10,        +9.939213246185e-01,        +4.436843454040e-10,        +9.534490944525e-01,        +4.471701947153e-13,        +8.553518564757e-04,        +4.720985919918e-12,        +1.014509481097e-02
 2.45482000e+00,        +5.217050268054e-10,        +4.642574800149e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.721259435665e-12,        +3.299296244478e-03,        +1.109797446252e-11,        +2.390478331586e-02,        +1.721259435665e-12,        +3.299296244478e-03,        +1.109797446252e-11,        +2.390478331586e-02,        +9.980501398866e-13,        +1.913054482143e-03,        +5.818189013973e-12,        +1.253224614450e-02,        +5.185405374249e-10,        +9.939343322032e-01,        +4.426346774806e-10,        +9.534249775929e-01,        +4.451798049649e-13,        +8.533170701668e-04,        +4.706639057841e-12,        +1.013799294669e-02
 2.45484000e+00,        +5.206280646818e-10,        +4.631772592024e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.713830151929e-12,        +3.291851262333e-03,        +1.108340987146e-11,        +2.392908902856e-02,        +1.713830151929e-12,        +3.291851262333e-03,        +1.108340987146e-11,        +2.392908902856e-02,        +9.942262139489e-13,        +1.909666960725e-03,        +5.807663731736e-12,        +1.253874972562e-02,        +5.174767932735e-10,        +9.939471733814e-01,        +4.415937449709e-10,        +9.534011789167e-01,        +4.432150424338e-13,        +8.513083955716e-04,        +4.692440628216e-12,        +1.013098232909e-02
 2.45486000e+00,        +5.195598530084e-10,        +4.621057978278e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.706495178951e-12,        +3.284501620111e-03,        +1.106885637500e-11,        +2.395307833625e-02,        +1.706495178951e-12,        +3.284501620111e-03,        +1.106885637500e-11,        +2.395307833625e-02,        +9.904482221381e-13,        +1.906321699806e-03,        +5.797194791502e-12,        +1.254516783549e-02,        +5.164216342626e-10,        +9.939598513480e-01,        +4.405613592673e-10,        +9.533776925940e-01,        +4.412753446816e-13,        +8.493253320603e-04,        +4.678387393921e-12,        +1.012406123427e-02
 2.45488000e+00,        +5.185002048559e-10,        +4.610429088921e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.699252462585e-12,        +3.277245498981e-03,        +1.105431381913e-11,        +2.397675705651e-02,        +1.699252462585e-12,        +3.277245498981e-03,        +1.105431381913e-11,        +2.397675705651e-02,        +9.867151654447e-13,        +1.903017889296e-03,        +5.786781007946e-12,        +1.255150203232e-02,        +5.153748770620e-10,        +9.939723692206e-01,        +4.395373378476e-10,        +9.533545129321e-01,        +4.393601659086e-13,        +8.473673911676e-04,        +4.664476217387e-12,        +1.011722797905e-02
 2.45490000e+00,        +5.174489393096e-10,        +4.599884114124e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.692100009247e-12,        +3.270081124343e-03,        +1.103978207237e-11,        +2.400013086954e-02,        +1.692100009247e-12,        +3.270081124343e-03,        +1.103978207237e-11,        +2.400013086954e-02,        +9.830260745810e-13,        +1.899754738878e-03,        +5.776421238641e-12,        +1.255775383754e-02,        +5.143363442494e-10,        +9.939847300405e-01,        +4.385215040444e-10,        +9.533316343729e-01,        +4.374689763914e-13,        +8.454340963093e-04,        +4.650704057033e-12,        +1.011048092006e-02
 2.45492000e+00,        +5.164058812195e-10,        +4.589421301720e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.685035883517e-12,        +3.263006764248e-03,        +1.102526102453e-11,        +2.402320532307e-02,        +1.685035883517e-12,        +3.263006764248e-03,        +1.102526102453e-11,        +2.402320532307e-02,        +9.793800087967e-13,        +1.896531477302e-03,        +5.766114382184e-12,        +1.256392473714e-02,        +5.133058640653e-10,        +9.939969367761e-01,        +4.375136868019e-10,        +9.533090514875e-01,        +4.356012618448e-13,        +8.435249823572e-04,        +4.637067963386e-12,        +1.010381845233e-02
 2.45494000e+00,        +5.153708609781e-10,        +4.579038954978e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.678058206093e-12,        +3.256020728274e-03,        +1.101075058522e-11,        +2.404598583562e-02,        +1.678058206093e-12,        +3.256020728274e-03,        +1.101075058522e-11,        +2.404598583562e-02,        +9.757760548681e-13,        +1.893347351878e-03,        +5.755859376440e-12,        +1.257001618251e-02,        +5.122832701942e-10,        +9.940089923245e-01,        +4.365137204604e-10,        +9.532867589735e-01,        +4.337565228821e-13,        +8.416395953371e-04,        +4.623565075709e-12,        +1.009723900838e-02
 2.45496000e+00,        +5.143437143101e-10,        +4.568735430504e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.671165151883e-12,        +3.249121366485e-03,        +1.099625068245e-11,        +2.406847769960e-02,        +1.671165151883e-12,        +3.249121366485e-03,        +1.099625068245e-11,        +2.406847769960e-02,        +9.722133261462e-13,        +1.890201628011e-03,        +5.745655196875e-12,        +1.257602959128e-02,        +5.112684015576e-10,        +9.940208995134e-01,        +4.355214445522e-10,        +9.532647516519e-01,        +4.319342745060e-13,        +8.397774921490e-04,        +4.610192618825e-12,        +1.009074105724e-02
 2.45498000e+00,        +5.133242820604e-10,        +4.558509136114e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.664354947968e-12,        +3.242307068132e-03,        +1.098176126147e-11,        +2.409068608522e-02,        +1.664354947968e-12,        +3.242307068132e-03,        +1.098176126147e-11,        +2.409068608522e-02,        +9.686909615565e-13,        +1.887093588615e-03,        +5.735500854948e-12,        +1.258196634840e-02,        +5.102611021053e-10,        +9.940326611030e-01,        +4.345367035951e-10,        +9.532430244630e-01,        +4.301340455712e-13,        +8.379382402187e-04,        +4.596947899831e-12,        +1.008432310339e-02
 2.45500000e+00,        +5.123124099976e-10,        +4.548358528880e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.657625871782e-12,        +3.235576260566e-03,        +1.096728228364e-11,        +2.411261604379e-02,        +1.657625871782e-12,        +3.235576260566e-03,        +1.096728228364e-11,        +2.411261604379e-02,        +9.652081246932e-13,        +1.884022533629e-03,        +5.725395396595e-12,        +1.258782780698e-02,        +5.092612206229e-10,        +9.940442797886e-01,        +4.335593469026e-10,        +9.532215724635e-01,        +4.283553782992e-13,        +8.361214172056e-04,        +4.583828305099e-12,        +1.007798368575e-02
 2.45502000e+00,        +5.113079486253e-10,        +4.538282113229e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.650976249306e-12,        +3.228927408120e-03,        +1.095281372528e-11,        +2.413427251106e-02,        +1.650976249306e-12,        +3.228927408120e-03,        +1.095281372528e-11,        +2.413427251106e-02,        +9.617640029319e-13,        +1.880987779513e-03,        +5.715337900783e-12,        +1.259361528919e-02,        +5.082686105453e-10,        +9.940557582017e-01,        +4.325892283995e-10,        +9.532003908230e-01,        +4.265978278016e-13,        +8.343266107020e-04,        +4.570831297349e-12,        +1.007172137674e-02
 2.45504000e+00,        +5.103107530077e-10,        +4.528278439210e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.644404453488e-12,        +3.222359011242e-03,        +1.093835557659e-11,        +2.415566030983e-02,        +1.644404453488e-12,        +3.222359011242e-03,        +1.093835557659e-11,        +2.415566030983e-02,        +9.583578066421e-13,        +1.877988658859e-03,        +5.705327478135e-12,        +1.259933008698e-02,        +5.072831297859e-10,        +9.940670989119e-01,        +4.316262064532e-10,        +9.531794748217e-01,        +4.248609616589e-13,        +8.325534180003e-04,        +4.557954413029e-12,        +1.006553478152e-02
 2.45506000e+00,        +5.093206825925e-10,        +4.518346100715e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.637908902511e-12,        +3.215869605322e-03,        +1.092390784077e-11,        +2.417678415348e-02,        +1.637908902511e-12,        +3.215869605322e-03,        +1.092390784077e-11,        +2.417678415348e-02,        +9.549887683355e-13,        +1.875024519865e-03,        +5.695363269613e-12,        +1.260497346299e-02,        +5.063046405622e-10,        +9.940783044290e-01,        +4.306701437016e-10,        +9.531588198466e-01,        +4.231443594624e-13,        +8.308014457778e-04,        +4.545195259526e-12,        +1.005942253695e-02
