        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.45044500e+00,        +2.764627425638e-07,        +2.764600192005e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +6.694733662343e-10,        +2.421568128949e-03,        +7.709786874406e-09,        +2.788752925903e-02,        +6.694733662343e-10,        +2.421568128949e-03,        +7.709786874406e-09,        +2.788752925903e-02,        +4.386321132242e-10,        +1.586586710225e-03,        +3.768534362642e-09,        +1.363139007781e-02,        +2.751847238817e-07,        +9.953772480506e-01,        +2.624750126961e-07,        +9.494140000973e-01,        +1.699132026657e-10,        +6.145971102291e-04,        +2.506685267323e-09,        +9.067080565833e-03
 2.45045000e+00,        +2.583639299882e-07,        +2.583610024120e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +6.160375235014e-10,        +2.384378978635e-03,        +7.233892357649e-09,        +2.799916508341e-02,        +6.160375235014e-10,        +2.384378978635e-03,        +7.233892357649e-09,        +2.799916508341e-02,        +4.056960282884e-10,        +1.570250260193e-03,        +3.529409994623e-09,        +1.366076908540e-02,        +2.571859681195e-07,        +9.954406876042e-01,        +2.452638392508e-07,        +9.493067334507e-01,        +1.562283168444e-10,        +6.046831570164e-04,        +2.333860808951e-09,        +9.033332380516e-03
 2.45045500e+00,        +2.418275249985e-07,        +2.418243616908e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +5.676739436909e-10,        +2.347433129022e-03,        +6.797699516422e-09,        +2.811006909682e-02,        +5.676739436909e-10,        +2.347433129022e-03,        +6.797699516422e-09,        +2.811006909682e-02,        +3.758050216270e-10,        +1.554020873469e-03,        +3.310564510730e-09,        +1.368995450906e-02,        +2.407401985660e-07,        +9.955037110334e-01,        +2.295397260721e-07,        +9.492001734945e-01,        +1.438474671454e-10,        +5.948349640772e-04,        +2.176371591555e-09,        +8.999802899669e-03
 2.45046000e+00,        +2.267073799417e-07,        +2.267039569869e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +5.238623007033e-10,        +2.310742159510e-03,        +6.397632561283e-09,        +2.822020685617e-02,        +5.238623007033e-10,        +2.310742159510e-03,        +6.397632561283e-09,        +2.822020685617e-02,        +3.486541026268e-10,        +1.537903630294e-03,        +3.110137369261e-09,        +1.371893728983e-02,        +2.257022271174e-07,        +9.955662986158e-01,        +2.151634454470e-07,        +9.490943532998e-01,        +1.326364209328e-10,        +5.850555944274e-04,        +2.032741609370e-09,        +8.966502554200e-03
 2.45046500e+00,        +2.128689991114e-07,        +2.128652987838e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +4.841316969053e-10,        +2.274317532972e-03,        +6.030376904889e-09,        +2.832954426741e-02,        +4.841316969053e-10,        +2.274317532972e-03,        +6.030376904889e-09,        +2.832954426741e-02,        +3.239660874739e-10,        +1.521903559590e-03,        +2.926410069173e-09,        +1.374770846114e-02,        +2.119384275572e-07,        +9.956284308280e-01,        +2.020068920792e-07,        +9.489893056006e-01,        +1.224737698085e-10,        +5.753480794282e-04,        +1.901619730439e-09,        +8.933441670878e-03
 2.45047000e+00,        +2.001896384669e-07,        +2.001856480615e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +4.480585572484e-10,        +2.238170570064e-03,        +5.692889000876e-09,        +2.843804766227e-02,        +4.480585572484e-10,        +2.238170570064e-03,        +5.692889000876e-09,        +2.843804766227e-02,        +3.014907259274e-10,        +1.506025627681e-03,        +2.757809369609e-09,        +1.377625916900e-02,        +1.993268388199e-07,        +9.956900883903e-01,        +1.899531712164e-07,        +9.488850627196e-01,        +1.132503637960e-10,        +5.657154119629e-04,        +1.781778474608e-09,        +8.900630449095e-03
 2.45047500e+00,        +1.885579545019e-07,        +1.885536653716e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +4.152635333790e-10,        +2.202312463964e-03,        +5.382393302293e-09,        +2.854568375366e-02,        +4.152635333790e-10,        +2.202312463964e-03,        +5.382393302293e-09,        +2.854568375366e-02,        +2.810031575208e-10,        +1.490274744776e-03,        +2.602904282413e-09,        +1.380458066027e-02,        +1.877568193152e-07,        +9.957512522409e-01,        +1.788962589915e-07,        +9.487816566117e-01,        +1.048684957554e-10,        +5.561605503860e-04,        +1.672108795423e-09,        +8.868078974372e-03
 2.45048000e+00,        +1.778733769822e-07,        +1.778687837477e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +3.854078956782e-10,        +2.166754250788e-03,        +5.096371047747e-09,        +2.865241972405e-02,        +3.854078956782e-10,        +2.166754250788e-03,        +5.096371047747e-09,        +2.865241972405e-02,        +2.623019984906e-10,        +1.474655751978e-03,        +2.460399176086e-09,        +1.383266430593e-02,        +1.771284261300e-07,        +9.958119035866e-01,        +1.687404010240e-07,        +9.486791187784e-01,        +9.724095801429e-11,        +5.466864106595e-04,        +1.571612499908e-09,        +8.835797191580e-03
 2.45048500e+00,        +1.680453437391e-07,        +1.680404436410e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +3.581897920877e-10,        +2.131506795236e-03,        +4.832544596311e-09,        +2.875822326818e-02,        +3.581897920877e-10,        +2.131506795236e-03,        +4.832544596311e-09,        +2.875822326818e-02,        +2.452072980961e-10,        +1.459173414985e-03,        +2.329124840009e-09,        +1.386050161225e-02,        +1.673516565810e-07,        +9.958720239272e-01,        +1.593993806053e-07,        +9.485774802275e-01,        +9.029006791321e-11,        +5.372958625583e-04,        +1.479393599382e-09,        +8.803794892039e-03
 2.45049000e+00,        +1.589924705327e-07,        +1.589872629021e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +3.333405599248e-10,        +2.096580792839e-03,        +4.588859319515e-09,        +2.886306258596e-02,        +3.333405599248e-10,        +2.096580792839e-03,        +4.588859319515e-09,        +2.886306258596e-02,        +2.295584842991e-10,        +1.443832425083e-03,        +2.208028496935e-09,        +1.388808421901e-02,        +1.583456247789e-07,        +9.959315950518e-01,        +1.507957258238e-07,        +9.484767714794e-01,        +8.394670961916e-11,        +5.279917302869e-04,        +1.394649261919e-09,        +8.772081715614e-03
 2.45049500e+00,        +1.506417175520e-07,        +1.506362033785e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +3.106212254779e-10,        +2.061986749260e-03,        +4.363464810382e-09,        +2.896690644426e-02,        +3.106212254779e-10,        +2.061986749260e-03,        +4.363464810382e-09,        +2.896690644426e-02,        +2.152123901981e-10,        +1.428637390063e-03,        +2.096163614334e-09,        +1.391540391567e-02,        +1.500377345101e-07,        +9.959905990737e-01,        +1.428599140420e-07,        +9.483770225080e-01,        +7.814942621827e-11,        +5.187767869901e-04,        +1.316660911765e-09,        +8.740667132039e-03
 2.45050000e+00,        +1.429275790606e-07,        +1.429217606393e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.898192512573e-10,        +2.027734977128e-03,        +4.154696161958e-09,        +2.906972418597e-02,        +2.898192512573e-10,        +2.027734977128e-03,        +4.154696161958e-09,        +2.906972418597e-02,        +2.020414013747e-10,        +1.413592832836e-03,        +1.992679879479e-09,        +1.394245264377e-02,        +1.423628748308e-07,        +9.960490184361e-01,        +1.355295988857e-07,        +9.482782627321e-01,        +7.284357720955e-11,        +5.096537539383e-04,        +1.244785712212e-09,        +8.709560438127e-03
 2.45050500e+00,        +1.357913189695e-07,        +1.357851996142e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.707455625743e-10,        +1.993835575270e-03,        +3.961056021322e-09,        +2.917148579210e-02,        +2.707455625743e-10,        +1.993835575270e-03,        +3.961056021322e-09,        +2.917148579210e-02,        +1.899317499736e-10,        +1.398703182316e-03,        +1.896813667424e-09,        +1.396922251331e-02,        +1.352626610879e-07,        +9.961068359474e-01,        +1.287488813082e-07,        +9.481805209556e-01,        +6.798056912008e-11,        +5.006252950185e-04,        +1.178448617198e-09,        +8.678770738980e-03
 2.45051000e+00,        +1.291802661772e-07,        +1.291738499861e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.532318733301e-10,        +1.960298432756e-03,        +3.781197846061e-09,        +2.927216186920e-02,        +2.532318733301e-10,        +1.960298432756e-03,        +3.781197846061e-09,        +2.927216186920e-02,        +1.787819714830e-10,        +1.383972775205e-03,        +1.807879201373e-09,        +1.399570579933e-02,        +1.286847351683e-07,        +9.961640347742e-01,        +1.224676378338e-07,        +9.480838253797e-01,        +6.351716410217e-11,        +4.916940178389e-04,        +1.117135104820e-09,        +8.648306951757e-03
 2.45051500e+00,        +1.230471687880e-07,        +1.230404604543e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.371282854845e-10,        +1.927133210948e-03,        +3.613910408752e-09,        +2.937172370299e-02,        +2.371282854845e-10,        +1.927133210948e-03,        +3.613910408752e-09,        +2.937172370299e-02,        +1.685015125324e-10,        +1.369405848115e-03,        +1.725260411845e-09,        +1.402189495614e-02,        +1.225821241303e-07,        +9.962205984720e-01,        +1.166409050702e-07,        +9.479882035514e-01,        +5.941485972107e-11,        +4.828624689725e-04,        +1.060384563491e-09,        +8.618177789447e-03
 2.45052000e+00,        +1.173496072279e-07,        +1.173426118852e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.223011498268e-10,        +1.894349329991e-03,        +3.458103587280e-09,        +2.947014329852e-02,        +2.223011498268e-10,        +1.894349329991e-03,        +3.458103587280e-09,        +2.947014329852e-02,        +1.590094842795e-10,        +1.355006531643e-03,        +1.648403504735e-09,        +1.404778262774e-02,        +1.169126572572e-07,        +9.962765110080e-01,        +1.112283204735e-07,        +9.478936823251e-01,        +5.563933662476e-11,        +4.741331303880e-04,        +1.007784319679e-09,        +8.588391748644e-03
 2.45052500e+00,        +1.120494707781e-07,        +1.120421938758e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +2.086311811180e-10,        +1.861955970601e-03,        +3.312795620877e-09,        +2.956739337457e-02,        +2.086311811180e-10,        +1.861955970601e-03,        +3.312795620877e-09,        +2.956739337457e-02,        +1.502335607028e-10,        +1.340778851159e-03,        +1.576810314078e-09,        +1.407336164646e-02,        +1.116384460642e-07,        +9.963317567583e-01,        +1.061936236088e-07,        +9.478002878677e-01,        +5.215997209813e-11,        +4.655084199498e-04,        +9.589643320364e-10,        +8.558957111275e-03
 2.45053000e+00,        +1.071124865492e-07,        +1.071049337512e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +1.960117864827e-10,        +1.829962059491e-03,        +3.177101569364e-09,        +2.966344740704e-02,        +1.960117864827e-10,        +1.829962059491e-03,        +3.177101569364e-09,        +2.966344740704e-02,        +1.421089979951e-10,        +1.326726720417e-03,        +1.510032301351e-09,        +1.409862504428e-02,        +1.067254163558e-07,        +9.963863205325e-01,        +1.015042074414e-07,        +9.477080456173e-01,        +4.894940887589e-11,        +4.569906875743e-04,        +9.135924391674e-10,        +8.529881931390e-03
 2.45053500e+00,        +1.025077997730e-07,        +1.024999768767e-07,        +0.000000000000e+00,        +0.000000000000e+00,        +1.843475939854e-10,        +1.798376263988e-03,        +3.050222975489e-09,        +2.975827964487e-02,        +1.843475939854e-10,        +1.798376263988e-03,        +3.050222975489e-09,        +2.975827964487e-02,        +1.345777687301e-10,        +1.312853939194e-03,        +1.447665194262e-09,        +1.412356605703e-02,        +1.021428912345e-07,        +9.964401875830e-01,        +9.713071856541e-08,        +9.476169802678e-01,        +4.598317575469e-11,        +4.485822138074e-04,        +8.713701415347e-10,        +8.501174030342e-03
 2.45054000e+00,        +9.820760100860e-08,        +9.819951387907e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.735531580268e-10,        +1.767206980360e-03,        +2.931438645598e-09,        +2.985186514476e-02,        +1.735531580268e-10,        +1.767206980360e-03,        +2.931438645598e-09,        +2.985186514476e-02,        +1.275877982368e-10,        +1.299164188174e-03,        +1.389344214989e-09,        +1.414817813355e-02,        +9.786322069842e-08,        +9.964933436247e-01,        +9.304670215246e-08,        +9.475271157355e-01,        +4.323935391574e-11,        +4.402852067627e-04,        +8.320288660218e-10,        +8.472840986224e-03
 2.45054500e+00,        +9.418679488449e-08,        +9.417844940254e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.635518211535e-10,        +1.736462328441e-03,        +2.820096420981e-09,        +2.994417978711e-02,        +1.635518211535e-10,        +1.736462328441e-03,        +2.820096420981e-09,        +2.994417978711e-02,        +1.210922914023e-10,        +1.285661026588e-03,        +1.334739830459e-09,        +1.417245493981e-02,        +9.386145248826e-08,        +9.965457748443e-01,        +8.922828649337e-08,        +9.474384751440e-01,        +4.069828367211e-11,        +4.321018007039e-04,        +7.953266577277e-10,        +8.444890129040e-03
 2.45055000e+00,        +9.042270719165e-08,        +9.041410921215e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.542747152356e-10,        +1.706150147757e-03,        +2.715605878993e-09,        +3.003520028739e-02,        +1.542747152356e-10,        +1.706150147757e-03,        +2.715605878993e-09,        +3.003520028739e-02,        +1.150491407511e-10,        +1.272347890528e-03,        +1.283553988601e-09,        +1.419639036192e-02,        +9.011504102846e-08,        +9.965974679067e-01,        +8.565390408292e-08,        +9.473510808135e-01,        +3.834230719914e-11,        +4.240340550508e-04,        +7.610452616381e-10,        +8.417328537212e-03
 2.45055500e+00,        +8.689482525361e-08,        +8.688598057276e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.456598832489e-10,        +1.676277992662e-03,        +2.617431841986e-09,        +3.012490421046e-02,        +1.456598832489e-10,        +1.676277992662e-03,        +2.617431841986e-09,        +3.012490421046e-02,        +1.094204049055e-10,        +1.259228090812e-03,        +1.235516776556e-09,        +1.421997850990e-02,        +8.660358942306e-08,        +9.966484099634e-01,        +8.230404441191e-08,        +9.472649542464e-01,        +3.615554239627e-11,        +4.160839531094e-04,        +7.289875423050e-10,        +8.390163033201e-03
 2.45056000e+00,        +8.358456558573e-08,        +8.357547991540e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.376515023134e-10,        +1.646853116347e-03,        +2.525088541605e-09,        +3.021327001845e-02,        +1.376515023134e-10,        +1.646853116347e-03,        +2.525088541605e-09,        +3.021327001845e-02,        +1.041718457942e-10,        +1.246304805967e-03,        +1.190383423041e-09,        +1.424321373022e-02,        +8.330861855471e-08,        +9.966985886798e-01,        +7.916103276790e-08,        +9.471801160823e-01,        +3.412368290760e-11,        +4.082533978430e-04,        +6.989751828484e-10,        +8.363400168996e-03
 2.45056500e+00,        +8.047507189567e-08,        +8.046575084370e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.301992084199e-10,        +1.617882474074e-03,        +2.438134544470e-09,        +3.030027706081e-02,        +1.301992084199e-10,        +1.617882474074e-03,        +2.438134544470e-09,        +3.030027706081e-02,        +9.927252639683e-11,        +1.233581083662e-03,        +1.147931691990e-09,        +1.426609060319e-02,        +8.021336633653e-08,        +9.967479922295e-01,        +7.620883792259e-08,        +9.470965861069e-01,        +3.223382431926e-11,        +4.005442127601e-04,        +6.708466846411e-10,        +8.337046229075e-03
 2.45057000e+00,        +7.755103421388e-08,        +7.754148326905e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.232574982659e-10,        +1.589372721013e-03,        +2.356168189195e-09,        +3.038590558062e-02,        +1.232574982659e-10,        +1.589372721013e-03,        +2.356168189195e-09,        +3.038590558062e-02,        +9.469445341036e-11,        +1.221059839759e-03,        +1.107959543710e-09,        +1.428860394463e-02,        +7.730260795194e-08,        +9.967966092979e-01,        +7.343289995404e-08,        +9.470143832463e-01,        +3.047431026608e-11,        +3.929581413710e-04,        +6.444555821031e-10,        +8.311107228463e-03
 2.45057500e+00,        +7.479852709924e-08,        +7.478875162023e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.167851991163e-10,        +1.561330197870e-03,        +2.278823489798e-09,        +3.047013675759e-02,        +1.167851991163e-10,        +1.561330197870e-03,        +2.278823489798e-09,        +3.047013675759e-02,        +9.041225977084e-11,        +1.208743852013e-03,        +1.070283038782e-09,        +1.431074881710e-02,        +7.456249504426e-08,        +9.968444291067e-01,        +7.081997624141e-08,        +9.469335255256e-01,        +2.883459608686e-11,        +3.854968433884e-04,        +6.196688502443e-10,        +8.285588899664e-03
 2.45058000e+00,        +7.220486935554e-08,        +7.219487456303e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.107450080545e-10,        +1.533760936664e-03,        +2.205766587024e-09,        +3.055295269055e-02,        +1.107450080545e-10,        +1.533760936664e-03,        +2.205766587024e-09,        +3.055295269055e-02,        +8.640292890555e-11,        +1.196635762612e-03,        +1.034734521501e-09,        +1.433252052537e-02,        +7.198041628826e-08,        +9.968914414044e-01,        +6.835800793157e-08,        +9.468540300862e-01,        +2.730513031686e-11,        +3.781618962900e-04,        +5.963655229357e-10,        +8.260496697934e-03
 2.45058500e+00,        +6.975849631946e-08,        +6.974828729076e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +1.051030789438e-10,        +1.506670649300e-03,        +2.136692498397e-09,        +3.063433643165e-02,        +1.051030789438e-10,        +1.506670649300e-03,        +2.136692498397e-09,        +3.063433643165e-02,        +8.264554651647e-11,        +1.184738073166e-03,        +1.001160961032e-09,        +1.435391462529e-02,        +6.954487044549e-08,        +9.969376364852e-01,        +6.603599839051e-08,        +9.467759131522e-01,        +2.587724851401e-11,        +3.709547923095e-04,        +5.744354408213e-10,        +8.235835790873e-03
 2.45059000e+00,        +6.744884866756e-08,        +6.743843033338e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.982866209309e-11,        +1.480064731499e-03,        +2.071322290789e-09,        +3.071427197444e-02,        +9.982866209309e-11,        +1.480064731499e-03,        +2.071322290789e-09,        +3.071427197444e-02,        +7.912108415343e-11,        +1.173053146443e-03,        +9.694225076924e-10,        +1.437492692075e-02,        +6.724535584068e-08,        +9.969830051825e-01,        +6.384390737437e-08,        +9.466991900428e-01,        +2.454308062664e-11,        +3.638769395102e-04,        +5.537781605287e-10,        +8.211611061987e-03
 2.45059500e+00,        +6.526627250346e-08,        +6.525564964635e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.489378321404e-11,        +1.453948258023e-03,        +2.009400531609e-09,        +3.079274426810e-02,        +9.489378321404e-11,        +1.453948258023e-03,        +2.009400531609e-09,        +3.079274426810e-02,        +7.581220594551e-11,        +1.161583204273e-03,        +9.393911935284e-10,        +1.439555346732e-02,        +6.507227104581e-08,        +9.970275388772e-01,        +6.177255594419e-08,        +9.466238751582e-01,        +2.329546848905e-11,        +3.569296605350e-04,        +5.343019770174e-10,        +8.187827106359e-03
 2.45060000e+00,        +6.320193008216e-08,        +6.319110733624e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +9.027295847721e-11,        +1.428325976119e-03,        +1.950693005568e-09,        +3.086973923702e-02,        +9.027295847721e-11,        +1.428325976119e-03,        +1.950693005568e-09,        +3.086973923702e-02,        +7.270309675182e-11,        +1.150330324680e-03,        +9.109497697142e-10,        +1.441579057742e-02,        +6.301682613431e-08,        +9.970712295083e-01,        +5.981354150921e-08,        +9.465499819609e-01,        +2.212789261388e-11,        +3.501141908976e-04,        +5.159230517486e-10,        +8.164488224639e-03
 2.45060500e+00,        +6.124772146563e-08,        +6.123670331747e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.594294463743e-11,        +1.403202316443e-03,        +1.894984710483e-09,        +3.094524374800e-02,        +8.594294463743e-11,        +1.403202316443e-03,        +1.894984710483e-09,        +3.094524374800e-02,        +6.977931143328e-11,        +1.139296446684e-03,        +8.839906861616e-10,        +1.443563481167e-02,        +6.107096480156e-08,        +9.971140695550e-01,        +5.795916327306e-08,        +9.464775230074e-01,        +2.103440799613e-11,        +3.434316819106e-04,        +4.985646477696e-10,        +8.141598432967e-03
 2.45061000e+00,        +5.939621276618e-08,        +5.938500355651e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +8.188251254824e-11,        +1.378581373034e-03,        +1.842078014448e-09,        +3.101924567025e-02,        +8.188251254824e-11,        +1.378581373034e-03,        +1.842078014448e-09,        +3.101924567025e-02,        +6.702763784340e-11,        +1.128483361511e-03,        +8.584151550485e-10,        +1.445508299468e-02,        +5.922729302984e-08,        +9.971560520701e-01,        +5.620235395574e-08,        +9.464065098903e-01,        +2.000958595032e-11,        +3.368831953829e-04,        +4.821564312710e-10,        +8.119161444728e-03
 2.45061500e+00,        +5.764057419605e-08,        +5.762917812205e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.807225105407e-11,        +1.354466920967e-03,        +1.791791066577e-09,        +3.109173382244e-02,        +7.807225105407e-11,        +1.354466920967e-03,        +1.791791066577e-09,        +3.109173382244e-02,        +6.443597829076e-11,        +1.117892720354e-03,        +8.341323427756e-10,        +1.447413220104e-02,        +5.747901750296e-08,        +9.971971706503e-01,        +5.453662084462e-08,        +9.463369532900e-01,        +1.904846374349e-11,        +3.304697083464e-04,        +4.666338680721e-10,        +8.097180686559e-03
 2.45062000e+00,        +5.597452310119e-08,        +5.596294421942e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.449438871013e-11,        +1.330862409948e-03,        +1.743956329442e-09,        +3.116269799181e-02,        +7.449438871013e-11,        +1.330862409948e-03,        +1.743956329442e-09,        +3.116269799181e-02,        +6.199324143898e-11,        +1.107526031565e-03,        +8.110586253150e-10,        +1.449277976039e-02,        +5.581988897221e-08,        +9.972374194471e-01,        +5.295599159414e-08,        +9.462688629553e-01,        +1.814649882724e-11,        +3.241921113725e-04,        +4.519376705213e-10,        +8.075659292501e-03
 2.45062500e+00,        +5.439227324679e-08,        +5.438051547641e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.113263549128e-11,        +1.307770961668e-03,        +1.698419271303e-09,        +3.123212894220e-02,        +7.113263549128e-11,        +1.307770961668e-03,        +1.698419271303e-09,        +3.123212894220e-02,        +5.968924625628e-11,        +1.097384659498e-03,        +7.891169249414e-10,        +1.451102325949e-02,        +5.424415183684e-08,        +9.972767931709e-01,        +5.145496597469e-08,        +9.462022476968e-01,        +1.729952820636e-11,        +3.180512078961e-04,        +4.380133054777e-10,        +8.054600101534e-03
 2.45063000e+00,        +5.288848948716e-08,        +5.287655661347e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.797204184164e-11,        +1.285195370500e-03,        +1.655037195563e-09,        +3.130001841196e-02,        +6.797204184164e-11,        +1.285195370500e-03,        +1.655037195563e-09,        +3.130001841196e-02,        +5.751463639780e-11,        +1.087469824824e-03,        +7.682361169601e-10,        +1.452886054166e-02,        +5.274649907665e-08,        +9.973152870903e-01,        +5.002847274593e-08,        +9.461371153882e-01,        +1.650373226376e-11,        +3.120477144232e-04,        +4.248105550160e-10,        +8.034005658148e-03
 2.45063500e+00,        +5.145824778276e-08,        +5.144614346094e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.499887411870e-11,        +1.263138115256e-03,        +1.613678209006e-09,        +3.136635907861e-02,        +6.499887411870e-11,        +1.263138115256e-03,        +1.613678209006e-09,        +3.136635907861e-02,        +5.546080458558e-11,        +1.077782609694e-03,        +7.483505065986e-10,        +1.454628969743e-02,        +5.132203250126e-08,        +9.973528970114e-01,        +4.867183161660e-08,        +9.460734730009e-01,        +1.575560279134e-11,        +3.061822636840e-04,        +4.122831287396e-10,        +8.013878223011e-03
 2.45064000e+00,        +5.009699748853e-08,        +5.008472524753e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.220049943777e-11,        +1.241601344512e-03,        +1.574220241657e-09,        +3.143114460301e-02,        +6.220049943777e-11,        +1.241601344512e-03,        +1.574220241657e-09,        +3.143114460301e-02,        +5.351982230543e-11,        +1.068323951304e-03,        +7.293993337771e-10,        +1.456330907621e-02,        +4.996622525333e-08,        +9.973896193034e-01,        +4.738071737187e-08,        +9.460113265613e-01,        +1.505191345688e-11,        +3.004554007518e-04,        +4.003883002240e-10,        +7.994219759521e-03
 2.45064500e+00,        +4.880052957911e-08,        +4.878809282556e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.956528690539e-11,        +1.220586895657e-03,        +1.536550226171e-09,        +3.149436957220e-02,        +5.956528690539e-11,        +1.220586895657e-03,        +1.536550226171e-09,        +3.149436957220e-02,        +5.168437980743e-11,        +1.059094650267e-03,        +7.113263572149e-10,        +1.457991727117e-02,        +4.867489021795e-08,        +9.974254508659e-01,        +4.615112964306e-08,        +9.459506812055e-01,        +1.438969445663e-11,        +2.948675881335e-04,        +3.890865991168e-10,        +7.975031951094e-03
 2.45065000e+00,        +4.756494600735e-08,        +4.755234802957e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.708251488772e-11,        +1.200096282647e-03,        +1.500563298938e-09,        +3.155602953623e-02,        +5.708251488772e-11,        +1.200096282647e-03,        +1.500563298938e-09,        +3.155602953623e-02,        +4.994772934987e-11,        +1.050095365233e-03,        +6.940794513862e-10,        +1.459611312894e-02,        +4.744414955437e-08,        +9.974603891496e-01,        +4.497936376275e-08,        +9.458915411449e-01,        +1.376620874185e-11,        +2.894192025304e-04,        +3.783415164977e-10,        +7.956316189948e-03
 2.45065500e+00,        +4.638663371558e-08,        +4.637387768756e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.474229105040e-11,        +1.180130711490e-03,        +1.466162126435e-09,        +3.161612096175e-02,        +5.474229105040e-11,        +1.180130711490e-03,        +1.466162126435e-09,        +3.161612096175e-02,        +4.830363648637e-11,        +1.041326619701e-03,        +6.776102657083e-10,        +1.461189573737e-02,        +4.627040885654e-08,        +9.974944321298e-01,        +4.386198604163e-08,        +9.458339097098e-01,        +1.317893150656e-11,        +2.841105389833e-04,        +3.681192537889e-10,        +7.938073591108e-03
 2.45066000e+00,        +4.526224016314e-08,        +4.524932914847e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.253547837661e-11,        +1.160691079082e-03,        +1.433256266929e-09,        +3.167464123559e-02,        +5.253547837661e-11,        +1.160691079082e-03,        +1.433256266929e-09,        +3.167464123559e-02,        +4.674633477177e-11,        +1.032788801510e-03,        +6.618739025763e-10,        +1.462726442650e-02,        +4.515033281877e-08,        +9.975275783088e-01,        +4.279581049146e-08,        +9.457777893466e-01,        +1.262553122198e-11,        +2.789418105792e-04,        +3.583884875072e-10,        +7.920304991291e-03
 2.45066500e+00,        +4.418865115158e-08,        +4.417558810737e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.045362836029e-11,        +1.141777968900e-03,        +1.401761591425e-09,        +3.173158867785e-02,        +5.045362836029e-11,        +1.141777968900e-03,        +1.401761591425e-09,        +3.173158867785e-02,        +4.527048482131e-11,        +1.024482160952e-03,        +6.468286254452e-10,        +1.464221877189e-02,        +4.408082318589e-08,        +9.975598267228e-01,        +4.177787773419e-08,        +9.457231816054e-01,        +1.210385251314e-11,        +2.739131473287e-04,        +3.491201563085e-10,        +7.903010944867e-03
 2.45067000e+00,        +4.316297184380e-08,        +4.314975962449e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +4.848892309992e-11,        +1.123391671811e-03,        +1.371599790180e-09,        +3.178696247943e-02,        +4.848892309992e-11,        +1.123391671811e-03,        +1.371599790180e-09,        +3.178696247943e-02,        +4.387113894965e-11,        +1.016406819911e-03,        +6.324356095273e-10,        +1.465675857829e-02,        +4.305899988044e-08,        +9.975911769066e-01,        +4.080543694673e-08,        +9.456700871995e-01,        +1.161190130925e-11,        +2.690246017180e-04,        +3.402872780528e-10,        +7.886191742760e-03
