        f (GHz),         Re{B_x[1]} (Wb/m²),         Im{B_x[1]} (Wb/m²),         Re{B_y[1]} (Wb/m²),         Im{B_y[1]} (Wb/m²),         Re{B_z[1]} (Wb/m²),         Im{B_z[1]} (Wb/m²),         Re{B_x[2]} (Wb/m²),         Im{B_x[2]} (Wb/m²),         Re{B_y[2]} (Wb/m²),         Im{B_y[2]} (Wb/m²),         Re{B_z[2]} (Wb/m²),         Im{B_z[2]} (Wb/m²),         Re{B_x[3]} (Wb/m²),         Im{B_x[3]} (Wb/m²),         Re{B_y[3]} (Wb/m²),         Im{B_y[3]} (Wb/m²),         Re{B_z[3]} (Wb/m²),         Im{B_z[3]} (Wb/m²),         Re{B_x[4]} (Wb/m²),         Im{B_x[4]} (Wb/m²),         Re{B_y[4]} (Wb/m²),         Im{B_y[4]} (Wb/m²),         Re{B_z[4]} (Wb/m²),         Im{B_z[4]} (Wb/m²)
 2.43515000e+00,        -2.453164125624e-12,        +6.278471235236e-10,        +5.162564574546e-12,        -3.225431165788e-10,        -2.990058530640e-08,        +3.337465819965e-06,        -1.313308041698e-11,        +1.826309171387e-09,        +4.951982712960e-12,        -2.989912373980e-10,        -2.972451736216e-08,        +3.316562408644e-06,        -2.650219748628e-11,        +3.309446992363e-09,        +4.611193915389e-12,        -2.765192386250e-10,        -2.901213159349e-08,        +3.234527938337e-06,        -7.295504580474e-11,        +7.632964188847e-09,        +9.228371157025e-11,        -1.008049326464e-08,        -8.787115689287e-09,        +9.346785608681e-07
 2.43515500e+00,        -2.397941414341e-12,        +6.290613521631e-10,        +5.132027717421e-12,        -3.223885801697e-10,        -2.959790168925e-08,        +3.340596618192e-06,        -1.296914344879e-11,        +1.828652130857e-09,        +4.923578396373e-12,        -2.988144248758e-10,        -2.942372118502e-08,        +3.319671529232e-06,        -2.620361451194e-11,        +3.313154875046e-09,        +4.584910722690e-12,        -2.763471319337e-10,        -2.871875733530e-08,        +3.237555795568e-06,        -7.225949376273e-11,        +7.639255067204e-09,        +9.136849017015e-11,        -1.008959365420e-08,        -8.702030674274e-09,        +9.354745564175e-07
 2.43516000e+00,        -2.342379423520e-12,        +6.302779332673e-10,        +5.101466065331e-12,        -3.222336936729e-10,        -2.929405331647e-08,        +3.343733276462e-06,        -1.280444802225e-11,        +1.830999556056e-09,        +4.895157537050e-12,        -2.986372210814e-10,        -2.912176794298e-08,        +3.322786469305e-06,        -2.590376043249e-11,        +3.316869776319e-09,        +4.558613887656e-12,        -2.761746448570e-10,        -2.842425546444e-08,        +3.240589320211e-06,        -7.156144421061e-11,        +7.645557693286e-09,        +9.044981932405e-11,        -1.009871104464e-08,        -8.616634908131e-09,        +9.362720404070e-07
 2.43516500e+00,        -2.286476519877e-12,        +6.314968734108e-10,        +5.070879648385e-12,        -3.220784561012e-10,        -2.898903521454e-08,        +3.346875811069e-06,        -1.263899071271e-11,        +1.833351459428e-09,        +4.866720200382e-12,        -2.984596249033e-10,        -2.881865269590e-08,        +3.325907245045e-06,        -2.560262964227e-11,        +3.320591715709e-09,        +4.532303480646e-12,        -2.760017763086e-10,        -2.812862116762e-08,        +3.243628528024e-06,        -7.086088671683e-11,        +7.651872099719e-09,        +8.952768440378e-11,        -1.010784548322e-08,        -8.530927085288e-09,        +9.370710169715e-07
 2.43517000e+00,        -2.230231061432e-12,        +6.327181791831e-10,        +5.040268496927e-12,        -3.219228664517e-10,        -2.868284238507e-08,        +3.350024238373e-06,        -1.247276807828e-11,        +1.835707853458e-09,        +4.838266451873e-12,        -2.982816352342e-10,        -2.851437047894e-08,        +3.329033872697e-06,        -2.530021650632e-11,        +3.324320712865e-09,        +4.505979572509e-12,        -2.758285252127e-10,        -2.783184960749e-08,        +3.246673434828e-06,        -7.015781079821e-11,        +7.658198319239e-09,        +8.860207070825e-11,        -1.011699701737e-08,        -8.444905893689e-09,        +9.378714902616e-07
 2.43517500e+00,        -2.173641396735e-12,        +6.339418571962e-10,        +5.009632642298e-12,        -3.217669237237e-10,        -2.837546980399e-08,        +3.353178574791e-06,        -1.230577665803e-11,        +1.838068750688e-09,        +4.809796358494e-12,        -2.981032509597e-10,        -2.820891630171e-08,        +3.332166368566e-06,        -2.499651536069e-11,        +3.328056787464e-09,        +4.479642235032e-12,        -2.756548904850e-10,        -2.753393592185e-08,        +3.249724056501e-06,        -6.945220591787e-11,        +7.664536384717e-09,        +8.767296346107e-11,        -1.012616569471e-08,        -8.358570014597e-09,        +9.386734644430e-07
 2.43518000e+00,        -2.116705866902e-12,        +6.351679140970e-10,        +4.978972115741e-12,        -3.216106269138e-10,        -2.806691242271e-08,        +3.356338836800e-06,        -1.213801297485e-11,        +1.840434163709e-09,        +4.781309987058e-12,        -2.979244709523e-10,        -2.790228514953e-08,        +3.335304749015e-06,        -2.469152051344e-11,        +3.331799959244e-09,        +4.453291540489e-12,        -2.754808710388e-10,        -2.723487522480e-08,        +3.252780408977e-06,        -6.874406148867e-11,        +7.670886329129e-09,        +8.674034781408e-11,        -1.013535156301e-08,        -8.271918122898e-09,        +9.394769436964e-07
 2.43518500e+00,        -2.059422803003e-12,        +6.363963565539e-10,        +4.948286949318e-12,        -3.214539750112e-10,        -2.775716516637e-08,        +3.359505040939e-06,        -1.196947353236e-11,        +1.842804105149e-09,        +4.752807405559e-12,        -2.977452940907e-10,        -2.759447198158e-08,        +3.338449030467e-06,        -2.438522624282e-11,        +3.335550248073e-09,        +4.426927561807e-12,        -2.753064657720e-10,        -2.693466260498e-08,        +3.255842508252e-06,        -6.803336686886e-11,        +7.677248185573e-09,        +8.580420884201e-11,        -1.014455467023e-08,        -8.184948886628e-09,        +9.402819322183e-07
 2.43519000e+00,        -2.001790527751e-12,        +6.376271912627e-10,        +4.917577175659e-12,        -3.212969670069e-10,        -2.744622293495e-08,        +3.362677203807e-06,        -1.180015481637e-11,        +1.845178587683e-09,        +4.724288682568e-12,        -2.975657192528e-10,        -2.728547173206e-08,        +3.341599229407e-06,        -2.407762679737e-11,        +3.339307673871e-09,        +4.400550372726e-12,        -2.751316735879e-10,        -2.663329312671e-08,        +3.258910370378e-06,        -6.732011136427e-11,        +7.683621987281e-09,        +8.486453154592e-11,        -1.015377506450e-08,        -8.097660967281e-09,        +9.410884342204e-07
 2.43519500e+00,        -1.943807354674e-12,        +6.388604249361e-10,        +4.886842827844e-12,        -3.211396018839e-10,        -2.713408060254e-08,        +3.365855342066e-06,        -1.163005329444e-11,        +1.847557624041e-09,        +4.695753887450e-12,        -2.973857452997e-10,        -2.697527930947e-08,        +3.344755362381e-06,        -2.376871639677e-11,        +3.343072256573e-09,        +4.374160047773e-12,        -2.749564933973e-10,        -2.633076182925e-08,        +3.261984011469e-06,        -6.660428422735e-11,        +7.690007767601e-09,        +8.392130085098e-11,        -1.016301279414e-08,        -8.010053019613e-09,        +9.418964539299e-07
