        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44963500e+00,        +3.494594170414e-04,        -1.358901399660e-04,        +1.328342025710e-04
 2.44964000e+00,        +3.492086743890e-04,        -1.358713562678e-04,        +1.328320239214e-04
 2.44964500e+00,        +3.489583297653e-04,        -1.358525848715e-04,        +1.328298438334e-04
 2.44965000e+00,        +3.487083823206e-04,        -1.358338257522e-04,        +1.328276623126e-04
 2.44965500e+00,        +3.484588312074e-04,        -1.358150790256e-04,        +1.328254793637e-04
 2.44966000e+00,        +3.482096755803e-04,        -1.357963445134e-04,        +1.328232949918e-04
 2.44966500e+00,        +3.479609145963e-04,        -1.357776223821e-04,        +1.328211092021e-04
 2.44967000e+00,        +3.477125474148e-04,        -1.357589124182e-04,        +1.328189219991e-04
 2.44967500e+00,        +3.474645731971e-04,        -1.357402147611e-04,        +1.328167333881e-04
 2.44968000e+00,        +3.472169911071e-04,        -1.357215293551e-04,        +1.328145433744e-04
 2.44968500e+00,        +3.469698003105e-04,        -1.357028561464e-04,        +1.328123519627e-04
 2.44969000e+00,        +3.467229999757e-04,        -1.356841950739e-04,        +1.328101591577e-04
 2.44969500e+00,        +3.464765892730e-04,        -1.356655463427e-04,        +1.328079649647e-04
 2.44970000e+00,        +3.462305673751e-04,        -1.356469097128e-04,        +1.328057693886e-04
 2.44970500e+00,        +3.459849334565e-04,        -1.356282852816e-04,        +1.328035724338e-04
 2.44971000e+00,        +3.457396866944e-04,        -1.356096729402e-04,        +1.328013741058e-04
 2.44971500e+00,        +3.454948262679e-04,        -1.355910729260e-04,        +1.327991744091e-04
 2.44972000e+00,        +3.452503513583e-04,        -1.355724848850e-04,        +1.327969733485e-04
 2.44972500e+00,        +3.450062611493e-04,        -1.355539090716e-04,        +1.327947709290e-04
 2.44973000e+00,        +3.447625548263e-04,        -1.355353453258e-04,        +1.327925671554e-04
 2.44973500e+00,        +3.445192315774e-04,        -1.355167935947e-04,        +1.327903620328e-04
 2.44974000e+00,        +3.442762905923e-04,        -1.354982540804e-04,        +1.327881555653e-04
 2.44974500e+00,        +3.440337310633e-04,        -1.354797266326e-04,        +1.327859477582e-04
 2.44975000e+00,        +3.437915521847e-04,        -1.354612111417e-04,        +1.327837386161e-04
 2.44975500e+00,        +3.435497531528e-04,        -1.354427077127e-04,        +1.327815281436e-04
 2.44976000e+00,        +3.433083331661e-04,        -1.354242163584e-04,        +1.327793163457e-04
 2.44976500e+00,        +3.430672914253e-04,        -1.354057368836e-04,        +1.327771032270e-04
 2.44977000e+00,        +3.428266271332e-04,        -1.353872696557e-04,        +1.327748887920e-04
 2.44977500e+00,        +3.425863394945e-04,        -1.353688143775e-04,        +1.327726730456e-04
 2.44978000e+00,        +3.423464277162e-04,        -1.353503708949e-04,        +1.327704559924e-04
 2.44978500e+00,        +3.421068910074e-04,        -1.353319395538e-04,        +1.327682376372e-04
 2.44979000e+00,        +3.418677285791e-04,        -1.353135200323e-04,        +1.327660179841e-04
 2.44979500e+00,        +3.416289396446e-04,        -1.352951125608e-04,        +1.327637970384e-04
 2.44980000e+00,        +3.413905234191e-04,        -1.352767169513e-04,        +1.327615748041e-04
 2.44980500e+00,        +3.411524791199e-04,        -1.352583332348e-04,        +1.327593512861e-04
 2.44981000e+00,        +3.409148059665e-04,        -1.352399615401e-04,        +1.327571264893e-04
 2.44981500e+00,        +3.406775031802e-04,        -1.352216016808e-04,        +1.327549004174e-04
 2.44982000e+00,        +3.404405699845e-04,        -1.352032535869e-04,        +1.327526730758e-04
 2.44982500e+00,        +3.402040056050e-04,        -1.351849175796e-04,        +1.327504444685e-04
 2.44983000e+00,        +3.399678092692e-04,        -1.351665931519e-04,        +1.327482146003e-04
 2.44983500e+00,        +3.397319802067e-04,        -1.351482808086e-04,        +1.327459834754e-04
 2.44984000e+00,        +3.394965176490e-04,        -1.351299801543e-04,        +1.327437510983e-04
 2.44984500e+00,        +3.392614208297e-04,        -1.351116912965e-04,        +1.327415174738e-04
 2.44985000e+00,        +3.390266889846e-04,        -1.350934142944e-04,        +1.327392826062e-04
 2.44985500e+00,        +3.387923213511e-04,        -1.350751490748e-04,        +1.327370465000e-04
 2.44986000e+00,        +3.385583171689e-04,        -1.350568956788e-04,        +1.327348091594e-04
 2.44986500e+00,        +3.383246756796e-04,        -1.350386539173e-04,        +1.327325705889e-04
 2.44987000e+00,        +3.380913961267e-04,        -1.350204240275e-04,        +1.327303307928e-04
 2.44987500e+00,        +3.378584777557e-04,        -1.350022058081e-04,        +1.327280897757e-04
 2.44988000e+00,        +3.376259198143e-04,        -1.349839993908e-04,        +1.327258475421e-04
 2.44988500e+00,        +3.373937215519e-04,        -1.349658045963e-04,        +1.327236040958e-04
 2.44989000e+00,        +3.371618822198e-04,        -1.349476214998e-04,        +1.327213594417e-04
 2.44989500e+00,        +3.369304010715e-04,        -1.349294501253e-04,        +1.327191135837e-04
 2.44990000e+00,        +3.366992773623e-04,        -1.349112903847e-04,        +1.327168665264e-04
 2.44990500e+00,        +3.364685103494e-04,        -1.348931423212e-04,        +1.327146182741e-04
 2.44991000e+00,        +3.362380992921e-04,        -1.348750059919e-04,        +1.327123688310e-04
 2.44991500e+00,        +3.360080434515e-04,        -1.348568812080e-04,        +1.327101182012e-04
 2.44992000e+00,        +3.357783420906e-04,        -1.348387680718e-04,        +1.327078663891e-04
 2.44992500e+00,        +3.355489944744e-04,        -1.348206665732e-04,        +1.327056133989e-04
 2.44993000e+00,        +3.353199998697e-04,        -1.348025766224e-04,        +1.327033592350e-04
 2.44993500e+00,        +3.350913575452e-04,        -1.347844983281e-04,        +1.327011039015e-04
 2.44994000e+00,        +3.348630667717e-04,        -1.347664315483e-04,        +1.326988474024e-04
 2.44994500e+00,        +3.346351268218e-04,        -1.347483762968e-04,        +1.326965897424e-04
 2.44995000e+00,        +3.344075369698e-04,        -1.347303326952e-04,        +1.326943309251e-04
 2.44995500e+00,        +3.341802964919e-04,        -1.347123005560e-04,        +1.326920709548e-04
 2.44996000e+00,        +3.339534046665e-04,        -1.346942798895e-04,        +1.326898098358e-04
 2.44996500e+00,        +3.337268607736e-04,        -1.346762708548e-04,        +1.326875475724e-04
 2.44997000e+00,        +3.335006640951e-04,        -1.346582732643e-04,        +1.326852841683e-04
 2.44997500e+00,        +3.332748139147e-04,        -1.346402871855e-04,        +1.326830196278e-04
 2.44998000e+00,        +3.330493095181e-04,        -1.346223125044e-04,        +1.326807539550e-04
 2.44998500e+00,        +3.328241501927e-04,        -1.346043493598e-04,        +1.326784871541e-04
 2.44999000e+00,        +3.325993352278e-04,        -1.345863977149e-04,        +1.326762192289e-04
 2.44999500e+00,        +3.323748639146e-04,        -1.345684573922e-04,        +1.326739501837e-04
 2.45000000e+00,        +3.321507355459e-04,        -1.345505286289e-04,        +1.326716800224e-04
 2.45000500e+00,        +3.319269494168e-04,        -1.345326110611e-04,        +1.326694087491e-04
 2.45001000e+00,        +3.317035048235e-04,        -1.345147050839e-04,        +1.326671363678e-04
 2.45001500e+00,        +3.314804010646e-04,        -1.344968103893e-04,        +1.326648628824e-04
 2.45002000e+00,        +3.312576374403e-04,        -1.344789271729e-04,        +1.326625882969e-04
 2.45002500e+00,        +3.310352132525e-04,        -1.344610553065e-04,        +1.326603126155e-04
 2.45003000e+00,        +3.308131278052e-04,        -1.344431946757e-04,        +1.326580358417e-04
 2.45003500e+00,        +3.305913804039e-04,        -1.344253455145e-04,        +1.326557579801e-04
 2.45004000e+00,        +3.303699703558e-04,        -1.344075076366e-04,        +1.326534790343e-04
 2.45004500e+00,        +3.301488969703e-04,        -1.343896810363e-04,        +1.326511990080e-04
 2.45005000e+00,        +3.299281595581e-04,        -1.343718657897e-04,        +1.326489179053e-04
 2.45005500e+00,        +3.297077574320e-04,        -1.343540617795e-04,        +1.326466357303e-04
 2.45006000e+00,        +3.294876899064e-04,        -1.343362690683e-04,        +1.326443524865e-04
 2.45006500e+00,        +3.292679562975e-04,        -1.343184876784e-04,        +1.326420681782e-04
 2.45007000e+00,        +3.290485559233e-04,        -1.343007175135e-04,        +1.326397828090e-04
 2.45007500e+00,        +3.288294881033e-04,        -1.342829585498e-04,        +1.326374963827e-04
 2.45008000e+00,        +3.286107521592e-04,        -1.342652108051e-04,        +1.326352089035e-04
 2.45008500e+00,        +3.283923474140e-04,        -1.342474743684e-04,        +1.326329203747e-04
 2.45009000e+00,        +3.281742731926e-04,        -1.342297490812e-04,        +1.326306308004e-04
 2.45009500e+00,        +3.279565288216e-04,        -1.342120349678e-04,        +1.326283401844e-04
 2.45010000e+00,        +3.277391136294e-04,        -1.341943320159e-04,        +1.326260485304e-04
 2.45010500e+00,        +3.275220269459e-04,        -1.341766403037e-04,        +1.326237558425e-04
 2.45011000e+00,        +3.273052681030e-04,        -1.341589596703e-04,        +1.326214621238e-04
 2.45011500e+00,        +3.270888364340e-04,        -1.341412902322e-04,        +1.326191673788e-04
 2.45012000e+00,        +3.268727312741e-04,        -1.341236320500e-04,        +1.326168716107e-04
 2.45012500e+00,        +3.266569519603e-04,        -1.341059848226e-04,        +1.326145748235e-04
 2.45013000e+00,        +3.264414978309e-04,        -1.340883488531e-04,        +1.326122770208e-04
 2.45013500e+00,        +3.262263682262e-04,        -1.340707237780e-04,        +1.326099782065e-04
 2.45014000e+00,        +3.260115624880e-04,        -1.340531099223e-04,        +1.326076783837e-04
 2.45014500e+00,        +3.257970799600e-04,        -1.340355071749e-04,        +1.326053775570e-04
 2.45015000e+00,        +3.255829199873e-04,        -1.340179154317e-04,        +1.326030757292e-04
 2.45015500e+00,        +3.253690819169e-04,        -1.340003346609e-04,        +1.326007729047e-04
 2.45016000e+00,        +3.251555650971e-04,        -1.339827650465e-04,        +1.325984690865e-04
 2.45016500e+00,        +3.249423688783e-04,        -1.339652064196e-04,        +1.325961642787e-04
 2.45017000e+00,        +3.247294926122e-04,        -1.339476587970e-04,        +1.325938584846e-04
 2.45017500e+00,        +3.245169356523e-04,        -1.339301221527e-04,        +1.325915517082e-04
 2.45018000e+00,        +3.243046973538e-04,        -1.339125964808e-04,        +1.325892439526e-04
 2.45018500e+00,        +3.240927770733e-04,        -1.338950819370e-04,        +1.325869352218e-04
 2.45019000e+00,        +3.238811741692e-04,        -1.338775782557e-04,        +1.325846255191e-04
 2.45019500e+00,        +3.236698880015e-04,        -1.338600855974e-04,        +1.325823148482e-04
 2.45020000e+00,        +3.234589179318e-04,        -1.338426037615e-04,        +1.325800032127e-04
 2.45020500e+00,        +3.232482633232e-04,        -1.338251329722e-04,        +1.325776906159e-04
 2.45021000e+00,        +3.230379235408e-04,        -1.338076729944e-04,        +1.325753770616e-04
 2.45021500e+00,        +3.228278979507e-04,        -1.337902239614e-04,        +1.325730625535e-04
 2.45022000e+00,        +3.226181859210e-04,        -1.337727858419e-04,        +1.325707470946e-04
 2.45022500e+00,        +3.224087868214e-04,        -1.337553586760e-04,        +1.325684306884e-04
 2.45023000e+00,        +3.221997000230e-04,        -1.337379423690e-04,        +1.325661133390e-04
 2.45023500e+00,        +3.219909248986e-04,        -1.337205368749e-04,        +1.325637950491e-04
 2.45024000e+00,        +3.217824608225e-04,        -1.337031422253e-04,        +1.325614758230e-04
 2.45024500e+00,        +3.215743071708e-04,        -1.336857584263e-04,        +1.325591556635e-04
 2.45025000e+00,        +3.213664633207e-04,        -1.336683855021e-04,        +1.325568345742e-04
 2.45025500e+00,        +3.211589286515e-04,        -1.336510233193e-04,        +1.325545125586e-04
 2.45026000e+00,        +3.209517025436e-04,        -1.336336719619e-04,        +1.325521896202e-04
 2.45026500e+00,        +3.207447843794e-04,        -1.336163314243e-04,        +1.325498657622e-04
 2.45027000e+00,        +3.205381735423e-04,        -1.335990015745e-04,        +1.325475409882e-04
 2.45027500e+00,        +3.203318694179e-04,        -1.335816827166e-04,        +1.325452153016e-04
 2.45028000e+00,        +3.201258713927e-04,        -1.335643743968e-04,        +1.325428887054e-04
 2.45028500e+00,        +3.199201788553e-04,        -1.335470769039e-04,        +1.325405612033e-04
 2.45029000e+00,        +3.197147911953e-04,        -1.335297901274e-04,        +1.325382327987e-04
 2.45029500e+00,        +3.195097078042e-04,        -1.335125140392e-04,        +1.325359034949e-04
 2.45030000e+00,        +3.193049280750e-04,        -1.334952488003e-04,        +1.325335732951e-04
 2.45030500e+00,        +3.191004514020e-04,        -1.334779941464e-04,        +1.325312422027e-04
 2.45031000e+00,        +3.188962771811e-04,        -1.334607500800e-04,        +1.325289102210e-04
 2.45031500e+00,        +3.186924048098e-04,        -1.334435169132e-04,        +1.325265773532e-04
 2.45032000e+00,        +3.184888336871e-04,        -1.334262943544e-04,        +1.325242436030e-04
 2.45032500e+00,        +3.182855632134e-04,        -1.334090823082e-04,        +1.325219089733e-04
 2.45033000e+00,        +3.180825927906e-04,        -1.333918810750e-04,        +1.325195734672e-04
 2.45033500e+00,        +3.178799218223e-04,        -1.333746904227e-04,        +1.325172370885e-04
 2.45034000e+00,        +3.176775497131e-04,        -1.333575103576e-04,        +1.325148998401e-04
 2.45034500e+00,        +3.174754758696e-04,        -1.333403409320e-04,        +1.325125617253e-04
 2.45035000e+00,        +3.172736996997e-04,        -1.333231821284e-04,        +1.325102227472e-04
 2.45035500e+00,        +3.170722206126e-04,        -1.333060338800e-04,        +1.325078829094e-04
 2.45036000e+00,        +3.168710380192e-04,        -1.332888961464e-04,        +1.325055422147e-04
 2.45036500e+00,        +3.166701513317e-04,        -1.332717690563e-04,        +1.325032006666e-04
 2.45037000e+00,        +3.164695599640e-04,        -1.332546525612e-04,        +1.325008582682e-04
 2.45037500e+00,        +3.162692633311e-04,        -1.332375465423e-04,        +1.324985150225e-04
 2.45038000e+00,        +3.160692608497e-04,        -1.332204509932e-04,        +1.324961709328e-04
 2.45038500e+00,        +3.158695519379e-04,        -1.332033660455e-04,        +1.324938260025e-04
 2.45039000e+00,        +3.156701360151e-04,        -1.331862916237e-04,        +1.324914802345e-04
 2.45039500e+00,        +3.154710125024e-04,        -1.331692276161e-04,        +1.324891336317e-04
 2.45040000e+00,        +3.152721808222e-04,        -1.331521741330e-04,        +1.324867861976e-04
 2.45040500e+00,        +3.150736403982e-04,        -1.331351311380e-04,        +1.324844379354e-04
 2.45041000e+00,        +3.148753906558e-04,        -1.331180985904e-04,        +1.324820888479e-04
 2.45041500e+00,        +3.146774310215e-04,        -1.331010764896e-04,        +1.324797389381e-04
 2.45042000e+00,        +3.144797609235e-04,        -1.330840649049e-04,        +1.324773882095e-04
 2.45042500e+00,        +3.142823797911e-04,        -1.330670636410e-04,        +1.324750366651e-04
 2.45043000e+00,        +3.140852870555e-04,        -1.330500729125e-04,        +1.324726843079e-04
 2.45043500e+00,        +3.138884821488e-04,        -1.330330923906e-04,        +1.324703311406e-04
 2.45044000e+00,        +3.136919645048e-04,        -1.330161225179e-04,        +1.324679771668e-04
 2.45044500e+00,        +3.134957335584e-04,        -1.329991628535e-04,        +1.324656223894e-04
 2.45045000e+00,        +3.132997887463e-04,        -1.329822136013e-04,        +1.324632668112e-04
 2.45045500e+00,        +3.131041295063e-04,        -1.329652747614e-04,        +1.324609104355e-04
 2.45046000e+00,        +3.129087552777e-04,        -1.329483462722e-04,        +1.324585532651e-04
 2.45046500e+00,        +3.127136655010e-04,        -1.329314280188e-04,        +1.324561953030e-04
 2.45047000e+00,        +3.125188596183e-04,        -1.329145202399e-04,        +1.324538365524e-04
 2.45047500e+00,        +3.123243370731e-04,        -1.328976227091e-04,        +1.324514770163e-04
 2.45048000e+00,        +3.121300973099e-04,        -1.328807353805e-04,        +1.324491166973e-04
 2.45048500e+00,        +3.119361397751e-04,        -1.328638585370e-04,        +1.324467555988e-04
 2.45049000e+00,        +3.117424639159e-04,        -1.328469918288e-04,        +1.324443937235e-04
 2.45049500e+00,        +3.115490691812e-04,        -1.328301355048e-04,        +1.324420310743e-04
 2.45050000e+00,        +3.113559550213e-04,        -1.328132893727e-04,        +1.324396676547e-04
 2.45050500e+00,        +3.111631208875e-04,        -1.327964535123e-04,        +1.324373034666e-04
 2.45051000e+00,        +3.109705662329e-04,        -1.327796278606e-04,        +1.324349385139e-04
 2.45051500e+00,        +3.107782905115e-04,        -1.327628124696e-04,        +1.324325727991e-04
 2.45052000e+00,        +3.105862931789e-04,        -1.327460073412e-04,        +1.324302063251e-04
 2.45052500e+00,        +3.103945736920e-04,        -1.327292124025e-04,        +1.324278390947e-04
 2.45053000e+00,        +3.102031315090e-04,        -1.327124275994e-04,        +1.324254711111e-04
 2.45053500e+00,        +3.100119660894e-04,        -1.326956530443e-04,        +1.324231023768e-04
 2.45054000e+00,        +3.098210768940e-04,        -1.326788886734e-04,        +1.324207328949e-04
 2.45054500e+00,        +3.096304633850e-04,        -1.326621344701e-04,        +1.324183626684e-04
 2.45055000e+00,        +3.094401250258e-04,        -1.326453904223e-04,        +1.324159916995e-04
 2.45055500e+00,        +3.092500612812e-04,        -1.326286563762e-04,        +1.324136199916e-04
 2.45056000e+00,        +3.090602716173e-04,        -1.326119326507e-04,        +1.324112475476e-04
 2.45056500e+00,        +3.088707555014e-04,        -1.325952189303e-04,        +1.324088743700e-04
 2.45057000e+00,        +3.086815124023e-04,        -1.325785153717e-04,        +1.324065004618e-04
 2.45057500e+00,        +3.084925417898e-04,        -1.325618219242e-04,        +1.324041258260e-04
 2.45058000e+00,        +3.083038431352e-04,        -1.325451385616e-04,        +1.324017504648e-04
 2.45058500e+00,        +3.081154159111e-04,        -1.325284652933e-04,        +1.323993743813e-04
 2.45059000e+00,        +3.079272595913e-04,        -1.325118021207e-04,        +1.323969975785e-04
 2.45059500e+00,        +3.077393736509e-04,        -1.324951489038e-04,        +1.323946200590e-04
 2.45060000e+00,        +3.075517575661e-04,        -1.324785057942e-04,        +1.323922418256e-04
 2.45060500e+00,        +3.073644108148e-04,        -1.324618727401e-04,        +1.323898628809e-04
 2.45061000e+00,        +3.071773328756e-04,        -1.324452497070e-04,        +1.323874832277e-04
 2.45061500e+00,        +3.069905232290e-04,        -1.324286365802e-04,        +1.323851028686e-04
 2.45062000e+00,        +3.068039813561e-04,        -1.324120335585e-04,        +1.323827218069e-04
 2.45062500e+00,        +3.066177067399e-04,        -1.323954405519e-04,        +1.323803400446e-04
 2.45063000e+00,        +3.064316988640e-04,        -1.323788574400e-04,        +1.323779575848e-04
 2.45063500e+00,        +3.062459572138e-04,        -1.323622843447e-04,        +1.323755744302e-04
 2.45064000e+00,        +3.060604812757e-04,        -1.323457212926e-04,        +1.323731905834e-04
 2.45064500e+00,        +3.058752705374e-04,        -1.323291680983e-04,        +1.323708060470e-04
 2.45065000e+00,        +3.056903244875e-04,        -1.323126248345e-04,        +1.323684208237e-04
 2.45065500e+00,        +3.055056426165e-04,        -1.322960914713e-04,        +1.323660349162e-04
 2.45066000e+00,        +3.053212244156e-04,        -1.322795682092e-04,        +1.323636483277e-04
 2.45066500e+00,        +3.051370693774e-04,        -1.322630546924e-04,        +1.323612610599e-04
 2.45067000e+00,        +3.049531769957e-04,        -1.322465510678e-04,        +1.323588731160e-04
 2.45067500e+00,        +3.047695467656e-04,        -1.322300574381e-04,        +1.323564844986e-04
 2.45068000e+00,        +3.045861781832e-04,        -1.322135735906e-04,        +1.323540952101e-04
 2.45068500e+00,        +3.044030707461e-04,        -1.321970996491e-04,        +1.323517052534e-04
 2.45069000e+00,        +3.042202239529e-04,        -1.321806355481e-04,        +1.323493146307e-04
 2.45069500e+00,        +3.040376373036e-04,        -1.321641813157e-04,        +1.323469233452e-04
 2.45070000e+00,        +3.038553102991e-04,        -1.321477368656e-04,        +1.323445313989e-04
 2.45070500e+00,        +3.036732424417e-04,        -1.321313022701e-04,        +1.323421387950e-04
 2.45071000e+00,        +3.034914332349e-04,        -1.321148775011e-04,        +1.323397455356e-04
 2.45071500e+00,        +3.033098821834e-04,        -1.320984625702e-04,        +1.323373516234e-04
 2.45072000e+00,        +3.031285887931e-04,        -1.320820573773e-04,        +1.323349570609e-04
 2.45072500e+00,        +3.029475525709e-04,        -1.320656619332e-04,        +1.323325618507e-04
 2.45073000e+00,        +3.027667730250e-04,        -1.320492764682e-04,        +1.323301659954e-04
 2.45073500e+00,        +3.025862496649e-04,        -1.320329005474e-04,        +1.323277694976e-04
 2.45074000e+00,        +3.024059820011e-04,        -1.320165344753e-04,        +1.323253723596e-04
 2.45074500e+00,        +3.022259695453e-04,        -1.320001780565e-04,        +1.323229745842e-04
 2.45075000e+00,        +3.020462118105e-04,        -1.319838315445e-04,        +1.323205761735e-04
 2.45075500e+00,        +3.018667083107e-04,        -1.319674946159e-04,        +1.323181771306e-04
 2.45076000e+00,        +3.016874585612e-04,        -1.319511673631e-04,        +1.323157774574e-04
 2.45076500e+00,        +3.015084620784e-04,        -1.319348499803e-04,        +1.323133771567e-04
 2.45077000e+00,        +3.013297183796e-04,        -1.319185420423e-04,        +1.323109762309e-04
 2.45077500e+00,        +3.011512269838e-04,        -1.319022439665e-04,        +1.323085746827e-04
 2.45078000e+00,        +3.009729874107e-04,        -1.318859555045e-04,        +1.323061725143e-04
 2.45078500e+00,        +3.007949991812e-04,        -1.318696767594e-04,        +1.323037697282e-04
 2.45079000e+00,        +3.006172618176e-04,        -1.318534075867e-04,        +1.323013663271e-04
 2.45079500e+00,        +3.004397748431e-04,        -1.318371481024e-04,        +1.322989623130e-04
 2.45080000e+00,        +3.002625377820e-04,        -1.318208982114e-04,        +1.322965576887e-04
 2.45080500e+00,        +3.000855501599e-04,        -1.318046578830e-04,        +1.322941524564e-04
 2.45081000e+00,        +2.999088115035e-04,        -1.317884273016e-04,        +1.322917466188e-04
 2.45081500e+00,        +2.997323213405e-04,        -1.317722063109e-04,        +1.322893401779e-04
 2.45082000e+00,        +2.995560791998e-04,        -1.317559948786e-04,        +1.322869331365e-04
 2.45082500e+00,        +2.993800846116e-04,        -1.317397928919e-04,        +1.322845254969e-04
 2.45083000e+00,        +2.992043371068e-04,        -1.317236006623e-04,        +1.322821172613e-04
 2.45083500e+00,        +2.990288362178e-04,        -1.317074179244e-04,        +1.322797084324e-04
 2.45084000e+00,        +2.988535814779e-04,        -1.316912447136e-04,        +1.322772990123e-04
 2.45084500e+00,        +2.986785724216e-04,        -1.316750810518e-04,        +1.322748890034e-04
 2.45085000e+00,        +2.985038085843e-04,        -1.316589268611e-04,        +1.322724784084e-04
 2.45085500e+00,        +2.983292895030e-04,        -1.316427822662e-04,        +1.322700672292e-04
 2.45086000e+00,        +2.981550147151e-04,        -1.316266471516e-04,        +1.322676554684e-04
 2.45086500e+00,        +2.979809837597e-04,        -1.316105214781e-04,        +1.322652431282e-04
 2.45087000e+00,        +2.978071961767e-04,        -1.315944054277e-04,        +1.322628302111e-04
 2.45087500e+00,        +2.976336515071e-04,        -1.315782988267e-04,        +1.322604167192e-04
 2.45088000e+00,        +2.974603492929e-04,        -1.315622015521e-04,        +1.322580026550e-04
 2.45088500e+00,        +2.972872890775e-04,        -1.315461138357e-04,        +1.322555880210e-04
 2.45089000e+00,        +2.971144704051e-04,        -1.315300355676e-04,        +1.322531728190e-04
 2.45089500e+00,        +2.969418928210e-04,        -1.315139667528e-04,        +1.322507570516e-04
 2.45090000e+00,        +2.967695558717e-04,        -1.314979072666e-04,        +1.322483407214e-04
 2.45090500e+00,        +2.965974591047e-04,        -1.314818573184e-04,        +1.322459238300e-04
 2.45091000e+00,        +2.964256020685e-04,        -1.314658167472e-04,        +1.322435063802e-04
 2.45091500e+00,        +2.962539843126e-04,        -1.314497855358e-04,        +1.322410883739e-04
 2.45092000e+00,        +2.960826053880e-04,        -1.314337637237e-04,        +1.322386698137e-04
 2.45092500e+00,        +2.959114648461e-04,        -1.314177513300e-04,        +1.322362507018e-04
 2.45093000e+00,        +2.957405622399e-04,        -1.314017482516e-04,        +1.322338310402e-04
 2.45093500e+00,        +2.955698971232e-04,        -1.313857546046e-04,        +1.322314108313e-04
 2.45094000e+00,        +2.953994690508e-04,        -1.313697702559e-04,        +1.322289900773e-04
 2.45094500e+00,        +2.952292775787e-04,        -1.313537952275e-04,        +1.322265687807e-04
 2.45095000e+00,        +2.950593222640e-04,        -1.313378295042e-04,        +1.322241469434e-04
 2.45095500e+00,        +2.948896026644e-04,        -1.313218731257e-04,        +1.322217245676e-04
 2.45096000e+00,        +2.947201183393e-04,        -1.313059261302e-04,        +1.322193016556e-04
 2.45096500e+00,        +2.945508688485e-04,        -1.312899882995e-04,        +1.322168782098e-04
 2.45097000e+00,        +2.943818537533e-04,        -1.312740598780e-04,        +1.322144542321e-04
 2.45097500e+00,        +2.942130726158e-04,        -1.312581407172e-04,        +1.322120297246e-04
 2.45098000e+00,        +2.940445249991e-04,        -1.312422308006e-04,        +1.322096046900e-04
 2.45098500e+00,        +2.938762104674e-04,        -1.312263301041e-04,        +1.322071791301e-04
 2.45099000e+00,        +2.937081285860e-04,        -1.312104386747e-04,        +1.322047530469e-04
 2.45099500e+00,        +2.935402789210e-04,        -1.311945566077e-04,        +1.322023264430e-04
 2.45100000e+00,        +2.933726610397e-04,        -1.311786835912e-04,        +1.321998993201e-04
 2.45100500e+00,        +2.932052745104e-04,        -1.311628199011e-04,        +1.321974716808e-04
 2.45101000e+00,        +2.930381189022e-04,        -1.311469654864e-04,        +1.321950435268e-04
 2.45101500e+00,        +2.928711937855e-04,        -1.311311201107e-04,        +1.321926148605e-04
 2.45102000e+00,        +2.927044987315e-04,        -1.311152840650e-04,        +1.321901856842e-04
 2.45102500e+00,        +2.925380333124e-04,        -1.310994571054e-04,        +1.321877559995e-04
 2.45103000e+00,        +2.923717971016e-04,        -1.310836393975e-04,        +1.321853258089e-04
 2.45103500e+00,        +2.922057896732e-04,        -1.310678307998e-04,        +1.321828951145e-04
 2.45104000e+00,        +2.920400106025e-04,        -1.310520313316e-04,        +1.321804639185e-04
 2.45104500e+00,        +2.918744594657e-04,        -1.310362409996e-04,        +1.321780322225e-04
 2.45105000e+00,        +2.917091358401e-04,        -1.310204599100e-04,        +1.321756000291e-04
 2.45105500e+00,        +2.915440393037e-04,        -1.310046878267e-04,        +1.321731673401e-04
 2.45106000e+00,        +2.913791694359e-04,        -1.309889249566e-04,        +1.321707341576e-04
 2.45106500e+00,        +2.912145258167e-04,        -1.309731711552e-04,        +1.321683004838e-04
 2.45107000e+00,        +2.910501080272e-04,        -1.309574263509e-04,        +1.321658663207e-04
 2.45107500e+00,        +2.908859156497e-04,        -1.309416907710e-04,        +1.321634316704e-04
 2.45108000e+00,        +2.907219482670e-04,        -1.309259642753e-04,        +1.321609965348e-04
 2.45108500e+00,        +2.905582054633e-04,        -1.309102467535e-04,        +1.321585609161e-04
 2.45109000e+00,        +2.903946868235e-04,        -1.308945383680e-04,        +1.321561248163e-04
 2.45109500e+00,        +2.902313919336e-04,        -1.308788390137e-04,        +1.321536882374e-04
 2.45110000e+00,        +2.900683203805e-04,        -1.308631486680e-04,        +1.321512511815e-04
 2.45110500e+00,        +2.899054717521e-04,        -1.308474672822e-04,        +1.321488136505e-04
 2.45111000e+00,        +2.897428456372e-04,        -1.308317950575e-04,        +1.321463756466e-04
 2.45111500e+00,        +2.895804416255e-04,        -1.308161317408e-04,        +1.321439371715e-04
 2.45112000e+00,        +2.894182593078e-04,        -1.308004775008e-04,        +1.321414982277e-04
 2.45112500e+00,        +2.892562982757e-04,        -1.307848322353e-04,        +1.321390588166e-04
 2.45113000e+00,        +2.890945581218e-04,        -1.307691958896e-04,        +1.321366189406e-04
 2.45113500e+00,        +2.889330384398e-04,        -1.307535685867e-04,        +1.321341786013e-04
 2.45114000e+00,        +2.887717388240e-04,        -1.307379501745e-04,        +1.321317378011e-04
 2.45114500e+00,        +2.886106588698e-04,        -1.307223408592e-04,        +1.321292965418e-04
