        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43705000e+00,        +3.499639515385e-10,        +3.174583972262e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.999317463423e-12,        +5.712924015840e-03,        +4.688398807248e-12,        +1.476854557388e-02,        +1.999317463423e-12,        +5.712924015840e-03,        +4.688398807248e-12,        +1.476854557388e-02,        +1.051241956701e-12,        +3.003857831870e-03,        +3.120741679308e-12,        +9.830395751302e-03,        +3.463477235338e-10,        +9.896668557182e-01,        +3.058247014720e-10,        +9.633536367101e-01,        +5.656685845481e-13,        +1.616362434077e-03,        +3.824555267633e-12,        +1.204742196474e-02
 2.43705500e+00,        +3.501260111594e-10,        +3.176193331662e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.000448639939e-12,        +5.713510496734e-03,        +4.690790556627e-12,        +1.476859267308e-02,        +2.000448639939e-12,        +5.713510496734e-03,        +4.690790556627e-12,        +1.476859267308e-02,        +1.051824131865e-12,        +3.004130222665e-03,        +3.122384268615e-12,        +9.830586310632e-03,        +3.465077721639e-10,        +9.896658949059e-01,        +3.059795076090e-10,        +9.633529060050e-01,        +5.659662236953e-13,        +1.616464374701e-03,        +3.826650731932e-12,        +1.204791501130e-02
 2.43706000e+00,        +3.502882119568e-10,        +3.177804097240e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.001580812624e-12,        +5.714096975867e-03,        +4.693184367517e-12,        +1.476863967666e-02,        +2.001580812624e-12,        +5.714096975867e-03,        +4.693184367517e-12,        +1.476863967666e-02,        +1.052406817138e-12,        +3.004402606810e-03,        +3.124028283317e-12,        +9.830776812295e-03,        +3.466679602072e-10,        +9.896649341140e-01,        +3.061344490441e-10,        +9.633521755163e-01,        +5.662641198978e-13,        +1.616566303315e-03,        +3.828748029080e-12,        +1.204840799471e-02
 2.43706500e+00,        +3.504505541096e-10,        +3.179416270781e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.002713982718e-12,        +5.714683453152e-03,        +4.695580242595e-12,        +1.476868658486e-02,        +2.002713982718e-12,        +5.714683453152e-03,        +4.695580242595e-12,        +1.476868658486e-02,        +1.052990013155e-12,        +3.004674984265e-03,        +3.125673725235e-12,        +9.830967256348e-03,        +3.468282878402e-10,        +9.896639733427e-01,        +3.062895259489e-10,        +9.633514452439e-01,        +5.665622734730e-13,        +1.616668219893e-03,        +3.830847161377e-12,        +1.204890091487e-02
 2.43707000e+00,        +3.506130377957e-10,        +3.181029854059e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.003848151454e-12,        +5.715269928499e-03,        +4.697978184522e-12,        +1.476873339785e-02,        +2.003848151454e-12,        +5.715269928499e-03,        +4.697978184522e-12,        +1.476873339785e-02,        +1.053573720549e-12,        +3.004947354989e-03,        +3.127320596184e-12,        +9.831157642840e-03,        +3.469887552390e-10,        +9.896630125921e-01,        +3.064447384941e-10,        +9.633507151876e-01,        +5.668606847376e-13,        +1.616770124413e-03,        +3.832948131119e-12,        +1.204939377173e-02
 2.43707500e+00,        +3.507756631934e-10,        +3.182644848853e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.004983320067e-12,        +5.715856401821e-03,        +4.700378195961e-12,        +1.476878011587e-02,        +2.004983320067e-12,        +5.715856401821e-03,        +4.700378195961e-12,        +1.476878011587e-02,        +1.054157939954e-12,        +3.005219718942e-03,        +3.128968897979e-12,        +9.831347971818e-03,        +3.471493625794e-10,        +9.896620518624e-01,        +3.066000868508e-10,        +9.633499853471e-01,        +5.671593540085e-13,        +1.616872016847e-03,        +3.835050940599e-12,        +1.204988656520e-02
 2.43708000e+00,        +3.509384304818e-10,        +3.184261256948e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.006119489798e-12,        +5.716442873025e-03,        +4.702780279592e-12,        +1.476882673911e-02,        +2.006119489798e-12,        +5.716442873025e-03,        +4.702780279592e-12,        +1.476882673911e-02,        +1.054742672006e-12,        +3.005492076082e-03,        +3.130618632447e-12,        +9.831538243338e-03,        +3.473101100384e-10,        +9.896610911537e-01,        +3.067555711907e-10,        +9.633492557223e-01,        +5.674582816041e-13,        +1.616973897174e-03,        +3.837155592127e-12,        +1.205037929521e-02
 2.43708500e+00,        +3.511013398395e-10,        +3.185879080126e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.007256661885e-12,        +5.717029342022e-03,        +4.705184438083e-12,        +1.476887326777e-02,        +2.007256661885e-12,        +5.717029342022e-03,        +4.705184438083e-12,        +1.476887326777e-02,        +1.055327917339e-12,        +3.005764426367e-03,        +3.132269801407e-12,        +9.831728457451e-03,        +3.474709977924e-10,        +9.896601304662e-01,        +3.069111916851e-10,        +9.633485263131e-01,        +5.677574678420e-13,        +1.617075765366e-03,        +3.839262088004e-12,        +1.205087196169e-02
 2.43709000e+00,        +3.512643914460e-10,        +3.187498320177e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.008394837572e-12,        +5.717615808721e-03,        +4.707590674123e-12,        +1.476891970208e-02,        +2.008394837572e-12,        +5.717615808721e-03,        +4.707590674123e-12,        +1.476891970208e-02,        +1.055913676593e-12,        +3.006036769756e-03,        +3.133922406691e-12,        +9.831918614207e-03,        +3.476320260188e-10,        +9.896591698001e-01,        +3.070669485064e-10,        +9.633477971191e-01,        +5.680569130410e-13,        +1.617177621400e-03,        +3.841370430541e-12,        +1.205136456457e-02
 2.43709500e+00,        +3.514275854811e-10,        +3.189118978895e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.009534018105e-12,        +5.718202273034e-03,        +4.709998990396e-12,        +1.476896604224e-02,        +2.009534018105e-12,        +5.718202273034e-03,        +4.709998990396e-12,        +1.476896604224e-02,        +1.056499950405e-12,        +3.006309106210e-03,        +3.135576450129e-12,        +9.832108713659e-03,        +3.477931948951e-10,        +9.896582091555e-01,        +3.072228418269e-10,        +9.633470681403e-01,        +5.683566175212e-13,        +1.617279465250e-03,        +3.843480622057e-12,        +1.205185710377e-02
 2.43710000e+00,        +3.515909221257e-10,        +3.190741058082e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.010674204737e-12,        +5.718788734876e-03,        +4.712409389605e-12,        +1.476901228845e-02,        +2.010674204737e-12,        +5.718788734876e-03,        +4.712409389605e-12,        +1.476901228845e-02,        +1.057086739419e-12,        +3.006581435687e-03,        +3.137231933563e-12,        +9.832298755855e-03,        +3.479545045999e-10,        +9.896572485325e-01,        +3.073788718201e-10,        +9.633463393765e-01,        +5.686565816037e-13,        +1.617381296894e-03,        +3.845592664879e-12,        +1.205234957923e-02
 2.43710500e+00,        +3.517544015593e-10,        +3.192364559530e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.011815398712e-12,        +5.719375194151e-03,        +4.714821874443e-12,        +1.476905844092e-02,        +2.011815398712e-12,        +5.719375194151e-03,        +4.714821874443e-12,        +1.476905844092e-02,        +1.057674044273e-12,        +3.006853758145e-03,        +3.138888858826e-12,        +9.832488740849e-03,        +3.481159553107e-10,        +9.896562879314e-01,        +3.075350386584e-10,        +9.633456108274e-01,        +5.689568056079e-13,        +1.617483116304e-03,        +3.847706561319e-12,        +1.205284199085e-02
 2.43711000e+00,        +3.519180239619e-10,        +3.193989485033e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.012957601275e-12,        +5.719961650764e-03,        +4.717236447598e-12,        +1.476910449988e-02,        +2.012957601275e-12,        +5.719961650764e-03,        +4.717236447598e-12,        +1.476910449988e-02,        +1.058261865605e-12,        +3.007126073541e-03,        +3.140547227752e-12,        +9.832678668696e-03,        +3.482775472051e-10,        +9.896553273522e-01,        +3.076913425142e-10,        +9.633448824929e-01,        +5.692572898531e-13,        +1.617584923456e-03,        +3.849822313698e-12,        +1.205333433857e-02
 2.43711500e+00,        +3.520817895150e-10,        +3.195615836402e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.014100813684e-12,        +5.720548104628e-03,        +4.719653111789e-12,        +1.476915046554e-02,        +2.014100813684e-12,        +5.720548104628e-03,        +4.719653111789e-12,        +1.476915046554e-02,        +1.058850204061e-12,        +3.007398381834e-03,        +3.142207042192e-12,        +9.832868539447e-03,        +3.484392804626e-10,        +9.896543667952e-01,        +3.078477835619e-10,        +9.633441543727e-01,        +5.695580346622e-13,        +1.617686718324e-03,        +3.851939924352e-12,        +1.205382662232e-02
 2.43712000e+00,        +3.522456984012e-10,        +3.197243615458e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.015245037206e-12,        +5.721134555661e-03,        +4.722071869736e-12,        +1.476919633808e-02,        +2.015245037206e-12,        +5.721134555661e-03,        +4.722071869736e-12,        +1.476919633808e-02,        +1.059439060290e-12,        +3.007670682987e-03,        +3.143868304003e-12,        +9.833058353150e-03,        +3.486011552634e-10,        +9.896534062605e-01,        +3.080043619764e-10,        +9.633434264667e-01,        +5.698590403601e-13,        +1.617788500886e-03,        +3.854059395635e-12,        +1.205431884202e-02
 2.43712500e+00,        +3.524097507997e-10,        +3.198872823987e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.016390273079e-12,        +5.721721003757e-03,        +4.724492724135e-12,        +1.476924211775e-02,        +2.016390273079e-12,        +5.721721003757e-03,        +4.724492724135e-12,        +1.476924211775e-02,        +1.060028434927e-12,        +3.007942976952e-03,        +3.145531015017e-12,        +9.833248109864e-03,        +3.487631717844e-10,        +9.896524457482e-01,        +3.081610779297e-10,        +9.633426987748e-01,        +5.701603072643e-13,        +1.617890271113e-03,        +3.856180729853e-12,        +1.205481099760e-02
 2.43713000e+00,        +3.525739468936e-10,        +3.200503463817e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.017536522574e-12,        +5.722307448833e-03,        +4.726915677717e-12,        +1.476928780474e-02,        +2.017536522574e-12,        +5.722307448833e-03,        +4.726915677717e-12,        +1.476928780474e-02,        +1.060618328624e-12,        +3.008215263689e-03,        +3.147195177097e-12,        +9.833437809637e-03,        +3.489253302067e-10,        +9.896514852585e-01,        +3.083179315975e-10,        +9.633419712966e-01,        +5.704618357008e-13,        +1.617992028983e-03,        +3.858303929364e-12,        +1.205530308898e-02
 2.43713500e+00,        +3.527382868653e-10,        +3.202135536765e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.018683786952e-12,        +5.722893890798e-03,        +4.729340733210e-12,        +1.476933339926e-02,        +2.018683786952e-12,        +5.722893890798e-03,        +4.729340733210e-12,        +1.476933339926e-02,        +1.061208742029e-12,        +3.008487543159e-03,        +3.148860792103e-12,        +9.833627452522e-03,        +3.490876307103e-10,        +9.896505247916e-01,        +3.084749231547e-10,        +9.633412440321e-01,        +5.707636259937e-13,        +1.618093774469e-03,        +3.860428996520e-12,        +1.205579511609e-02
 2.43714000e+00,        +3.529027708965e-10,        +3.203769044646e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.019832067472e-12,        +5.723480329556e-03,        +4.731767893341e-12,        +1.476937890154e-02,        +2.019832067472e-12,        +5.723480329556e-03,        +4.731767893341e-12,        +1.476937890154e-02,        +1.061799675787e-12,        +3.008759815316e-03,        +3.150527861890e-12,        +9.833817038577e-03,        +3.492500734748e-10,        +9.896495643476e-01,        +3.086320527757e-10,        +9.633405169810e-01,        +5.710656784653e-13,        +1.618195507546e-03,        +3.862555933659e-12,        +1.205628707885e-02
 2.43714500e+00,        +3.530673991705e-10,        +3.205403989285e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.020981365401e-12,        +5.724066765012e-03,        +4.734197160855e-12,        +1.476942431182e-02,        +2.020981365401e-12,        +5.724066765012e-03,        +4.734197160855e-12,        +1.476942431182e-02,        +1.062391130548e-12,        +3.009032080118e-03,        +3.152196388326e-12,        +9.834006567855e-03,        +3.494126586811e-10,        +9.896486039267e-01,        +3.087893206362e-10,        +9.633397901431e-01,        +5.713679934409e-13,        +1.618297228187e-03,        +3.864684743139e-12,        +1.205677897718e-02
 2.43715000e+00,        +3.532321718707e-10,        +3.207040372514e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.022131682013e-12,        +5.724653197084e-03,        +4.736628538488e-12,        +1.476946963027e-02,        +2.022131682013e-12,        +5.724653197084e-03,        +4.736628538488e-12,        +1.476946963027e-02,        +1.062983106964e-12,        +3.009304337526e-03,        +3.153866373279e-12,        +9.834196040405e-03,        +3.495753865105e-10,        +9.896476435290e-01,        +3.089467269123e-10,        +9.633390635183e-01,        +5.716705712474e-13,        +1.618398936370e-03,        +3.866815427327e-12,        +1.205727081102e-02
 2.43715500e+00,        +3.533970891792e-10,        +3.208678196146e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.023283018565e-12,        +5.725239625669e-03,        +4.739062028972e-12,        +1.476951485713e-02,        +2.023283018565e-12,        +5.725239625669e-03,        +4.739062028972e-12,        +1.476951485713e-02,        +1.063575605682e-12,        +3.009576587493e-03,        +3.155537818607e-12,        +9.834385456282e-03,        +3.497382571428e-10,        +9.896466831548e-01,        +3.091042717785e-10,        +9.633383371063e-01,        +5.719734122072e-13,        +1.618500632067e-03,        +3.868947988564e-12,        +1.205776258028e-02
 2.43716000e+00,        +3.535621512818e-10,        +3.210317462035e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.024435376345e-12,        +5.725826050684e-03,        +4.741497635082e-12,        +1.476955999260e-02,        +2.024435376345e-12,        +5.725826050684e-03,        +4.741497635082e-12,        +1.476955999260e-02,        +1.064168627362e-12,        +3.009848829983e-03,        +3.157210726202e-12,        +9.834574815539e-03,        +3.499012707614e-10,        +9.896457228041e-01,        +3.092619554130e-10,        +9.633376109070e-01,        +5.722765166508e-13,        +1.618602315254e-03,        +3.871082429243e-12,        +1.205825428489e-02
 2.43716500e+00,        +3.537273583609e-10,        +3.211958172003e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.025588756615e-12,        +5.726412472027e-03,        +4.743935359560e-12,        +1.476960503692e-02,        +2.025588756615e-12,        +5.726412472027e-03,        +4.743935359560e-12,        +1.476960503692e-02,        +1.064762172650e-12,        +3.010121064948e-03,        +3.158885097929e-12,        +9.834764118235e-03,        +3.500644275468e-10,        +9.896447624771e-01,        +3.094197779911e-10,        +9.633368849201e-01,        +5.725798849018e-13,        +1.618703985903e-03,        +3.873218751714e-12,        +1.205874592476e-02
 2.43717000e+00,        +3.538927106012e-10,        +3.213600327888e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.026743160653e-12,        +5.726998889608e-03,        +4.746375205164e-12,        +1.476964999031e-02,        +2.026743160653e-12,        +5.726998889608e-03,        +4.746375205164e-12,        +1.476964999031e-02,        +1.065356242204e-12,        +3.010393292346e-03,        +3.160560935667e-12,        +9.834953364422e-03,        +3.502277276811e-10,        +9.896438021741e-01,        +3.095777396896e-10,        +9.633361591454e-01,        +5.728835172882e-13,        +1.618805643990e-03,        +3.875356958356e-12,        +1.205923749984e-02
 2.43717500e+00,        +3.540582081879e-10,        +3.215243931540e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.027898589743e-12,        +5.727585303337e-03,        +4.748817174668e-12,        +1.476969485296e-02,        +2.027898589743e-12,        +5.727585303337e-03,        +4.748817174668e-12,        +1.476969485296e-02,        +1.065950836680e-12,        +3.010665512137e-03,        +3.162238241307e-12,        +9.835142554152e-03,        +3.503911713474e-10,        +9.896428418950e-01,        +3.097358406865e-10,        +9.633354335829e-01,        +5.731874141392e-13,        +1.618907289490e-03,        +3.877497051552e-12,        +1.205972901003e-02
 2.43718000e+00,        +3.542238513055e-10,        +3.216888984797e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.029055045159e-12,        +5.728171713116e-03,        +4.751261270837e-12,        +1.476973962512e-02,        +2.029055045159e-12,        +5.728171713116e-03,        +4.751261270837e-12,        +1.476973962512e-02,        +1.066545956734e-12,        +3.010937724276e-03,        +3.163917016728e-12,        +9.835331687481e-03,        +3.505547587278e-10,        +9.896418816402e-01,        +3.098940811584e-10,        +9.633347082321e-01,        +5.734915757819e-13,        +1.619008922376e-03,        +3.879639033676e-12,        +1.206022045526e-02
 2.43718500e+00,        +3.543896401392e-10,        +3.218535489507e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.030212528184e-12,        +5.728758118850e-03,        +4.753707496447e-12,        +1.476978430701e-02,        +2.030212528184e-12,        +5.728758118850e-03,        +4.753707496447e-12,        +1.476978430701e-02,        +1.067141603022e-12,        +3.011209928719e-03,        +3.165597263822e-12,        +9.835520764466e-03,        +3.507184900055e-10,        +9.896409214098e-01,        +3.100524612833e-10,        +9.633339830931e-01,        +5.737960025452e-13,        +1.619110542621e-03,        +3.881782907115e-12,        +1.206071183546e-02
 2.43719000e+00,        +3.545555748759e-10,        +3.220183447534e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.031371040111e-12,        +5.729344520454e-03,        +4.756155854290e-12,        +1.476982889882e-02,        +2.031371040111e-12,        +5.729344520454e-03,        +4.756155854290e-12,        +1.476982889882e-02,        +1.067737776210e-12,        +3.011482125428e-03,        +3.167278984491e-12,        +9.835709785158e-03,        +3.508823653648e-10,        +9.896399612039e-01,        +3.102109812403e-10,        +9.633332581655e-01,        +5.741006947611e-13,        +1.619212150203e-03,        +3.883928674274e-12,        +1.206120315055e-02
 2.43719500e+00,        +3.547216556998e-10,        +3.221832860715e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.032530582215e-12,        +5.729930917822e-03,        +4.758606347133e-12,        +1.476987340081e-02,        +2.032530582215e-12,        +5.729930917822e-03,        +4.758606347133e-12,        +1.476987340081e-02,        +1.068334476949e-12,        +3.011754314355e-03,        +3.168962180618e-12,        +9.835898749617e-03,        +3.510463849878e-10,        +9.896390010227e-01,        +3.103696412062e-10,        +9.633325334491e-01,        +5.744056527566e-13,        +1.619313745092e-03,        +3.886076337528e-12,        +1.206169440045e-02
 2.43720000e+00,        +3.548878827980e-10,        +3.223483730917e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.033691155790e-12,        +5.730517310865e-03,        +4.761058977780e-12,        +1.476991781319e-02,        +2.033691155790e-12,        +5.730517310865e-03,        +4.761058977780e-12,        +1.476991781319e-02,        +1.068931705904e-12,        +3.012026495457e-03,        +3.170646854110e-12,        +9.836087657897e-03,        +3.512105490594e-10,        +9.896380408664e-01,        +3.105284413605e-10,        +9.633318089438e-01,        +5.747108768632e-13,        +1.619415327264e-03,        +3.888225899280e-12,        +1.206218558508e-02
 2.43720500e+00,        +3.550542563568e-10,        +3.225136059997e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.034852762126e-12,        +5.731103699488e-03,        +4.763513749017e-12,        +1.476996213618e-02,        +2.034852762126e-12,        +5.731103699488e-03,        +4.763513749017e-12,        +1.476996213618e-02,        +1.069529463737e-12,        +3.012298668693e-03,        +3.172333006867e-12,        +9.836276510052e-03,        +3.513748577636e-10,        +9.896370807351e-01,        +3.106873818819e-10,        +9.633310846494e-01,        +5.750163674123e-13,        +1.619516896692e-03,        +3.890377361934e-12,        +1.206267670437e-02
 2.43721000e+00,        +3.552207765639e-10,        +3.226789849826e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.036015402519e-12,        +5.731690083597e-03,        +4.765970663657e-12,        +1.477000637000e-02,        +2.036015402519e-12,        +5.731690083597e-03,        +4.765970663657e-12,        +1.477000637000e-02,        +1.070127751114e-12,        +3.012570834019e-03,        +3.174020640801e-12,        +9.836465306137e-03,        +3.515393112855e-10,        +9.896361206290e-01,        +3.108464629502e-10,        +9.633303605656e-01,        +5.753221247364e-13,        +1.619618453351e-03,        +3.892530727900e-12,        +1.206316775823e-02
 2.43721500e+00,        +3.553874436053e-10,        +3.228445102260e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.037179078257e-12,        +5.732276463093e-03,        +4.768429724491e-12,        +1.477005051488e-02,        +2.037179078257e-12,        +5.732276463093e-03,        +4.768429724491e-12,        +1.477005051488e-02,        +1.070726568694e-12,        +3.012842991390e-03,        +3.175709757812e-12,        +9.836654046212e-03,        +3.517039098091e-10,        +9.896351605483e-01,        +3.110056847441e-10,        +9.633296366923e-01,        +5.756281491659e-13,        +1.619719997213e-03,        +3.894685999577e-12,        +1.206365874659e-02
 2.43722000e+00,        +3.555542576703e-10,        +3.230101819188e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.038343790650e-12,        +5.732862837887e-03,        +4.770890934355e-12,        +1.477009457106e-02,        +2.038343790650e-12,        +5.732862837887e-03,        +4.770890934355e-12,        +1.477009457106e-02,        +1.071325917150e-12,        +3.013115140764e-03,        +3.177400359831e-12,        +9.836842730331e-03,        +3.518686535215e-10,        +9.896342004931e-01,        +3.111650474452e-10,        +9.633289130292e-01,        +5.759344410367e-13,        +1.619821528254e-03,        +3.896843179401e-12,        +1.206414966938e-02
 2.43722500e+00,        +3.557212189448e-10,        +3.231760002463e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.039509540985e-12,        +5.733449207878e-03,        +4.773354296031e-12,        +1.477013853873e-02,        +2.039509540985e-12,        +5.733449207878e-03,        +4.773354296031e-12,        +1.477013853873e-02,        +1.071925797141e-12,        +3.013387282098e-03,        +3.179092448752e-12,        +9.837031358546e-03,        +3.520335426060e-10,        +9.896332404636e-01,        +3.113245512318e-10,        +9.633281895762e-01,        +5.762410006788e-13,        +1.619923046447e-03,        +3.899002269766e-12,        +1.206464052651e-02
 2.43723000e+00,        +3.558883276185e-10,        +3.233419653977e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.040676330569e-12,        +5.734035572971e-03,        +4.775819812370e-12,        +1.477018241816e-02,        +2.040676330569e-12,        +5.734035572971e-03,        +4.775819812370e-12,        +1.477018241816e-02,        +1.072526209339e-12,        +3.013659415346e-03,        +3.180786026514e-12,        +9.837219930923e-03,        +3.521985772501e-10,        +9.896322804599e-01,        +3.114841962857e-10,        +9.633274663330e-01,        +5.765478284280e-13,        +1.620024551764e-03,        +3.901163273109e-12,        +1.206513131789e-02
 2.43723500e+00,        +3.560555838786e-10,        +3.235080775597e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.041844160702e-12,        +5.734621933068e-03,        +4.778287486177e-12,        +1.477022620956e-02,        +2.041844160702e-12,        +5.734621933068e-03,        +4.778287486177e-12,        +1.477022620956e-02,        +1.073127154410e-12,        +3.013931540463e-03,        +3.182481095024e-12,        +9.837408447512e-03,        +3.523637576389e-10,        +9.896313204823e-01,        +3.116439827867e-10,        +9.633267432995e-01,        +5.768549246171e-13,        +1.620126044179e-03,        +3.903326191842e-12,        +1.206562204346e-02
 2.43724000e+00,        +3.562229879159e-10,        +3.236743369227e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.043013032701e-12,        +5.735208288083e-03,        +4.780757320303e-12,        +1.477026991314e-02,        +2.043013032701e-12,        +5.735208288083e-03,        +4.780757320303e-12,        +1.477026991314e-02,        +1.073728633030e-12,        +3.014203657412e-03,        +3.184177656229e-12,        +9.837596908368e-03,        +3.525290839606e-10,        +9.896303605308e-01,        +3.118039109177e-10,        +9.633260204754e-01,        +5.771622895848e-13,        +1.620227523669e-03,        +3.905491028424e-12,        +1.206611270314e-02
 2.43724500e+00,        +3.563905399178e-10,        +3.238407436733e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.044182947861e-12,        +5.735794637907e-03,        +4.783229317568e-12,        +1.477031352915e-02,        +2.044182947861e-12,        +5.735794637907e-03,        +4.783229317568e-12,        +1.477031352915e-02,        +1.074330645864e-12,        +3.014475766141e-03,        +3.185875712040e-12,        +9.837785313556e-03,        +3.526945564004e-10,        +9.896294006057e-01,        +3.119639808584e-10,        +9.633252978604e-01,        +5.774699236627e-13,        +1.620328990203e-03,        +3.907657785263e-12,        +1.206660329685e-02
 2.43725000e+00,        +3.565582400743e-10,        +3.240072980014e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.045353907497e-12,        +5.736380982447e-03,        +4.785703480821e-12,        +1.477035705782e-02,        +2.045353907497e-12,        +5.736380982447e-03,        +4.785703480821e-12,        +1.477035705782e-02,        +1.074933193586e-12,        +3.014747866609e-03,        +3.187575264399e-12,        +9.837973663129e-03,        +3.528601751461e-10,        +9.896284407072e-01,        +3.121241927914e-10,        +9.633245754545e-01,        +5.777778271883e-13,        +1.620430443755e-03,        +3.909826464807e-12,        +1.206709382450e-02
 2.43725500e+00,        +3.567260885750e-10,        +3.241740000958e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.046525912919e-12,        +5.736967321606e-03,        +4.788179812901e-12,        +1.477040049938e-02,        +2.046525912919e-12,        +5.736967321606e-03,        +4.788179812901e-12,        +1.477040049938e-02,        +1.075536276868e-12,        +3.015019958771e-03,        +3.189276315238e-12,        +9.838161957143e-03,        +3.530259403848e-10,        +9.896274808353e-01,        +3.122845468982e-10,        +9.633238532575e-01,        +5.780860004977e-13,        +1.620531884301e-03,        +3.911997069493e-12,        +1.206758428602e-02
 2.43726000e+00,        +3.568940856111e-10,        +3.243408501473e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.047698965449e-12,        +5.737553655291e-03,        +4.790658316675e-12,        +1.477044385405e-02,        +2.047698965449e-12,        +5.737553655291e-03,        +4.790658316675e-12,        +1.477044385405e-02,        +1.076139896388e-12,        +3.015292042584e-03,        +3.190978866506e-12,        +9.838350195656e-03,        +3.531918523053e-10,        +9.896265209903e-01,        +3.124450433623e-10,        +9.633231312690e-01,        +5.783944439300e-13,        +1.620633311812e-03,        +3.914169601782e-12,        +1.206807468133e-02
 2.43726500e+00,        +3.570622313722e-10,        +3.245078483450e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.048873066399e-12,        +5.738139983400e-03,        +4.793138994991e-12,        +1.477048712207e-02,        +2.048873066399e-12,        +5.738139983400e-03,        +4.793138994991e-12,        +1.477048712207e-02,        +1.076744052820e-12,        +3.015564118003e-03,        +3.192682920141e-12,        +9.838538378728e-03,        +3.533579110951e-10,        +9.896255611723e-01,        +3.126056823657e-10,        +9.633224094889e-01,        +5.787031578216e-13,        +1.620734726262e-03,        +3.916344064117e-12,        +1.206856501034e-02
 2.43727000e+00,        +3.572305260490e-10,        +3.246749948791e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.050048217084e-12,        +5.738726305835e-03,        +4.795621850709e-12,        +1.477053030368e-02,        +2.050048217084e-12,        +5.738726305835e-03,        +4.795621850709e-12,        +1.477053030368e-02,        +1.077348746839e-12,        +3.015836184982e-03,        +3.194388478088e-12,        +9.838726506419e-03,        +3.535241169425e-10,        +9.896246013816e-01,        +3.127664640913e-10,        +9.633216879169e-01,        +5.790121425104e-13,        +1.620836127624e-03,        +3.918520458951e-12,        +1.206905527298e-02
 2.43727500e+00,        +3.573989698330e-10,        +3.248422899406e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.051224418831e-12,        +5.739312622500e-03,        +4.798106886701e-12,        +1.477057339910e-02,        +2.051224418831e-12,        +5.739312622500e-03,        +4.798106886701e-12,        +1.477057339910e-02,        +1.077953979124e-12,        +3.016108243478e-03,        +3.196095542302e-12,        +9.838914578782e-03,        +3.536904700368e-10,        +9.896236416181e-01,        +3.129273887229e-10,        +9.633209665529e-01,        +5.793213983361e-13,        +1.620937515871e-03,        +3.920698788747e-12,        +1.206954546917e-02
