        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1]
 2.44872000e+00,        +7.229044749570e-10,        +6.673141341424e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.106624526022e-12,        +5.680729153414e-03,        +9.113664934819e-12,        +1.365723348050e-02
 2.44874000e+00,        +7.203215938938e-10,        +6.647258477006e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.077969327927e-12,        +5.661317614932e-03,        +9.090861387422e-12,        +1.367610635102e-02
 2.44876000e+00,        +7.177814240712e-10,        +6.621802956252e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.049841337229e-12,        +5.642165151417e-03,        +9.068386830026e-12,        +1.369473977093e-02
 2.44878000e+00,        +7.152826102151e-10,        +6.596761222786e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +4.022225357082e-12,        +5.623267362634e-03,        +9.046229345151e-12,        +1.371313746192e-02
 2.44880000e+00,        +7.128238534589e-10,        +6.572120284420e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.995106766406e-12,        +5.604619916996e-03,        +9.024377564189e-12,        +1.373130310105e-02
 2.44882000e+00,        +7.104039085177e-10,        +6.547867684887e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.968471492931e-12,        +5.586218551656e-03,        +9.002820638147e-12,        +1.374924031976e-02
 2.44884000e+00,        +7.080215810599e-10,        +6.523991477560e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.942305988309e-12,        +5.568059073012e-03,        +8.981548210289e-12,        +1.376695270247e-02
 2.44886000e+00,        +7.056757251918e-10,        +6.500480200289e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.916597203940e-12,        +5.550137356469e-03,        +8.960550390270e-12,        +1.378444378597e-02
 2.44888000e+00,        +7.033652411110e-10,        +6.477322851934e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.891332568543e-12,        +5.532449346511e-03,        +8.939817729885e-12,        +1.380171705849e-02
 2.44890000e+00,        +7.010890728823e-10,        +6.454508870115e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.866499966730e-12,        +5.514991056462e-03,        +8.919341200256e-12,        +1.381877595916e-02
 2.44892000e+00,        +6.988462063367e-10,        +6.432028110205e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.842087718716e-12,        +5.497758568163e-03,        +8.899112170303e-12,        +1.383562387761e-02
 2.44894000e+00,        +6.966356670837e-10,        +6.409870825447e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.818084561047e-12,        +5.480748031508e-03,        +8.879122386489e-12,        +1.385226415365e-02
 2.44896000e+00,        +6.944565186485e-10,        +6.388027648319e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.794479628569e-12,        +5.463955664141e-03,        +8.859363953761e-12,        +1.386870007692e-02
 2.44898000e+00,        +6.923078606886e-10,        +6.366489572704e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.771262436943e-12,        +5.447377750689e-03,        +8.839829317537e-12,        +1.388493488694e-02
 2.44900000e+00,        +6.901888273322e-10,        +6.345247937263e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.748422866515e-12,        +5.431010642412e-03,        +8.820511246771e-12,        +1.390097177286e-02
 2.44902000e+00,        +6.880985855798e-10,        +6.324294409455e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.725951146542e-12,        +5.414850756309e-03,        +8.801402817904e-12,        +1.391681387373e-02
 2.44904000e+00,        +6.860363337999e-10,        +6.303620970489e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.703837840354e-12,        +5.398894574341e-03,        +8.782497399734e-12,        +1.393246427863e-02
 2.44906000e+00,        +6.840013003309e-10,        +6.283219901337e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.682073831722e-12,        +5.383138643071e-03,        +8.763788639235e-12,        +1.394792602654e-02
 2.44908000e+00,        +6.819927421094e-10,        +6.263083769022e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.660650311098e-12,        +5.367579572438e-03,        +8.745270447977e-12,        +1.396320210697e-02
 2.44910000e+00,        +6.800099434124e-10,        +6.243205414029e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.639558763247e-12,        +5.352214035259e-03,        +8.726936989454e-12,        +1.397829545996e-02
 2.44912000e+00,        +6.780522146212e-10,        +6.223577937948e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.618790954752e-12,        +5.337038765922e-03,        +8.708782666942e-12,        +1.399320897685e-02
 2.44914000e+00,        +6.761188910982e-10,        +6.204194692238e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.598338922961e-12,        +5.322050559949e-03,        +8.690802112191e-12,        +1.400794550027e-02
 2.44916000e+00,        +6.742093320958e-10,        +6.185049267312e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.578194965036e-12,        +5.307246273073e-03,        +8.672990174630e-12,        +1.402250782458e-02
 2.44918000e+00,        +6.723229196994e-10,        +6.166135481968e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.558351627151e-12,        +5.292622819912e-03,        +8.655341911095e-12,        +1.403689869677e-02
 2.44920000e+00,        +6.704590578653e-10,        +6.147447373766e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.538801694945e-12,        +5.278177173432e-03,        +8.637852576214e-12,        +1.405112081655e-02
 2.44922000e+00,        +6.686171714843e-10,        +6.128979189658e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.519538184017e-12,        +5.263906363942e-03,        +8.620517613255e-12,        +1.406517683695e-02
 2.44924000e+00,        +6.667967054873e-10,        +6.110725377047e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.500554330790e-12,        +5.249807478026e-03,        +8.603332645413e-12,        +1.407906936503e-02
 2.44926000e+00,        +6.649971240018e-10,        +6.092680575349e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.481843583924e-12,        +5.235877657592e-03,        +8.586293467583e-12,        +1.409280096239e-02
 2.44928000e+00,        +6.632179095608e-10,        +6.074839608080e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.463399596315e-12,        +5.222114099133e-03,        +8.569396038609e-12,        +1.410637414560e-02
 2.44930000e+00,        +6.614585623233e-10,        +6.057197475057e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.445216216997e-12,        +5.208514052484e-03,        +8.552636473812e-12,        +1.411979138707e-02
 2.44932000e+00,        +6.597185993560e-10,        +6.039749345219e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.427287483813e-12,        +5.195074820020e-03,        +8.536011038004e-12,        +1.413305511554e-02
 2.44934000e+00,        +6.579975539460e-10,        +6.022490549750e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.409607616365e-12,        +5.181793755795e-03,        +8.519516138834e-12,        +1.414616771659e-02
 2.44936000e+00,        +6.562949749330e-10,        +6.005416575397e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.392171009053e-12,        +5.168668264448e-03,        +8.503148320424e-12,        +1.415913153346e-02
 2.44938000e+00,        +6.546104260826e-10,        +5.988523058204e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.374972224571e-12,        +5.155695800276e-03,        +8.486904257356e-12,        +1.417194886764e-02
 2.44940000e+00,        +6.529434854939e-10,        +5.971805777590e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.358005987793e-12,        +5.142873866416e-03,        +8.470780748988e-12,        +1.418462197946e-02
 2.44942000e+00,        +6.512937450159e-10,        +5.955260650504e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.341267179598e-12,        +5.130200013692e-03,        +8.454774713967e-12,        +1.419715308893e-02
 2.44944000e+00,        +6.496608097209e-10,        +5.938883726165e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.324750831474e-12,        +5.117671840022e-03,        +8.438883185124e-12,        +1.420954437607e-02
 2.44946000e+00,        +6.480442973776e-10,        +5.922671180791e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.308452119951e-12,        +5.105286989392e-03,        +8.423103304525e-12,        +1.422179798170e-02
 2.44948000e+00,        +6.464438379407e-10,        +5.906619312488e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.292366361085e-12,        +5.093043150621e-03,        +8.407432318780e-12,        +1.423391600844e-02
 2.44950000e+00,        +6.448590731040e-10,        +5.890724536788e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.276489005969e-12,        +5.080938057051e-03,        +8.391867574632e-12,        +1.424590052077e-02
 2.44952000e+00,        +6.432896558326e-10,        +5.874983381964e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.260815635635e-12,        +5.068969485315e-03,        +8.376406514708e-12,        +1.425775354603e-02
 2.44954000e+00,        +6.417352499279e-10,        +5.859392484682e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.245341956416e-12,        +5.057135254423e-03,        +8.361046673459e-12,        +1.426947707517e-02
 2.44956000e+00,        +6.401955296327e-10,        +5.843948586053e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.230063795882e-12,        +5.045433225275e-03,        +8.345785673358e-12,        +1.428107306296e-02
 2.44958000e+00,        +6.386701792186e-10,        +5.828648527498e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.214977098260e-12,        +5.033861299416e-03,        +8.330621221210e-12,        +1.429254342908e-02
 2.44960000e+00,        +6.371588926201e-10,        +5.813489247099e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.200077920632e-12,        +5.022417418475e-03,        +8.315551104679e-12,        +1.430389005850e-02
 2.44962000e+00,        +6.356613730695e-10,        +5.798467775938e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.185362428953e-12,        +5.011099563233e-03,        +8.300573188941e-12,        +1.431511480220e-02
 2.44964000e+00,        +6.341773327498e-10,        +5.783581234634e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.170826894290e-12,        +4.999905752767e-03,        +8.285685413532e-12,        +1.432621947785e-02
 2.44966000e+00,        +6.327064924817e-10,        +5.768826830201e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.156467689595e-12,        +4.988834044068e-03,        +8.270885789321e-12,        +1.433720587004e-02
 2.44968000e+00,        +6.312485813806e-10,        +5.754201852630e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.142281285739e-12,        +4.977882530629e-03,        +8.256172395604e-12,        +1.434807573153e-02
 2.44970000e+00,        +6.298033365766e-10,        +5.739703672077e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.128264248668e-12,        +4.967049342216e-03,        +8.241543377363e-12,        +1.435883078330e-02
 2.44972000e+00,        +6.283705029183e-10,        +5.725329735908e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.114413236117e-12,        +4.956332643961e-03,        +8.226996942635e-12,        +1.436947271532e-02
 2.44974000e+00,        +6.269498326860e-10,        +5.711077565828e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.100724994381e-12,        +4.945730635410e-03,        +8.212531359988e-12,        +1.438000318736e-02
 2.44976000e+00,        +6.255410853445e-10,        +5.696944755406e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.087196355781e-12,        +4.935241550250e-03,        +8.198144956139e-12,        +1.439042382912e-02
 2.44978000e+00,        +6.241440272740e-10,        +5.682928967386e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.073824235568e-12,        +4.924863655259e-03,        +8.183836113644e-12,        +1.440073624113e-02
 2.44980000e+00,        +6.227584315285e-10,        +5.669027931273e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.060605629282e-12,        +4.914595249670e-03,        +8.169603268725e-12,        +1.441094199529e-02
 2.44982000e+00,        +6.213840776077e-10,        +5.655239441044e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.047537610289e-12,        +4.904434664664e-03,        +8.155444909157e-12,        +1.442104263520e-02
 2.44984000e+00,        +6.200207512247e-10,        +5.641561352832e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.034617327127e-12,        +4.894380262488e-03,        +8.141359572285e-12,        +1.443103967698e-02
 2.44986000e+00,        +6.186682440983e-10,        +5.627991582841e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.021842001280e-12,        +4.884430436032e-03,        +8.127345843086e-12,        +1.444093460954e-02
 2.44988000e+00,        +6.173263537399e-10,        +5.614528105224e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +3.009208924721e-12,        +4.874583607990e-03,        +8.113402352373e-12,        +1.445072889532e-02
 2.44990000e+00,        +6.159948832563e-10,        +5.601168950102e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.996715457745e-12,        +4.864838230318e-03,        +8.099527774997e-12,        +1.446042397070e-02
 2.44992000e+00,        +6.146736411633e-10,        +5.587912201704e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.984359026899e-12,        +4.855192783688e-03,        +8.085720828216e-12,        +1.447002124649e-02
 2.44994000e+00,        +6.133624411995e-10,        +5.574755996503e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.972137122864e-12,        +4.845645776829e-03,        +8.071980270055e-12,        +1.447952210844e-02
 2.44996000e+00,        +6.120611021500e-10,        +5.561698521452e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.960047298460e-12,        +4.836195745918e-03,        +8.058304897788e-12,        +1.448892791780e-02
 2.44998000e+00,        +6.107694476772e-10,        +5.548738012296e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.948087166726e-12,        +4.826841253991e-03,        +8.044693546467e-12,        +1.449824001177e-02
 2.45000000e+00,        +6.094873061649e-10,        +5.535872752004e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.936254399233e-12,        +4.817580890582e-03,        +8.031145087496e-12,        +1.450745970378e-02
 2.45002000e+00,        +6.082145105528e-10,        +5.523101069121e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.924546724079e-12,        +4.808413270872e-03,        +8.017658427303e-12,        +1.451658828430e-02
 2.45004000e+00,        +6.069508981930e-10,        +5.510421336332e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.912961924347e-12,        +4.799337035368e-03,        +8.004232506028e-12,        +1.452562702103e-02
 2.45006000e+00,        +6.056963107039e-10,        +5.497831968997e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.901497836393e-12,        +4.790350849290e-03,        +7.990866296291e-12,        +1.453457715942e-02
 2.45008000e+00,        +6.044505938328e-10,        +5.485331423778e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.890152348293e-12,        +4.781453402116e-03,        +7.977558802008e-12,        +1.454343992311e-02
 2.45010000e+00,        +6.032135973192e-10,        +5.472918197276e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.878923398250e-12,        +4.772643406987e-03,        +7.964309057234e-12,        +1.455221651440e-02
 2.45012000e+00,        +6.019851747697e-10,        +5.460590824771e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.867808973169e-12,        +4.763919600288e-03,        +7.951116125092e-12,        +1.456090811460e-02
 2.45014000e+00,        +6.007651835360e-10,        +5.448347879007e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.856807107266e-12,        +4.755280741222e-03,        +7.937979096703e-12,        +1.456951588442e-02
 2.45016000e+00,        +5.995534845899e-10,        +5.436187968946e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.845915880566e-12,        +4.746725611164e-03,        +7.924897090199e-12,        +1.457804096450e-02
 2.45018000e+00,        +5.983499424118e-10,        +5.424109738644e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.835133417645e-12,        +4.738253013308e-03,        +7.911869249743e-12,        +1.458648447574e-02
 2.45020000e+00,        +5.971544248852e-10,        +5.412111866200e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.824457886433e-12,        +4.729861772314e-03,        +7.898894744602e-12,        +1.459484751957e-02
 2.45022000e+00,        +5.959668031840e-10,        +5.400193062628e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.813887496831e-12,        +4.721550733695e-03,        +7.885972768278e-12,        +1.460313117850e-02
 2.45024000e+00,        +5.947869516666e-10,        +5.388352070802e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.803420499468e-12,        +4.713318763319e-03,        +7.873102537629e-12,        +1.461133651658e-02
 2.45026000e+00,        +5.936147477957e-10,        +5.376587664644e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.793055184907e-12,        +4.705164747471e-03,        +7.860283292051e-12,        +1.461946457925e-02
 2.45028000e+00,        +5.924500720173e-10,        +5.364898647923e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.782789881980e-12,        +4.697087591710e-03,        +7.847514292713e-12,        +1.462751639446e-02
 2.45030000e+00,        +5.912928076913e-10,        +5.353283853557e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.772622957196e-12,        +4.689086221126e-03,        +7.834794821772e-12,        +1.463549297235e-02
 2.45032000e+00,        +5.901428409874e-10,        +5.341742142572e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.762552813335e-12,        +4.681159579455e-03,        +7.822124181667e-12,        +1.464339530605e-02
 2.45034000e+00,        +5.890000608150e-10,        +5.330272403400e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.752577888790e-12,        +4.673306629173e-03,        +7.809501694394e-12,        +1.465122437160e-02
 2.45036000e+00,        +5.878643587231e-10,        +5.318873550879e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.742696656174e-12,        +4.665526350554e-03,        +7.796926700874e-12,        +1.465898112879e-02
 2.45038000e+00,        +5.867356288388e-10,        +5.307544525638e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.732907621787e-12,        +4.657817741861e-03,        +7.784398560266e-12,        +1.466666652096e-02
 2.45040000e+00,        +5.856137677749e-10,        +5.296284293172e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.723209324343e-12,        +4.650179818500e-03,        +7.771916649370e-12,        +1.467428147577e-02
 2.45042000e+00,        +5.844986745696e-10,        +5.285091843238e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.713600334380e-12,        +4.642611613068e-03,        +7.759480362019e-12,        +1.468182690514e-02
 2.45044000e+00,        +5.833902506081e-10,        +5.273966189072e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.704079253251e-12,        +4.635112174796e-03,        +7.747089108510e-12,        +1.468930370574e-02
 2.45046000e+00,        +5.822883995528e-10,        +5.262906366692e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.694644712281e-12,        +4.627680569200e-03,        +7.734742315046e-12,        +1.469671275932e-02
 2.45048000e+00,        +5.811930272787e-10,        +5.251911434248e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.685295371989e-12,        +4.620315877777e-03,        +7.722439423215e-12,        +1.470405493295e-02
 2.45050000e+00,        +5.801040418127e-10,        +5.240980471419e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.676029921399e-12,        +4.613017197807e-03,        +7.710179889462e-12,        +1.471133107919e-02
 2.45052000e+00,        +5.790213532674e-10,        +5.230112578748e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.666847077203e-12,        +4.605783641924e-03,        +7.697963184602e-12,        +1.471854203652e-02
 2.45054000e+00,        +5.779448737799e-10,        +5.219306877032e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.657745582989e-12,        +4.598614337742e-03,        +7.685788793353e-12,        +1.472568862960e-02
 2.45056000e+00,        +5.768745174571e-10,        +5.208562506772e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.648724208605e-12,        +4.591508427658e-03,        +7.673656213875e-12,        +1.473277166953e-02
 2.45058000e+00,        +5.758102003212e-10,        +5.197878627632e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.639781749524e-12,        +4.584465068614e-03,        +7.661564957320e-12,        +1.473979195395e-02
 2.45060000e+00,        +5.747518402499e-10,        +5.187254417834e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.630917026036e-12,        +4.577483431618e-03,        +7.649514547424e-12,        +1.474675026759e-02
 2.45062000e+00,        +5.736993569293e-10,        +5.176689073695e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.622128882734e-12,        +4.570562701636e-03,        +7.637504520088e-12,        +1.475364738226e-02
 2.45064000e+00,        +5.726526718038e-10,        +5.166181809120e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.613416187891e-12,        +4.563702077315e-03,        +7.625534422987e-12,        +1.476048405715e-02
 2.45066000e+00,        +5.716117080200e-10,        +5.155731855045e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.604777832708e-12,        +4.556900770508e-03,        +7.613603815196e-12,        +1.476726103928e-02
 2.45068000e+00,        +5.705763903870e-10,        +5.145338459035e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.596212730882e-12,        +4.550158006225e-03,        +7.601712266819e-12,        +1.477397906346e-02
 2.45070000e+00,        +5.695466453287e-10,        +5.135000884811e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.587719818016e-12,        +4.543473022341e-03,        +7.589859358635e-12,        +1.478063885263e-02
 2.45072000e+00,        +5.685224008386e-10,        +5.124718411797e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.579298051023e-12,        +4.536845069286e-03,        +7.578044681767e-12,        +1.478724111811e-02
 2.45074000e+00,        +5.675035864371e-10,        +5.114490334690e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.570946407619e-12,        +4.530273409830e-03,        +7.566267837344e-12,        +1.479378655977e-02
 2.45076000e+00,        +5.664901331276e-10,        +5.104315963027e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.562663885726e-12,        +4.523757318733e-03,        +7.554528436204e-12,        +1.480027586640e-02
 2.45078000e+00,        +5.654819733643e-10,        +5.094194620854e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.554449503184e-12,        +4.517296082820e-03,        +7.542826098552e-12,        +1.480670971555e-02
 2.45080000e+00,        +5.644790410037e-10,        +5.084125646251e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.546302296995e-12,        +4.510889000356e-03,        +7.531160453718e-12,        +1.481308877422e-02
 2.45082000e+00,        +5.634812712716e-10,        +5.074108390992e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.538221322995e-12,        +4.504535381038e-03,        +7.519531139833e-12,        +1.481941369874e-02
 2.45084000e+00,        +5.624886007294e-10,        +5.064142220218e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.530205655450e-12,        +4.498234545854e-03,        +7.507937803567e-12,        +1.482568513497e-02
 2.45086000e+00,        +5.615009672299e-10,        +5.054226511983e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.522254386384e-12,        +4.491985826538e-03,        +7.496380099882e-12,        +1.483190371882e-02
 2.45088000e+00,        +5.605183098966e-10,        +5.044360657061e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.514366625485e-12,        +4.485788565852e-03,        +7.484857691741e-12,        +1.483807007587e-02
 2.45090000e+00,        +5.595405690771e-10,        +5.034544058465e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.506541499348e-12,        +4.479642116894e-03,        +7.473370249905e-12,        +1.484418482214e-02
 2.45092000e+00,        +5.585676863190e-10,        +5.024776131219e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.498778151273e-12,        +4.473545843190e-03,        +7.461917452659e-12,        +1.485024856391e-02
 2.45094000e+00,        +5.575996043360e-10,        +5.015056302010e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.491075740786e-12,        +4.467499118390e-03,        +7.450498985611e-12,        +1.485626189805e-02
 2.45096000e+00,        +5.566362669803e-10,        +5.005384008915e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.483433443323e-12,        +4.461501326164e-03,        +7.439114541447e-12,        +1.486222541207e-02
 2.45098000e+00,        +5.556776192055e-10,        +4.995758701033e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.475850449667e-12,        +4.455551859739e-03,        +7.427763819750e-12,        +1.486813968460e-02
 2.45100000e+00,        +5.547236070536e-10,        +4.986179838347e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.468325965943e-12,        +4.449650122254e-03,        +7.416446526740e-12,        +1.487400528497e-02
 2.45102000e+00,        +5.537741776097e-10,        +4.976646891279e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.460859212854e-12,        +4.443795525959e-03,        +7.405162375132e-12,        +1.487982277406e-02
 2.45104000e+00,        +5.528292789860e-10,        +4.967159340528e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.453449425566e-12,        +4.437987492388e-03,        +7.393911083922e-12,        +1.488559270405e-02
 2.45106000e+00,        +5.518888602969e-10,        +4.957716676816e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.446095853422e-12,        +4.432225452251e-03,        +7.382692378176e-12,        +1.489131561854e-02
 2.45108000e+00,        +5.509528716281e-10,        +4.948318400583e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.438797759477e-12,        +4.426508845068e-03,        +7.371505988875e-12,        +1.489699205291e-02
 2.45110000e+00,        +5.500212640126e-10,        +4.938964021749e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.431554420156e-12,        +4.420837118944e-03,        +7.360351652764e-12,        +1.490262253451e-02
 2.45112000e+00,        +5.490939894139e-10,        +4.929653059542e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.424365125149e-12,        +4.415209730736e-03,        +7.349229112127e-12,        +1.490820758248e-02
 2.45114000e+00,        +5.481710006946e-10,        +4.920385042185e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.417229176892e-12,        +4.409626145544e-03,        +7.338138114672e-12,        +1.491374770828e-02
 2.45116000e+00,        +5.472522516008e-10,        +4.911159506739e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.410145890434e-12,        +4.404085836804e-03,        +7.327078413345e-12,        +1.491924341551e-02
 2.45118000e+00,        +5.463376967360e-10,        +4.901975998847e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.403114593048e-12,        +4.398588285972e-03,        +7.316049766202e-12,        +1.492469520031e-02
 2.45120000e+00,        +5.454272915419e-10,        +4.892834072532e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.396134623996e-12,        +4.393132982441e-03,        +7.305051936243e-12,        +1.493010355134e-02
 2.45122000e+00,        +5.445209922787e-10,        +4.883733290011e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.389205334285e-12,        +4.387719423426e-03,        +7.294084691278e-12,        +1.493546894995e-02
 2.45124000e+00,        +5.436187560042e-10,        +4.874673221480e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.382326086362e-12,        +4.382347113763e-03,        +7.283147803792e-12,        +1.494079187031e-02
 2.45126000e+00,        +5.427205405560e-10,        +4.865653444935e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.375496253919e-12,        +4.377015565847e-03,        +7.272241050794e-12,        +1.494607277953e-02
 2.45128000e+00,        +5.418263045279e-10,        +4.856673545938e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.368715221486e-12,        +4.371724299266e-03,        +7.261364213735e-12,        +1.495131213793e-02
 2.45130000e+00,        +5.409360072613e-10,        +4.847733117532e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.361982384473e-12,        +4.366472841087e-03,        +7.250517078315e-12,        +1.495651039884e-02
 2.45132000e+00,        +5.400496088199e-10,        +4.838831759987e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +2.355297148709e-12,        +4.361260725391e-03,        +7.239699434411e-12,        +1.496166800895e-02
